run,t_end_days,a_au_before,ecc_before,obliquity_deg_before,lon_perihelion_deg_before,a_au_after,ecc_after,obliquity_deg_after,lon_perihelion_deg_after,days_per_year_after,bound_after
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om0,112420.0,0.9998140247023733,0.0171676496043267,23.45732870310889,282.290618264423,2.071027549726596,0.5164560334390238,21.05144290161384,86.5661896691803,1088.6207411207297,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om180,112420.0,0.9998140247023902,0.017167649604324816,23.457328703109116,282.2906182643913,0.7963031023695136,0.3462572103255522,25.16270977404978,254.17424889107247,259.5466345750756,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om270,112420.0,0.9998140247023902,0.017167649604324868,23.457328703109116,282.29061826439124,1.1027005313623892,0.16891231053801284,24.436264900805767,197.61474085634703,422.9452638992747,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om0__om90,112420.0,0.9998140247024035,0.01716764960431945,23.457328703109116,282.290618264377,1.224949182926044,0.20744323256694056,30.77440117148727,59.22037192833175,495.19345833685236,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om180__om0,112420.0,0.9998140247023867,0.017167649604321378,23.45732870310889,282.29061826440756,0.7328769197473303,0.3603482504979231,21.782573359904543,246.02150683679156,229.16292537053437,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om180__om180,112420.0,0.9998140247023773,0.017167649604330214,23.4573287031091,282.2906182644059,1.7809375639625182,0.3828313562308874,24.382930557620867,82.6612122710934,868.1021498256251,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om180__om270,112420.0,0.9998140247023902,0.017167649604324795,23.45732870310913,282.2906182643913,1.1221360417374673,0.181152443610343,26.039899927098496,186.95823850899745,434.1762445195351,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om180__om90,112420.0,0.9998140247023902,0.017167649604324795,23.45732870310913,282.2906182643913,1.1428434527704923,0.057809556692489925,27.278519483118203,74.62571265955727,446.24966929326655,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om270__om0,112420.0,0.9998140247023818,0.017167649604325368,23.457328703108875,282.2906182644093,1.2361678587681588,0.20313075914316273,17.797460154822627,36.97571578583594,502.01184159216575,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om270__om180,112420.0,0.9998140247023813,0.017167649604324788,23.45732870310913,282.2906182644089,1.2308313840760585,0.2800386965962377,28.936165405644605,150.31618890891448,498.7646125002971,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om270__om270,112420.0,0.9998140247023851,0.01716764960432917,23.457328703109116,282.29061826439505,0.9189758270523518,0.14104193465710563,22.27245832507331,206.71702796734428,321.7762025168511,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om270__om90,112420.0,0.9998140247023813,0.01716764960432494,23.457328703109162,282.29061826441034,1.0361719839377679,0.09983794532298192,23.30014300867171,300.1054982913195,385.252582649773,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om90__om0,112420.0,0.9998140247023776,0.017167649604321298,23.45732870310892,282.2906182644252,0.9460794317394154,0.27615218710390405,22.28996230337746,173.5215973598429,336.1160039023733,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om90__om180,112420.0,0.9998140247023858,0.017167649604328917,23.457328703109116,282.29061826439295,1.1542094009132906,0.13617028276946783,25.99991255372357,20.428496563703444,452.9233399851264,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om90__om270,112420.0,0.9998140247023809,0.01716764960432494,23.457328703109162,282.29061826441034,1.075048418612613,0.16074228599166954,28.078374239703916,242.928510404693,407.13630175552885,True
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om90__om90,112420.0,0.9998140247023896,0.01716764960433318,23.457328703109063,282.2906182643781,1.1474261324238708,0.16810262444505764,33.17425362725536,44.201686234350035,448.93647821330535,True
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om0__om0,112420.0,0.9998140247023825,0.017167649604334694,23.457328703108985,282.2906182643869,1.4563859119186395,0.22391250750659702,22.403395859421096,100.23823243523279,641.9666899291227,True
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om0__om180,112420.0,0.9998140247023907,0.01716764960432531,23.45732870310905,282.29061826439033,0.7459020002990039,0.2482155422412985,24.686064786673633,251.91195988377189,235.29919862639926,True
20260724_230314__rp0p5__vinf25__inc0__toff56210__Om0__om270,112420.0,0.999814024702386,0.017167649604321465,23.4573287031091,282.29061826440875,1.1499934633107738,0.09484579712596518,22.925378683934348,37.27038210663758,450.44404317520906,True
