run,body,state,a_sun_au,e_sun,a_bh_au,e_bh,r_from_bh_au,period_bh_days
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om165,Uranus,free,,,,,762.1144025429278,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om165,Venus,solar,0.5817382101280952,0.302123649262745,,,819.8329094042928,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om180,Earth,solar,0.7731926377796793,0.37035939469054496,,,820.5915678624092,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om180,Jupiter,solar,9.63617334716279,0.5340999205563454,,,815.1650068666462,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om180,Mars,solar,2.90299697063187,0.4477903617675471,,,819.5071715261711,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om180,Mercury,free,,,,,1481.2012848728516,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om180,Moon,solar,0.706010463505079,0.3506847390482988,,,820.5400789198814,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om180,Neptune,free,,,,,698.0510580621358,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om180,Saturn,solar,5.839059242255865,0.7290946932994002,,,817.3224592481284,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om180,Uranus,free,,,,,768.3646813406465,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om180,Venus,solar,0.5787323519723259,0.29869564487386313,,,820.1976957188721,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om195,Earth,solar,0.7743100249659524,0.3538995823663283,,,819.8428136369632,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om195,Jupiter,solar,8.995835479118035,0.5144397198315,,,819.0509962538874,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om195,Mars,solar,2.880046172974775,0.44261757819819303,,,821.9713540061797,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om195,Mercury,solar,0.2531990107455854,0.6959010763759058,,,820.4118029216306,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om195,Moon,solar,0.8031353982329051,0.34034984628181925,,,819.7209383031658,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om195,Neptune,free,,,,,687.6685307206179,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om195,Saturn,solar,5.974241593657888,0.69350604819369,,,814.9947513924405,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om195,Uranus,free,,,,,773.8338857205968,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om195,Venus,solar,0.5809027391758139,0.28696998318437394,,,820.2446388772016,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om210,Earth,solar,0.7841669442752262,0.3266726976454729,,,820.2518896723642,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om210,Jupiter,solar,8.129025787238009,0.482317683980435,,,817.8624769114363,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om210,Mars,solar,2.8271092503738924,0.43716349819912503,,,819.0953902511473,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om210,Mercury,solar,0.28171298692638913,0.24043670575086573,,,820.1645466514241,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om210,Moon,solar,0.7567720692319501,0.3092141366484998,,,819.5936433960372,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om210,Neptune,free,,,,,685.8100425467188,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om210,Saturn,solar,6.293721944820462,0.6035897558966594,,,815.3019893822235,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om210,Uranus,free,,,,,777.8819056990445,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om210,Venus,solar,0.5873135373977706,0.26912023369331406,,,819.5467011357591,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om225,Earth,solar,0.7985200789303531,0.2890127771048243,,,820.199298690498,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om225,Jupiter,solar,6.996643310341867,0.4475401332145211,,,814.4289158188079,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om225,Mars,solar,2.778317305911193,0.4230071711358219,,,820.8926563027,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om225,Mercury,solar,0.31448387845397663,0.07044500341331465,,,819.8986835419213,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om225,Moon,solar,0.8404417941214772,0.3225255881404001,,,820.2018453314796,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om225,Neptune,free,,,,,695.4836599555586,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om225,Saturn,solar,7.403900536779444,0.4508676317799954,,,820.8996051068378,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om225,Uranus,free,,,,,780.4303879977638,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om225,Venus,solar,0.5965841592433478,0.24351167144704033,,,819.6117904489548,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om240,Earth,solar,0.8186078780986797,0.24240593221818219,,,820.0464612436461,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om240,Jupiter,solar,6.3154203165359135,0.3198464033515158,,,821.7281342664382,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om240,Mars,solar,2.69389000939522,0.4191730235809159,,,822.6360220539727,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om240,Mercury,solar,0.33801619864490984,0.031081318632273522,,,820.2138941434843,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om240,Moon,solar,0.8860521531020563,0.29634043320454095,,,820.045173657422,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om240,Neptune,solar,157.6268931807149,0.8347588666323377,,,719.6311762377144,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om240,Saturn,solar,7.354976083308005,0.3940703899468751,,,814.5544461026327,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om240,Uranus,free,,,,,788.8896359812347,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om240,Venus,solar,0.607661202230408,0.20985216392238412,,,819.418184263433,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om255,Earth,solar,0.8445280078172648,0.1886048573184709,,,820.1126712630747,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om255,Jupiter,solar,5.506253807339061,0.22659967159331726,,,825.0184003080291,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om255,Mars,solar,2.514028810302079,0.3770078608193727,,,821.238923445548,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om255,Mercury,solar,0.35191628804007175,0.07423564662466386,,,820.2890250819684,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om255,Moon,solar,0.8945725191426462,0.1467804480570762,,,820.1135617731153,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om255,Neptune,solar,67.65943338773909,0.6153642067892164,,,760.8501036556959,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om255,Saturn,solar,8.45715454856648,0.21164220456894092,,,824.0936544603902,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om255,Uranus,free,,,,,808.44123416816,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om255,Venus,solar,0.6199960175619503,0.167927824273566,,,820.2638477542087,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om270,Earth,solar,0.8788963349517976,0.12705266214847527,,,819.6877515385518,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om270,Jupiter,solar,4.822342309834209,0.13092616018723607,,,818.0452925565662,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om270,Mars,solar,2.1494686537314958,0.26791029670181593,,,822.1218151696878,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om270,Mercury,solar,0.35454080065822846,0.11783554058469235,,,820.0337355791659,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om270,Moon,solar,0.831565207466698,0.18889022792859658,,,819.6891429419628,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om270,Neptune,solar,42.10640748506971,0.36093351871684404,,,818.6738587711322,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om270,Saturn,solar,10.154646841038542,0.05379618962139514,,,816.0264656117286,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om270,Uranus,solar,145.31214807434654,0.8711510767227378,,,831.2714796587424,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om270,Venus,solar,0.6342178225783471,0.11887216861376648,,,819.849948133652,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om285,Earth,solar,0.9234267886944856,0.068500717158806,,,819.9416241787658,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om285,Jupiter,solar,4.255010431662503,0.1357118908624882,,,818.8191891032682,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om285,Mars,solar,1.7792417736652557,0.15858015444918566,,,821.5794169578693,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om285,Mercury,solar,0.3419013880205118,0.18144691858163908,,,819.8310390620289,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om285,Moon,solar,0.8643043274266532,0.08377768043419034,,,819.9420967432559,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om285,Neptune,solar,29.971372707678142,0.13374711149588572,,,844.8628403690926,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om285,Saturn,solar,12.966415528301777,0.22112905535795202,,,825.2051735878671,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om285,Uranus,solar,65.22010115897204,0.7196542745340166,,,850.5205690529167,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om285,Venus,solar,0.6531417462855381,0.06639254776714172,,,820.3169730102123,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om30,Earth,solar,1.1091242762659048,0.17507152931435233,,,821.2265649565657,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om30,Jupiter,solar,3.7369381468216463,0.34441725372357446,,,822.4487663927144,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om30,Mars,solar,1.1099322271291854,0.3855269533610707,,,821.5549658562079,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om30,Mercury,solar,0.33155076857352916,0.09629169062409855,,,819.9770867231686,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om30,Moon,solar,1.1724972319240559,0.1420380995001214,,,821.2272004191751,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om30,Neptune,solar,19.470896528082182,0.6194492435557015,,,808.8327347697679,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om30,Saturn,free,,,,,788.0986216308808,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om30,Uranus,solar,22.86407532789691,0.5065008139122306,,,809.6722570442397,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om30,Venus,solar,0.9102144019616029,0.184434723479186,,,819.6708318082586,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om300,Earth,solar,0.9833361782748146,0.03523706751146601,,,819.8527271843551,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om300,Jupiter,solar,3.7333046714372458,0.28135888715662494,,,819.381308378556,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om300,Mars,solar,1.5110534231581754,0.18518927335004537,,,821.3241303497757,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om300,Mercury,solar,0.3071745405758417,0.3103958534475825,,,820.0294235166315,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om300,Moon,solar,0.9592489662457211,0.07284381460838966,,,819.8524468049343,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om300,Neptune,solar,23.72892645176337,0.2522715128084051,,,808.0137995052557,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om300,Saturn,solar,18.209816466510613,0.44041359431785737,,,816.1370527147003,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om300,Uranus,solar,43.1883839452374,0.6087911572204138,,,859.104505845678,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om300,Venus,solar,0.6814991418766944,0.018469347626200252,,,820.4354788712955,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om315,Earth,solar,1.0687178958036374,0.10189598816163951,,,819.9889640739992,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om315,Jupiter,solar,3.128793880481117,0.5612947283503792,,,821.1502472441956,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om315,Mars,solar,1.37479915632767,0.26167746373389106,,,819.9228249289333,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om315,Mercury,solar,0.24247121747879052,0.6291924382622341,,,820.4456451403754,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om315,Moon,solar,1.1484369533051777,0.15767394370636056,,,819.9879020726438,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om315,Neptune,solar,19.68242170555113,0.5138141160234375,,,831.2964813739692,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om315,Saturn,solar,29.639032566285206,0.6554856268912406,,,824.2507446019935,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om315,Uranus,solar,33.156737167049826,0.5434140737948407,,,850.1426232177702,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om315,Venus,solar,0.7207660516151716,0.04918506392050447,,,820.1690384725686,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om330,Earth,solar,1.07950454821158,0.18288849543926594,,,821.2863751032309,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om330,Jupiter,solar,2.935492789442349,0.6969451933827113,,,819.5131535014962,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om330,Mars,solar,1.3782339193540583,0.43433984522975044,,,821.2418801239218,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om330,Mercury,solar,0.2519414161076307,0.37472509417162936,,,820.7076529869113,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om330,Moon,solar,1.0871535775962726,0.1929131368775284,,,821.2859730819507,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om330,Neptune,solar,17.34015629530416,0.7465487468753141,,,823.4256445093876,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om330,Saturn,solar,71.0558657379212,0.8595496288988776,,,858.2680190563906,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om330,Uranus,solar,27.76312727801507,0.5414006163788198,,,817.5719096812246,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om330,Venus,solar,0.7684584142263644,0.05392660698952062,,,820.1304307494268,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om345,Earth,solar,1.264136604917853,0.2064291456876201,,,821.0280188658246,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om345,Jupiter,solar,3.219645899194796,0.5504473645250372,,,818.722167749232,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om345,Mars,solar,1.125918475371766,0.42588967539403716,,,821.3297194640276,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om345,Mercury,solar,6.6996856318084355,0.9549719939420587,,,821.0950684069392,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om345,Moon,solar,1.2665629813981032,0.1797708721780732,,,821.0300169078504,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om345,Neptune,solar,16.377734756344253,0.879470635409497,,,822.1486986822516,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om345,Saturn,free,,,,,834.4853324017395,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om345,Uranus,solar,24.28327812647871,0.5628381065769283,,,814.41898567982,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om345,Venus,solar,0.8702568376058215,0.14398077119876035,,,819.766247858543,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om45,Earth,solar,0.7354550134739438,0.4999276418261692,,,819.8465722081677,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om45,Jupiter,solar,4.096299757438401,0.22768581042519576,,,820.9965811954842,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om45,Mars,solar,1.1767865753897346,0.3026934417533501,,,819.6265924763925,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om45,Mercury,solar,0.30300276273491505,0.0835964956415075,,,820.5877981443663,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om45,Moon,solar,0.6833245025293065,0.47446820151736024,,,820.0938764327183,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om45,Neptune,solar,23.24919714437208,0.3602650290637017,,,826.7253076421572,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om45,Saturn,solar,545.197078801963,0.9821391284778523,,,819.6304023562052,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om45,Uranus,solar,24.979382842110734,0.4579612613286259,,,799.6311078457212,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om45,Venus,solar,0.7301750042329354,0.23654082648376298,,,820.5605253361117,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om60,Earth,solar,0.9260566959250177,0.22331779148709857,,,821.0652357228325,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om60,Jupiter,solar,4.6077737856428795,0.09315474882247408,,,820.8419463613044,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om60,Mars,solar,1.2794585531105653,0.1997148537163593,,,820.6090436492887,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om60,Mercury,solar,0.32995136839468225,0.14524271523905244,,,820.1010350619372,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om60,Moon,solar,0.8881223471373301,0.25539636335573235,,,819.4486379089266,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om60,Neptune,solar,29.92465073769124,0.09506409753940624,,,813.4651970472426,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om60,Saturn,solar,37.09355584736202,0.728637374765989,,,855.7972978310382,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om60,Uranus,solar,28.757592739538495,0.447057484102744,,,834.1691636356225,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om60,Venus,solar,0.5089165900432537,0.6269651626075472,,,820.4317826352981,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om75,Earth,solar,1.59052141343238,0.33011060343971343,,,821.736181843619,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om75,Jupiter,solar,5.284467745597844,0.06724256525959074,,,819.4496979681759,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om75,Mars,solar,1.423263928269636,0.09807267508373232,,,819.6191360669147,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om75,Mercury,solar,0.381830313901833,0.22436771882549547,,,820.166082237899,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om75,Moon,solar,1.5822158723257131,0.30774587121312513,,,821.7372716141946,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om75,Neptune,solar,43.43069100591704,0.3043408843381044,,,830.3004983128452,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om75,Saturn,solar,18.515566560331045,0.4503046752372991,,,825.4906935207658,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om75,Uranus,solar,35.16096651523884,0.506405742037472,,,823.4426732751746,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om75,Venus,free,,,,,1156.6837824054173,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om90,Earth,solar,1.2783998638064331,0.18899541441056772,,,820.5202861240292,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om90,Jupiter,solar,6.114400770369401,0.19755000214142965,,,820.9153502618091,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om90,Mars,solar,1.610042690613233,0.08395034704875555,,,819.9356693020545,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om90,Mercury,solar,0.41337268907405517,0.26796639949681045,,,820.0689310606735,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om90,Moon,solar,1.3839934358577934,0.17930827861514737,,,820.521861227519,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om90,Neptune,solar,76.1133857256949,0.6116733096536061,,,821.2777952444114,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om90,Saturn,solar,12.437942694231426,0.17633623615837773,,,826.5299051702663,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om90,Uranus,solar,47.40686594672595,0.6259659787188907,,,790.9767317903375,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om0__om90,Venus,solar,1.4555190744223812,0.48776564995982796,,,821.52664082429,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om0,Earth,solar,0.6547919022225445,0.48834168731273025,,,820.5092570827039,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om0,Jupiter,solar,13.02892063112143,0.6436334367678436,,,812.3808682742887,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om0,Mars,solar,5.512848881956275,0.702728102892099,,,823.8796379205529,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om0,Mercury,solar,0.3192994610023781,0.4398973835031252,,,820.4700791948991,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om0,Moon,solar,0.5841192448603437,0.4448743247884151,,,821.0396790803323,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om0,Neptune,free,,,,,677.336930046907,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om0,Saturn,solar,5.48049699606312,0.7950836510809993,,,821.344852576673,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om0,Uranus,free,,,,,825.7246294504993,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om0,Venus,solar,0.5088837873484637,0.30698045151511155,,,820.9499828745762,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om105,Earth,solar,0.8225598698061937,0.15790412424836556,,,821.3545477605538,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om105,Jupiter,solar,3.348517829621782,0.4701400253564827,,,824.3101719397378,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om105,Mars,solar,2.3091784533988293,0.38943895412123547,,,819.3145970954143,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om105,Mercury,CAPTURED,,,0.19602185059521895,0.2889828545523382,0.25261700202672005,100.24317088648822
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om105,Moon,solar,0.810558561874384,0.13606290061639276,,,821.3529378460934,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om105,Neptune,solar,20.84308706370939,0.6221274279924418,,,844.1497852597381,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om105,Saturn,solar,11.573469496017504,0.2654423887402832,,,813.6379735679477,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om105,Uranus,free,,,,,770.028747152453,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om105,Venus,solar,0.6181146369192757,0.12247827835098847,,,821.0271894742381,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om120,Earth,solar,0.8619808245481502,0.13909159122298964,,,819.8783708418194,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om120,Jupiter,solar,3.0532408226706003,0.5801018938508681,,,823.6518401201464,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om120,Mars,solar,1.8090587180905828,0.31862765808783516,,,822.7793453281696,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om120,Mercury,solar,0.25782525643813736,0.47610884119952424,,,820.5148692666847,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om120,Moon,solar,0.8308307299270652,0.18167588623323674,,,819.8790595957396,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om120,Neptune,solar,18.0742172164783,0.711563144718945,,,845.7025033281618,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om120,Saturn,solar,14.415995139779344,0.3551868396004911,,,825.6931358730899,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om120,Uranus,free,,,,,785.6560444839602,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om120,Venus,solar,0.6296944609013763,0.1102540183281348,,,820.2172110842292,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om135,Earth,solar,0.901936737221348,0.05417943365299707,,,820.0695585591536,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om135,Jupiter,solar,2.7828821457221484,0.7352402940496453,,,823.5042784070027,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om135,Mars,solar,1.492624555134656,0.33410359169537196,,,821.8870582679486,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om135,Mercury,solar,0.2832814045451796,0.3565729533913257,,,820.3526975745855,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om135,Moon,solar,0.9647374714990019,0.03620153106518852,,,820.0690568331438,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om135,Neptune,solar,16.481212481399403,0.8039690586070548,,,833.2090992005501,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om135,Saturn,solar,18.664199866781843,0.47757566784635214,,,821.5264910660151,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om135,Uranus,solar,158.30149713348618,0.8974959559860243,,,813.1492414964249,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om135,Venus,solar,0.6506625707608397,0.09772515122648504,,,820.8895677162104,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om15,Earth,solar,0.6817748754557222,0.37887429718784416,,,820.1057595086769,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om15,Jupiter,solar,9.433764518562793,0.5294155180611837,,,814.0102269643878,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om15,Mars,solar,5.443110616110775,0.741552501720754,,,818.0308232848694,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om15,Mercury,solar,0.32745450035600987,0.363482381998278,,,820.4494725211046,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om15,Moon,solar,0.646006468126438,0.3563219059976315,,,821.3000475339022,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om15,Neptune,free,,,,,699.2198766292012,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om15,Saturn,solar,5.642999265289133,0.7525604915555613,,,820.3429555385629,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om15,Uranus,free,,,,,811.7143669844749,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om15,Venus,solar,0.5304978662934936,0.2770195928530694,,,821.0977167037828,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om150,Earth,solar,1.0038305430507208,0.11176185460064357,,,821.0722635416691,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om150,Jupiter,solar,2.7132305493068247,0.8053319719173998,,,821.8668205532045,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om150,Mars,solar,1.2330045021569593,0.4697289680053944,,,821.9525690771175,
20260811_184731__rp0p25__vinf25__incm60__toff59132__Om180__om150,Mercury,solar,0.2909718508412361,0.3618794671885764,,,820.4563509036968,
