run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,land_summer_max_degC,land_winter_min_degC,land_seasonal_range_K,ocean_summer_max_degC,ocean_seasonal_range_K,dT_vs_baseline_K,dland_summer_max_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om0,0.902865132291546,0.1400981266939008,25.02928135053442,256.8054920606443,313.3517412704291,42.76855506679372,315.9185550667937,90.0,False,496.6983364652708,34,421.55748766759035,42.76949679617626,42.76761333741118,25.98811425934656,5.761842644643064,20.226271614703496,32.06597155802025,-2.949046403914425,35.015017961934674,20.754925281889182,7.673427405882032,27.45182205112081,17.489896973499015,20.889000123451673,3.003559745576691,0,1.0,60.0,180.0,0.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om180,1.1495833831111957,0.1228611363710969,21.801635352225336,107.8097070385424,450.20312652562114,-50.10231982034109,223.0476801796589,,True,455.59884798723925,29,259.42986908727795,-50.10233400221692,-50.10230563846528,-46.14275127650657,-62.77916124035692,16.636409963850348,-38.43685371680137,-66.64271623502498,28.205862518223604,-52.65847100965985,7.256942578433566,-65.419052836014,-53.01292830132261,-51.24186541240146,2.7060814513863027,0,1.0,60.0,180.0,180.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om270,0.9849627104685555,0.1231505893678638,22.42128029069069,191.31998107914285,357.04871446165083,20.023520939146383,293.1735209391464,81.4509211694784,False,501.77456871429024,27,353.4085516064749,19.95584446184781,20.09119741644495,11.298263338920538,-13.10872152581107,24.40698486473161,21.5094698497424,-20.688143894485748,42.19761374422815,1.8317138464437914,8.872061051563623,4.70678792347347,6.933395265221163,6.19914920302565,1.8441335319552212,0,1.0,60.0,180.0,270.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om90,1.033685643618512,0.0113645559312411,22.94679848390054,174.20407891682322,383.8667689982679,6.522951066788338,279.6729510667883,56.4426902380793,False,455.13908474880526,29,318.45583569662904,6.417608328056499,6.6282938055201805,-3.446677678650138,-25.63325223778538,22.186574559135245,6.89717009620216,-32.387983259637224,39.285153355839384,-12.26878171990054,8.003646459081006,-8.793781948884575,-7.678904488319075,-8.545791814545026,1.4332304139599092,0,1.0,60.0,180.0,90.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om270__om0,1.048531503768287,0.0722286795773209,25.49660601614461,0.4152277611306864,392.1660698112756,2.2867294414362527,275.4367294414362,52.08179734355447,False,490.83814273613746,49,310.2922904737959,2.3336632915366526,2.2397955913358536,-5.226825669847958,-29.843985259259625,24.617159589411667,7.017483692883451,-36.84857297485083,43.866056667734284,-15.549665486682654,8.646154923828645,-13.03000357423666,-7.558590891637784,-10.325939805742847,2.58399148260165,0,1.0,60.0,270.0,0.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om270__om270,0.912905161995006,0.0653323818560357,26.693681765289043,266.986776828976,318.5930404375122,38.47538435062132,311.6253843506213,90.0,False,581.8836296112283,33,409.1434905197973,38.47755430969847,38.473214391544175,27.159795811882365,0.757524325598161,26.402271486284203,37.06449341133479,-9.200703357746452,46.26519676908124,18.928712471140322,9.887270553452463,23.158651334948406,22.48841882681355,22.060681675987475,2.1676569486735704,0,1.0,60.0,270.0,270.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om270__om90,1.085115916067469,0.0710230047365988,22.7815079626742,175.8946767471797,412.86872941336753,-44.599288667062595,228.5507113329374,,True,423.12612937332966,43,289.69699300074166,-44.5993081801112,-44.59926915401398,-43.30739626094626,-57.60414279501723,14.29674653407097,-37.54926409714582,-61.82098806464757,24.27172396750175,-48.21773688624944,6.242423940287544,-59.916021682735504,-52.12533868166706,-48.40651039684115,2.250532259552287,0,1.0,60.0,270.0,90.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om90__om180,1.0448895194928995,0.0831335225584182,20.57096514108186,2.9896755008566074,390.1246122605296,3.870692015272404,277.0206920152724,52.08179734355447,False,427.8057471883297,37,312.7255333293266,3.8866846307933396,3.8546993997514662,-7.152757547557559,-28.262341088014928,21.10958354045737,3.400923425534223,-34.42190660837692,37.822830033911146,-15.975517549976532,7.346503302376368,-11.446041000400509,-11.175151158987012,-12.251871683452446,2.701257036039692,0,1.0,60.0,90.0,180.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om90__om270,1.1127834826785097,0.0512205992194697,22.56857575654453,93.75850370074954,428.75954008388817,-47.24679247387822,225.90320752612175,,True,429.5938440271728,33,275.13588508697535,-47.246810566759564,-47.246774380996854,-45.23181781970834,-60.24187889897921,15.01006107927087,-38.80644928171365,-64.32160873043189,25.515159448718244,-50.44983291925225,6.700785620593372,-62.56352548955114,-53.382523866234884,-50.330931955603226,2.026264476628484,0,1.0,60.0,90.0,270.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om90__om90,0.8551349635215284,0.1250270693160757,22.21811363572306,226.81541846802315,288.8349783276016,58.82529028794218,331.97529028794213,90.0,False,568.3305049438403,38,468.97534540637395,58.82531655445245,58.82526402143194,41.40862974231979,17.476218764412913,23.932410977906876,50.29888736484687,8.272218886389823,42.02666847845705,33.04219992883357,7.9079872286316615,43.50855727226927,35.72281278032563,36.3095156064249,3.375868338399358,1,1.0,60.0,90.0,90.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om0,1.1772659322221586,0.1252240913966323,25.0309489453478,109.74909730634548,466.5623128615644,-52.28146089194292,220.86853910805706,,True,484.55879254868336,27,247.44635608817265,-52.28147634897227,-52.28144543491357,-46.638277328836345,-64.56329163489201,17.925014306055665,-38.34005867087509,-68.51835856559691,30.178299894721825,-53.634861628130444,8.027511374696019,-67.59819390761584,-52.916133255396325,-51.73739146473123,2.760188645530005,0,1.0,90.0,0.0,0.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om180,0.8788611617889438,0.15365579959948,21.23358097873141,251.0089509120795,300.93881013357617,51.20838875137127,324.35838875137125,90.0,False,462.2386767674933,36,445.8060420765983,51.20841429574811,51.208363206994385,29.98809119096444,13.20327188605095,16.78481930491349,34.92222579633712,5.938123637664647,28.984102158672478,25.452537389208796,6.106820014147491,35.89165573569835,20.346151211815886,24.888977055069553,3.261878031455553,0,1.0,90.0,0.0,180.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om270,1.0430618641829552,0.0242511247677732,24.29211784213035,6.704870548149323,389.1014876736795,3.767694964721159,276.91769496472114,54.2046324563124,False,469.64398077977546,32,312.82809132174583,3.755067739328663,3.780322190113654,-5.015468490252925,-28.26559616928619,23.250127679033266,6.143590900462439,-35.129521769958444,41.273112670420886,-14.530880429568848,8.238011532603986,-11.549038050951754,-8.432483684058795,-10.114582626147813,2.079421699817183,1,1.0,90.0,0.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om90,0.9925526791889474,0.1780156481890582,26.122062629564624,190.55752359359167,361.1836972589813,18.855612672430475,292.00561267243046,81.4509211694784,False,584.2657686023575,27,350.9810729012029,18.767479989105823,18.94374535575512,15.635997309810623,-13.938985111306291,29.574982421116914,28.759173421273534,-22.310058777866324,51.06923219913986,3.0896658551145753,10.48503926099731,3.5388796567575618,14.183098836752299,10.536883173915735,2.403046972749061,0,1.0,90.0,0.0,90.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om0,0.9574639247350012,0.1045961363117977,23.6140236225175,248.07870878843852,342.20111462742886,26.77594348695623,299.9259434869562,90.0,False,453.3868598766044,29,373.20035887188567,26.797963124492032,26.75392384942043,12.8192461083982,-6.715471657281977,19.534717765680178,19.253465014212466,-14.400860257358865,33.65432527157133,7.324079182867152,7.742164881009903,11.459210471283317,4.677390429691231,7.720131972503312,2.504304639718083,0,1.0,90.0,180.0,0.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om180,1.0848161950851398,0.1232561191583555,23.267050384527,109.1961994526656,412.69768288188914,-44.29935186609755,228.85064813390244,,True,536.5121217495682,43,291.34666111841875,-44.29936621398793,-44.29933751820717,-39.08147495965809,-58.428482156482204,19.347007196824116,-29.87580231256716,-63.02017497691579,33.14437266434863,-47.04967010213699,7.901634874035068,-59.61608488177046,-44.4518768970884,-44.180589095552975,2.647297176935844,0,1.0,90.0,180.0,180.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om270,0.9867033899497228,0.0597684987591693,23.54533781748833,208.969168571488,357.995626269556,18.813481610245997,291.963481610246,81.4509211694784,False,486.0605072350031,27,350.1079652709197,18.754467104710276,18.872496115781722,8.890775022983108,-14.340768351191091,23.2315433741742,17.999439061567614,-22.163214946900265,40.16265400846788,0.9641630318216466,8.940348206387123,3.4967485945730843,3.4233644770463787,3.79166088708822,1.8301237341638283,0,1.0,90.0,180.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om90,1.0171471922182729,0.0870365275082731,22.695123883817345,194.25607339666823,374.6912033394558,11.416295983211732,284.5662959832117,64.15806723683289,False,460.8286541474026,26,330.1275393666804,11.22862281889663,11.603969147526827,1.5115490235735898,-20.76118672355228,22.27273574712587,11.190193143508246,-27.71330490890264,38.90349805241088,-7.006306967682399,8.344791956949901,-3.9004370324611806,-3.385881441012989,-3.5875651123212986,1.852481106297894,0,1.0,90.0,180.0,90.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om0,1.0392987052256029,0.0688878397653064,24.87022922748258,355.259784557538,386.99768732980647,5.078610852237433,278.2286108522374,56.4426902380793,False,482.5327029050187,36,315.75504188550235,5.045297652419126,5.11192405205574,-3.4656651497189497,-27.33722758843388,23.871562438714932,8.181616269062014,-34.38471575662272,42.56633202568473,-12.970690153604073,8.635976922232794,-10.23812216343548,-6.394458315459222,-8.564779285613838,2.4102283781227065,0,1.0,90.0,270.0,0.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om180,1.2552873052083546,0.278516643644611,21.91340289879636,125.46287925999,513.7034655372762,-56.394260677368464,216.7557393226315,,True,542.1154494215115,25,224.82546937859888,-56.3942692370324,-56.39425211770453,-46.92369796661067,-68.1893025033173,21.265604536706626,-35.74761852066772,-71.52662303837711,35.77900451770939,-57.05466972807303,8.742584220507005,-71.71099369304137,-50.32369310518896,-52.022812102505554,3.82130554866924,1,1.0,90.0,270.0,180.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om270,0.97957402474805,0.0268472102752401,26.52186168859928,21.621149455589222,354.1226300675599,20.20908658147199,293.35908658147196,90.0,False,582.8828494814672,29,354.7155138240903,20.171149779698762,20.24702338324522,14.494492182300352,-14.458251747471666,28.95274392977202,26.94450905671556,-23.630619970906842,50.5751290276224,4.179911551302085,11.140537162854827,4.892353565799077,12.368434472194325,9.395378046405463,1.229323875800396,0,1.0,90.0,270.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om90,0.9775396042754644,0.0826321168521266,21.696738916449377,252.1897015872358,353.0200179265997,21.49006525987004,294.64006525987,90.0,False,420.2244513001512,29,357.2869812774198,21.49417879689702,21.48595172284305,7.021523464644427,-11.022446122524203,18.04396958716863,13.161738635818702,-17.924272527404735,31.08601116322344,1.9149961605185053,7.261888273064464,6.173332244197127,-1.4143359487025329,1.9224093287495387,2.353839653143789,0,1.0,90.0,270.0,90.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om0,0.6320888270397769,0.6767726095326126,26.534202749564543,289.6538810460891,183.55446822746535,286.58460402597586,559.7346040259758,90.0,False,2516.8835077176964,65,1156.7799243676611,286.58466168852385,286.5845463634279,353.07042638481676,186.98476150753146,166.0856648772853,473.43018897675813,162.39813040563527,311.0320585711229,224.4525132430808,14.20965573674178,271.26787101030294,458.8541143922369,347.9713122489219,5.527759750890199,1,1.0,90.0,90.0,0.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om180,1.0247496655894464,0.081172062803933,21.075238783235022,359.2037148593962,378.89988045773794,9.406184063338802,282.5561840633388,61.37544904657465,False,446.78241048602683,30,325.0858452264361,9.310701890726802,9.501666235950799,-1.8070609468920962,-23.49557362109067,21.688512674198574,8.676558636943781,-30.131301526941833,38.807860163885614,-10.062294191670269,8.047015589831346,-5.910548952334111,-5.899515947577454,-6.9061750827869846,2.536700635317209,0,1.0,90.0,90.0,180.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om270,1.0425902385894783,0.0183234437037671,23.02619013483301,304.65547122622627,388.83761625671934,3.9986473472023993,277.14864734720237,54.2046324563124,False,434.31289697432965,33,313.07165139230216,4.0049418706792945,3.992352823725505,-6.665910562463154,-27.59709691997078,20.931186357507627,3.0922663921442917,-34.00381101810979,37.09607741025408,-15.004775939688443,7.4627647089235865,-11.318085668470513,-11.483808192376944,-11.765024698358042,1.3675278183861526,0,1.0,90.0,90.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om90,0.949158593245518,0.0873433458011896,22.72581917569132,168.89908626496856,337.7582504337624,28.834434872693127,301.9844348726931,90.0,False,570.5977291565445,30,379.12594257461114,28.82868121710628,28.84018852827997,21.072339238645313,-7.008603942100459,28.08094318074577,33.25458992737548,-15.726784423367267,48.98137435074274,10.000284676500275,9.994128028571739,13.517701857020214,18.67851534285424,15.973225102750424,2.5672508242377123,0,1.0,90.0,90.0,90.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om0__om0,1.1943446138774223,0.1306129875853597,21.907497266363485,112.1612141499992,476.751725333165,-53.528125791927735,219.62187420807226,,True,428.98996991814624,27,240.58872140431643,-53.52813605894684,-53.5281155249086,-49.49233629946136,-65.38681777494567,15.894481475484312,-42.207562147226454,-68.93566382278848,26.72810167556203,-55.6160941904326,7.187508877386371,-68.84485880760064,-56.78363673174769,-54.59145043535624,2.9013970359242,0,1.0,-30.0,0.0,0.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om0__om180,0.8569093706646417,0.1594845789215196,25.22466322412208,254.75335211484105,289.734444454077,58.63374344262466,331.78374344262465,90.0,False,541.4499226323106,38,469.37831151539393,58.633768640014566,58.63371824523477,39.42479390472524,18.021394472061278,21.403399432663964,45.69201298237384,8.490327121178485,37.20168586119536,33.77804537486208,7.587254767581587,43.317010426951754,31.115938397852602,34.325679768830355,3.416369006410003,1,1.0,-30.0,0.0,180.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om0__om270,1.0484429740564551,0.0465835412976444,23.117857980436817,16.131854413114983,392.116403755206,2.327211405839389,275.47721140583934,52.08179734355447,False,459.3151635470776,34,309.87050057749775,2.3626811567166195,2.291741654962159,-6.666681224796317,-29.68060721853232,23.013925993736002,4.667410877629469,-36.24605909967581,40.91346997730528,-16.41345089214758,7.971564140476438,-12.989521609833524,-9.908663706891765,-11.765795360691206,2.619694071877574,1,1.0,-30.0,0.0,270.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om0__om90,1.0071546621875218,0.2310339676239344,18.466606481262367,194.4322701616972,369.1832949369154,17.023426148128365,290.1734261481283,70.81186354627908,False,476.0088174248706,25,344.7602624818412,16.840986715474685,17.205865580782053,8.338063011839358,-15.464597934258668,23.802660946098026,19.802257552004924,-21.41158052852735,41.21383808053227,-2.9700975607119906,7.664214006710947,1.7066931324554524,5.226182967483689,3.2389488759444696,3.055233017893718,0,1.0,-30.0,0.0,90.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om180__om0,0.8197733631051011,0.1743736995099565,22.888149162171278,243.18962434768588,271.1056036528364,73.79506708308904,346.94506708308904,90.0,False,566.6536906235799,41,514.1805100511849,73.79509730230303,73.79503686387504,51.73154319788165,30.194522141614755,21.537021056266894,58.756917338348956,21.050061229184617,37.706856109164335,44.90400977737603,6.882721113219809,58.47833406741613,44.18084275382772,46.63242906198676,3.755973068099645,1,1.0,-30.0,180.0,0.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om180__om180,1.2207738189767918,0.1390250832301064,23.605123415606897,117.55929667023427,492.6637411577789,-55.353475912997745,217.79652408700224,,True,438.92806408003065,26,230.55037175422024,-55.35348520712809,-55.353466618867365,-50.358614527467225,-66.8282559826916,16.469641455224377,-42.815532665034,-70.3456244113109,27.530091746276895,-56.71728909639099,7.5840839745587445,-70.67020892867066,-57.391607249555236,-55.45772866336211,3.2383301520946803,0,1.0,-30.0,180.0,180.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om180__om90,1.0608643683459476,0.0867763972576129,23.46600390060198,4.625752511644676,399.1053822472106,-1.50314356564508,271.6468564343549,46.23825730732021,False,459.0946842491947,44,303.47278169831804,-1.2931483597798774,-1.713138771510283,-9.581336971310554,-33.00252369957105,23.421186728260494,2.3870391109160374,-39.28431088561228,41.67134999652831,-19.91836434061822,7.99026487971847,-16.819876581317992,-12.189035473605198,-14.680451107205442,3.662675458711135,1,1.0,-30.0,180.0,90.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om270__om0,1.055137326063661,0.0815416527050335,21.52653659328717,7.321934324607122,395.87791150422646,0.6582401432366612,273.8082401432366,48.11140308495899,False,437.1634406674021,34,306.63999755080175,0.7785967833826443,0.5378835030906788,-9.070516721713945,-31.095767482205524,22.02525076049158,2.0808475583840473,-37.247027613965614,39.327875172349664,-18.637515776604864,7.510910573686026,-14.658492872436252,-12.495227026137188,-14.169630857608833,2.87921891297068,0,1.0,-30.0,270.0,0.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om270__om270,0.8212313422162909,0.1683326090763938,23.009174944929104,239.82395219018076,271.82917315303047,72.99260566380993,346.1426056638099,90.0,False,579.2010024355594,41,511.8102937143293,72.99263449491113,72.99257683270874,51.91696776743909,29.311584843483132,22.605382923955958,59.57495451710399,19.915702638124614,39.659251878979376,44.48545608322582,7.17965132885395,57.675872648137016,44.99887993258275,46.8178536315442,3.8071078290882263,1,1.0,-30.0,270.0,270.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om270__om90,1.1828272797648502,0.1099670752003093,22.373662772086217,106.3344835268186,469.872241001056,-52.784446335589585,220.36555366441038,,True,426.6601878929603,27,244.67938761626064,-52.78446003806155,-52.784432633117596,-49.12055516548962,-64.77909500330176,15.658539837812143,-42.063598157649245,-68.42196964400799,26.35837148635874,-54.973609577838396,7.1334768695783595,-68.1011793512625,-56.63967274217048,-54.219669301384506,2.704711831117788,0,1.0,-30.0,270.0,90.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om90__om180,1.0540096825949326,0.0754008978341476,24.837912603107064,5.873865284399483,395.2434587589447,0.649261053381547,273.79926105338154,50.05549481018513,False,482.95742823052854,36,307.1475120409365,0.7240059427699499,0.5745161639931433,-6.847978001204287,-31.3080187006602,24.460040699455913,5.4876961099711,-38.048002173189566,43.53569828316067,-17.412470075675326,8.445335647743896,-14.667471962291366,-9.088378474550135,-11.947092137099176,2.8210003425325665,0,1.0,-30.0,90.0,180.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om90__om270,1.180841692093734,0.1219460290240485,22.877032184920157,135.36472094047147,468.6895904636698,-52.57188503388136,220.57811496611862,,True,427.02712240137913,27,245.8488541463881,-52.57189946753227,-52.571870600230454,-48.74801989660037,-64.34470253060061,15.596682634000246,-41.83735111597169,-68.01130698663268,26.173955870660983,-54.65096829313103,7.056330947295848,-67.88861804955427,-56.41342570049293,-53.847134032495255,2.82205238029099,0,1.0,-30.0,90.0,270.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om90__om90,0.8615603095947448,0.1279327613322763,25.958567371606115,251.52244562237092,292.0964749098208,56.159398057021505,329.3093980570215,90.0,False,579.7763324252468,37,462.1789645635909,56.15942779487489,56.1593683191681,39.65430705144328,15.28826017877427,24.366046872669013,47.63574384021756,5.023252615718335,42.61249122449922,32.59313183638147,8.594000433377005,40.842665041348596,33.05966925569632,34.555192915548396,3.134520681779392,0,1.0,-30.0,90.0,90.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om0__om0,1.1495833812929388,0.122861135772987,21.801635344951077,107.8097076635122,450.2031254575148,-50.102319674636945,223.04768032536305,,True,455.5988484555832,29,259.42986988858445,-50.10233385651308,-50.102305492760834,-46.14275115114617,-62.77916111848897,16.6364099673428,-38.43685360159405,-66.64271612538552,28.205862523791467,-52.658470887142904,7.256942570865242,-65.41905269030985,-53.01292818611529,-51.24186528704106,2.706081444714272,0,1.0,-60.0,0.0,0.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om0__om180,0.9028651318570988,0.1400981266536202,25.0292813563672,256.80549227383835,313.35174104425795,42.768555200136134,315.9185552001361,90.0,False,496.6983368597353,34,421.5574880708599,42.76949692954413,42.76761347072814,25.988114363610627,5.761842738989442,20.226271624621184,32.06597166289628,-2.949046317672379,35.01501798056866,20.754925391784074,7.673427409196625,27.45182218446322,17.489897078375044,20.88900022771574,3.0035597471819067,0,1.0,-60.0,0.0,180.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om0__om270,1.03368564334836,0.0113645556646063,22.9467984773925,174.20407730258054,383.86676884778353,6.5229511337072745,279.6729511337073,56.4426902380793,False,455.13908512973217,29,318.45583586211967,6.417608395886027,6.628293871528522,-3.446677600271754,-25.633252193811334,22.18657459353958,6.897170181186487,-32.38798322382053,39.285153405007016,-12.268781648221935,8.00364647658354,-8.79378188196564,-7.678904403334748,-8.545791736166642,1.4332304140385417,0,1.0,-60.0,0.0,270.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om0__om90,0.9849627111419348,0.123150589645288,22.42128029183523,191.3199813330404,357.0487148278005,20.023520781657886,293.1735207816579,81.4509211694784,False,501.77456761057533,27,353.40855113551265,19.955844304042266,20.09119725927351,11.298263173029865,-13.108721630239703,24.406984803269566,21.50946965072544,-20.688143982273246,42.19761363299868,1.8317137116447768,8.872061037157259,4.7067877659849735,6.933395066204204,6.199149037134976,1.8441335302383643,0,1.0,-60.0,0.0,90.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om180__om0,0.8356776989132403,0.1620853359738584,21.708096272818235,242.7930242181536,279.0332832897259,67.12439152024318,340.27439152024317,90.0,False,532.1825506576737,39,493.7437402784826,67.12442621749484,67.1243568229915,45.07366656503714,25.1232930221231,19.950373542914043,51.58891493741999,16.75355191042076,34.83536302699923,38.81799965036051,6.569095588095863,51.80765850457027,37.012840352898756,39.97455242914226,3.5834404401451105,1,1.0,-60.0,180.0,0.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om180__om180,1.209444885742804,0.1339088951516866,24.48563137041081,113.53303277563448,485.8217051526152,-54.594844855927604,218.5551551440724,,True,457.6701501660355,26,234.72270360375552,-54.594856944229456,-54.59483276762581,-49.19075909357399,-66.30821818122101,17.11745908764702,-41.31484721397896,-69.97941639509683,28.664569181117876,-55.81518096493162,7.837154667421238,-69.91157787160051,-55.890921798500194,-54.289873229468874,2.96786302718427,0,1.0,-60.0,180.0,180.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om180__om270,1.0547690126006208,0.3064626622023936,35.28436687415806,168.4163215727898,395.6706478105722,5.605217895677355,278.75521789567733,58.82116446134409,False,982.7329671502433,34,321.29205347386267,4.7261658775408755,6.484269913813831,23.84952821288015,-27.204087560098998,51.05361577297914,53.657822846902555,-35.72874952488526,89.38657237178782,-5.318730143529061,15.389821995955304,-9.711515119995557,39.08174826238132,18.75041407698526,3.593809429168401,1,1.0,-60.0,180.0,270.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om180__om90,1.055205667892377,0.0681230940310231,23.82845310434144,1.936091946307061,395.91637397423807,0.32355260433393523,273.4735526043339,48.11140308495899,False,459.52729844891786,37,306.2908169379499,0.42082161737993107,0.22628359128793912,-8.276554384123607,-31.40231994072068,23.125765556597074,3.268288522189454,-37.80020017900524,41.06848870119469,-18.187738828384997,7.975352681903129,-14.993180411338978,-11.30778606233178,-13.375668520018495,3.085788623374192,1,1.0,-60.0,180.0,90.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om270__om0,1.044889519290759,0.0831335227848865,20.570965144234663,2.989675481072204,390.1246121473214,3.870692056340518,277.0206920563405,52.08179734355447,False,427.80574745822315,37,312.7255334562528,3.8866846717310946,3.8546994409499424,-7.1527575065584035,-28.26234106093637,21.10958355437797,3.4009234764300804,-34.421906584761615,37.822830061191695,-15.975517517130633,7.346503305021638,-11.446040959332395,-11.175151108091155,-12.251871642453292,2.7012570372908105,0,1.0,-60.0,270.0,0.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om270__om270,0.8551349758441349,0.125027073251742,22.21811366600732,226.8154230186693,288.8349845708263,58.82528586409612,331.9752858640961,90.0,False,568.3304774465113,38,468.97533212481324,58.82531213059656,58.82525959759567,41.40862519622692,17.476215691086495,23.932409505140427,50.29888197585183,8.272216277081347,42.02666569877048,33.04219620938377,7.907986944486382,43.50855284842321,35.72280739133059,36.309511060332035,3.3758682961584103,1,1.0,-60.0,270.0,270.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om270__om90,1.1127834818815998,0.0512205992144381,22.568575766254963,93.7585028630468,428.7595396233098,-47.24679240223469,225.9032075977653,,True,429.59384480583975,33,275.1358854809764,-47.24681049511626,-47.24677430935311,-45.23181774052363,-60.241878847924106,15.010061107400475,-38.80644918773587,-64.32160868693266,25.51515949919679,-50.44983285398342,6.700785626272086,-62.5635254179076,-53.38252377225711,-50.33093187641852,2.0262644732064072,0,1.0,-60.0,270.0,90.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om90__om180,1.048531504128326,0.0722286792309514,25.496606014368545,0.4152276967621435,392.1660700132653,2.286729371111319,275.4367293711113,52.08179734355447,False,490.8381421872074,49,310.2922902528993,2.3336632213185413,2.2397955209040976,-5.226825743774156,-29.84398530453813,24.617159560763973,7.017483597646253,-36.84857301407678,43.86605661172303,-15.549665542430438,8.64615491945453,-13.030003644561594,-7.558590986874982,-10.325939879669043,2.583991480604851,0,1.0,-60.0,90.0,180.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om90__om270,1.085115915460948,0.0710230049948214,22.78150796138459,175.8946772218354,412.86872906721067,-44.599288607206994,228.55071139279298,,True,423.1261294380353,43,289.6969933299314,-44.599308120255785,-44.599269094158196,-43.307396214026376,-57.604142743108696,14.29674652908232,-37.54926405832896,-61.82098801645306,24.2717239581241,-48.217736837158476,6.2424239340913985,-59.91602162287991,-52.125338642850195,-48.40651034992126,2.250532256701278,0,1.0,-60.0,90.0,270.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om90__om90,0.912905161931398,0.0653323817972668,26.69368176522393,266.9867768526089,318.5930404042146,38.47538436901109,311.62538436901104,90.0,False,581.8836297530922,33,409.143490575235,38.47755432809527,38.4732144099269,27.159795831744677,0.7575243378616614,26.402271493883017,37.06449343576961,-9.200703347452572,46.26519678322219,18.928712486913444,9.887270555128834,23.158651353338175,22.488418851248376,22.060681695849787,2.1676569487190203,0,1.0,-60.0,90.0,90.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om0__om0,1.0848161951763962,0.1232561193091184,23.267050383218,109.19619951590155,412.6976829339642,-44.299351874011066,228.85064812598893,,True,536.5121217821084,43,291.3466610748992,-44.29936622190165,-44.299337526120475,-39.08147496352835,-58.42848216264769,19.34700719911934,-29.87580231406232,-63.020174982356885,33.144372668294565,-47.04967010847219,7.9016348747976295,-59.616084889683975,-44.451876898583556,-44.18058909942324,2.6472971776903806,0,1.0,-90.0,0.0,0.0
