run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,absorbed_mean_Wm2,runaway,land_summer_max_degC,land_winter_min_degC,land_seasonal_range_K,ocean_summer_max_degC,ocean_seasonal_range_K,dT_vs_baseline_K,dland_summer_max_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om270,1.2059558549826817,0.1067430028308991,25.53841560158565,37.36095569783905,483.72095980840254,-70.52698339194534,202.62301660805463,,True,426.46943363218486,32,235.30096442700756,-70.54822315207375,-70.50574363181693,-66.74496834165583,-83.62544408529232,16.88047574363648,89.41597960239798,False,-59.168001144626366,-87.8465564885032,28.67855534387683,-72.55446663643811,7.800421340392546,-85.97218875009415,-73.3780963233593,-70.36992340299865,4.037043906252116,0,0.25,60.0,0.0,270.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om0__om90,1.0387460199177905,0.2485264736478784,24.080009206492928,209.88910682307812,386.6890279954095,5.248944297269055,278.39894429726905,52.08179734355447,False,476.2598263359975,52,325.5544738497329,4.736989667746919,5.7608989267911905,-3.6492855451337585,-28.39437204059766,24.7450864954639,218.0135261209938,False,9.594640366373756,-33.84579804421727,43.44043841059103,-17.129087172421627,6.845105347251536,-10.196261060879749,-4.6154548123591805,-7.274240606476582,4.341513391124517,1,0.25,60.0,0.0,90.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om0,0.7524068943917406,0.361272438627932,25.97567436561604,257.36148724139883,238.3839106019396,79.90976634771272,353.0597663477127,90.0,False,632.0513604675535,24,644.5583621083691,80.69658044710455,79.12295224832086,62.459691732066744,44.708821837560855,17.75086989450589,447.2081778938155,True,67.87067804472923,36.44684618866421,31.42383185606502,56.652800421819556,4.1945113929926165,64.46456098956392,53.6605828659963,58.83473667072392,5.372701112977166,1,0.25,60.0,180.0,0.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om180,1.9689159901924524,0.4450486212569844,21.81522322981928,94.1707988900452,1009.1101382039142,-112.60118322064193,160.54881677935805,,True,391.00866398600937,26,98.01105510538392,-112.66230466256863,-112.54006177871523,-100.44902213310199,-121.81338108890483,21.364358955802842,37.24518460304004,False,-88.83803473944404,-123.54158655040759,34.703551810963546,-110.17624656755174,10.434688653540945,-128.04638857879073,-103.04812991817698,-104.07397719444481,5.008253987698385,0,0.25,60.0,180.0,180.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om270,1.1812249882279051,0.1792211759695456,29.2530396320658,95.99625719908782,468.9178109186879,-67.57044370365973,205.57955629634023,,True,635.9761259108442,33,247.86897804950362,-67.62780577635714,-67.51308163096232,-56.65775384541983,-81.75176411809491,25.094010272675078,94.19153540891237,False,-44.025319719150865,-86.69817554778895,42.672855828638085,-67.61620578531468,10.347501889947452,-83.01564906180855,-58.2354148978838,-60.28270890676266,2.3199088159441503,0,0.25,60.0,180.0,270.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om180__om90,1.1170421400500838,0.0717362632345911,23.813875279014457,168.46516941898187,431.2232078245406,-61.66755908728313,211.48244091271684,,True,420.25641664048635,36,273.38794753450674,-61.67437416066462,-61.66074401390161,-59.6667345277288,-75.12350209304508,15.456767565316277,103.88977138409544,False,-53.37920249355192,-79.6366461362117,26.257443642659773,-65.02773435199377,6.698606155091795,-77.11276444543194,-67.58929767228486,-63.29168958907162,2.3852854874383365,0,0.25,60.0,180.0,90.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om0,1.178152114562664,0.1143373280132694,26.551296856471257,30.96566290384394,467.08921642955806,-67.80399061828034,205.34600938171963,,True,460.9097261158431,33,246.74757316535099,-67.82526050773495,-67.78272072882575,-63.47226210926692,-81.42792544027303,17.955663331006107,93.76573437318916,False,-55.29317293866814,-85.94470275609702,30.651529817428873,-69.76607284417372,8.11815196830726,-83.24919597642915,-69.50326811740108,-67.09721717060974,3.761719749215101,0,0.25,60.0,270.0,0.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om180,0.9259299606138324,0.2633317967628132,23.547969340666192,177.5776724910908,325.4355522547376,37.68685127711918,310.83685127711914,90.0,False,777.9504510770184,27,411.38379866947844,37.35762052332974,38.01608203090862,38.38447637557346,-0.4839429003875795,38.868419275961045,285.8934136737927,False,57.774252744925334,-10.442062227609572,68.2163149725349,19.334549368646073,11.880417961514496,22.241645918970377,43.5641575661924,34.75952131423064,5.087327706276651,3,0.25,60.0,270.0,180.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om270,0.9774255508517335,0.0683345299161782,32.531052154899434,342.9624023514384,352.95823735974176,21.568556342853874,294.71855634285384,90.0,False,674.4764551467354,30,356.9826636978291,21.529746074562564,21.607366611145192,19.361551200926325,-15.48621069424863,34.847761895174955,246.0282263631955,False,34.28940923353894,-26.880396270690518,61.16980550422946,7.392763613753905,13.320583692668784,6.12335098470507,20.079314054806005,15.7365961395835,2.792920618905306,0,0.25,60.0,270.0,270.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om90,1.295361092364476,0.1391889977573648,27.8069060669002,159.70851504397132,538.4979606813368,-78.16286497446873,194.98713502553124,,True,399.8221924873489,31,204.7692037610333,-78.18023582171712,-78.14549412722035,-72.80094527897477,-89.14160186061066,16.340656581635898,77.813575730179,False,-65.94531064993407,-92.91863637843083,26.97332572849676,-78.70166662901427,7.803086515642136,-93.60807033261753,-80.15540582866701,-76.42590034031758,3.4902134592930483,0,0.25,60.0,270.0,90.0
