run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,absorbed_mean_Wm2,runaway,dT_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om135,0.8410104088456096,0.1044531462916638,24.3332629914573,261.9878474828864,281.7084322623276,63.49446098961811,336.6444609896181,90.0,False,590.0455475253503,27,483.70167072305463,63.494460989377814,63.49446098985839,39.23154456156841,27.687399354553172,11.54414520701524,336.0035943314402,True,48.44956520807164,40.87976159612878,4.258105525139657,0,0.25,30.0,180.0,135.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om15,0.6972320196848442,0.3910199139656638,26.96576132268908,281.0471312307061,212.6492109221226,154.98990984614167,428.1399098461417,90.0,False,752.9266086544966,37,760.45806068681,154.98990984718793,154.98990984509547,112.01299217388225,104.42126578716939,7.591726386712864,527.2292422671701,True,139.9450140645952,113.66120920844263,5.983083477717964,2,0.25,30.0,180.0,15.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om150,1.1457897704306734,0.1857983308873501,26.21316768001424,130.20210619446215,447.9764679000447,-49.31463915220731,223.83536084779266,,True,586.5197260241987,21,263.7648022517804,-49.31463915259436,-49.31463915182026,-48.74486615205387,-60.248886082635764,11.50401993058189,100.23234260385695,False,-64.35953493375379,-47.096649117493506,4.37731968778089,0,0.25,30.0,180.0,150.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om165,1.166078607501703,0.0804541469391484,22.94550557127864,126.2990147041731,459.9276637870848,-51.62706733352855,221.52293266647143,,True,411.4293402694201,20,251.0455990782944,-51.627067333801904,-51.627067333255205,-52.927989618110736,-61.78849760557914,8.860507987468402,95.39937420314816,False,-66.67196311507503,-51.27977258355037,4.1448473593556425,0,0.25,30.0,180.0,165.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om180,1.2945380952917962,0.1556901865778486,21.27242792217489,134.99328995410534,537.9848467927992,-59.900675085805815,213.24932491419418,,True,361.7916172793932,16,205.54022710612207,-59.90067508628872,-59.90067508532293,-60.32200879086549,-68.85242240165687,8.530413610791378,78.10752210246872,False,-74.94557086735229,-58.67379175630512,4.623082994439479,1,0.25,30.0,180.0,180.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om195,1.3677488501554256,0.1868634223766865,20.083406495880585,127.13944542321752,584.261578735594,-63.60968133858798,209.540318661412,,True,340.8542222459337,15,185.14129433992542,-63.60968133883091,-63.60968133834505,-63.67473506292082,-72.14095031792193,8.466215255001117,70.35572578533889,False,-78.65457712013446,-62.02651802836045,4.785848240208576,1,0.25,30.0,180.0,195.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om210,1.2173524008907253,0.1421576710991958,19.423672367863983,86.85463869693116,490.59403708053657,-55.09839012063191,218.05160987936807,,True,395.55113546401617,18,231.95232718191141,-55.09839012082404,-55.09839012043976,-56.59379880810116,-65.2767494455099,8.682950637408744,88.14430420506447,False,-70.14328590217839,-54.945581773540795,4.070027595426457,1,0.25,30.0,180.0,210.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om225,0.8206015923839967,0.3571800203351427,9.989870197021244,333.17384552262484,271.5165604720064,83.88659819396472,357.03659819396466,90.0,False,684.6398960033948,28,540.9660506118385,83.88659819665986,83.88659819126958,48.922671732168425,39.85059718252692,9.072074549641506,378.62323718819056,True,68.84170241241824,50.57088876672879,4.60102462909271,0,0.25,30.0,180.0,225.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om240,2.072741682381838,0.4722207888593401,7.844090007004109,66.91639864839823,1089.97255299749,-80.93598677337813,192.21401322662183,,True,228.35435513306436,9,89.84525774801631,-80.93598677337619,-80.93598677338007,-79.33767125611315,-87.37654799844817,8.03887674233502,34.14378246801836,False,-95.9808825549246,-77.68945422155278,4.396548683041079,0,0.25,30.0,180.0,240.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om255,1.9921027197956571,0.4533874284648077,12.83401850587916,115.9416122875995,1026.9880329400644,-79.78198787960142,193.36801212039856,,True,279.48235177104397,9,96.19315506300207,-79.78198787961105,-79.78198787959178,-77.57337817364692,-86.43842353052848,8.865045356881566,36.55563130515622,False,-94.82688366114789,-75.92516113908654,4.311723970105795,0,0.25,30.0,180.0,255.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om270,1.4575314072517456,0.2919280976081951,17.58112240492156,133.56869956235127,642.7242306542352,-66.82472733891753,206.32527266108247,,True,352.6149129414746,14,167.45743622367957,-66.82472733900364,-66.82472733883142,-66.47342193607017,-75.07266328003386,8.599241343963698,63.63629461208414,False,-81.869623120464,-64.82520490150979,3.485420918417253,1,0.25,30.0,180.0,270.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om285,1.1197124485898091,0.1956395195114345,21.243951961924523,174.21056755187053,432.77040134845976,-46.95630277574552,226.19369722425446,,True,446.54602251788754,23,276.7321566068564,-46.95630277618221,-46.956302775308814,-49.14544629084566,-57.29754631793987,8.152100027094207,105.16123217466858,False,-62.00119855729199,-47.497229256285294,3.4607754195516454,1,0.25,30.0,180.0,285.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om30,0.7157372994225091,0.3438420699187033,28.132202749450133,285.9337319162812,221.17104291906023,137.14857477763834,410.29857477763835,90.0,False,753.7541170684185,35,707.3144423634973,137.148574779605,137.1485747756717,99.31742452248464,89.67034764267535,9.64707687980929,489.94087798326046,True,122.10367899609187,100.96564155704502,5.690731508143854,2,0.25,30.0,180.0,30.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om300,0.9098242567230284,0.2558937144945348,24.003445738488416,218.44559863819043,316.98160300861946,44.08182176036142,317.2318217603614,90.0,False,580.0164924817125,23,425.1960107454,44.081821751123286,44.08182176959955,23.750882221086112,13.522973510183888,10.227908710902224,295.43118138188254,False,29.03692597881495,25.399099255646483,4.560025047414109,1,0.25,30.0,180.0,300.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om315,0.7817310445308377,0.3701316390237387,25.4816834603529,236.98688317078077,252.45491436279107,101.76572916563683,374.9157291656368,90.0,False,771.0959911380227,31,599.3456683923333,101.76572916352396,101.76572916774971,70.91960559854881,62.42401188024453,8.495593718304285,415.99058856257307,True,86.72083338409035,72.56782263310919,5.732226594566825,1,0.25,30.0,180.0,315.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om330,0.708973007809491,0.4519619402194949,25.395532847931324,248.9646620062084,218.0430969050813,154.75176583895842,427.9017658389584,90.0,False,915.1339019036689,36,758.8496806436444,154.751765837392,154.75176584052485,112.80686408050877,106.73035386188333,6.076510218625444,526.7315302759806,True,139.70687005741195,114.45508111506915,6.248596752261831,1,0.25,30.0,180.0,330.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om345,0.6819925976504847,0.47277097700222,24.89797278150962,262.63582163024336,205.71562600588143,178.54101635401088,451.69101635401086,90.0,False,813.4649983891173,39,830.1786282342208,178.5410163536921,178.5410163543297,129.6500672974916,125.52930088751276,4.120766409978842,576.4510217435396,True,163.4961205724644,131.29828433205196,6.359364632875463,1,0.25,30.0,180.0,345.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om45,0.7356371319026036,0.2973964096079172,28.846483674915547,290.3364931996949,230.4587776737324,120.85845863271658,394.00845863271655,90.0,False,752.9947427405633,34,658.535695565934,120.85845863452322,120.85845863090995,87.31765834470244,76.06208681516445,11.255571529537988,455.8944395055617,True,105.8135628511701,88.96587537926281,5.384057179731844,1,0.25,30.0,180.0,45.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om60,0.7580971163440473,0.2570100171711735,29.189877063074714,293.8249603207204,241.0932533100102,105.59198591142746,378.74198591142743,90.0,False,745.4664614169857,32,612.6149570806951,105.59198591413981,105.59198590871513,75.61333789668542,63.28089215313244,12.33244574355298,423.9875231633869,True,90.54709012988098,77.2615549312458,5.07369990782796,1,0.25,30.0,180.0,60.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om75,0.7829102210968834,0.2134881974226962,29.15639490216194,299.854622075635,253.0263407235246,90.8903419643654,364.0403419643654,90.0,False,746.9818501702567,30,568.2033731803554,90.89034196860776,90.89034196012304,64.09883250074746,50.716296758069674,13.382535742677788,393.26109487602236,True,75.84544618281893,65.74704953530784,4.657836743516888,1,0.25,30.0,180.0,75.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om180__om90,0.8108450162706246,0.1701421885127041,28.83998791937917,306.3975530358348,266.6886714989437,76.68424690742684,349.8342469074268,90.0,False,735.8659588001802,28,525.1716433839329,76.68424691377503,76.68424690107868,52.71270995005212,38.601319988911875,14.111389961140247,363.5703547128271,True,61.63935112588037,54.36092698461249,3.996132240551799,1,0.25,30.0,180.0,90.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om0,0.7996970411032799,0.2029560040937811,27.491116474046724,308.8095007092824,261.2077294225302,82.89763345205057,356.04763345205055,90.0,False,724.991625602491,29,543.3518327256472,82.89763345702588,82.89763344707526,56.535736893600394,43.16716345822818,13.368573435372213,376.55630997270663,True,67.8527376705041,58.18395392816076,4.573946379494738,1,0.25,30.0,270.0,0.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om105,1.577933622719283,0.2864045214053226,26.8715082757156,158.51046217382287,723.9871962252746,-71.33981914403317,201.8101808559668,,True,351.747170127208,12,142.62834722344462,-71.33981914432913,-71.3398191437372,-68.49936164126026,-78.39679605982441,9.897434418564146,54.199736580720575,False,-86.38471492557964,-66.85114460669989,5.02167290414878,1,0.25,30.0,270.0,105.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om120,1.6939633264120737,0.3425033578698493,28.778992204429827,150.74633970029117,805.2927627646262,-74.32555391543478,198.82444608456518,,True,393.17896208775375,11,126.2076459741661,-74.32555391559919,-74.32555391527038,-70.04879127902022,-81.35015179304098,11.301360514020757,47.95956250905956,False,-89.37044969698125,-68.40057424445985,4.896418126013569,0,0.25,30.0,270.0,120.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om15,0.8287310653106795,0.1722191499176552,27.800328057862643,316.42060096758195,275.5612960039243,69.45448459022151,342.6044845902215,90.0,False,719.935272852565,27,502.93145954452126,69.45448459791447,69.45448458252858,46.16498911710923,31.985257450249723,14.179731666859507,348.4601290149213,True,54.40958880867504,47.8132061516696,4.162384823680543,1,0.25,30.0,270.0,15.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om180,1.6113989673277775,0.4184179098785635,18.403320741359565,161.31120132984026,747.1407290439587,-71.04043548039603,202.10956451960396,,True,373.9097668124521,12,144.27276553766552,-71.0404354804961,-71.04043548029595,-69.5872277031543,-78.509271633665,8.922043930510696,54.82546451702663,False,-86.0853312619425,-67.93901066859392,4.944993220141615,2,0.25,30.0,270.0,180.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om195,1.0764883123605675,0.2410049334502303,19.81286179385559,186.863059354132,407.95453829922246,-3.7427212667889838,269.407278733211,42.670233871257594,False,464.4818730304862,34,302.5333562914499,-3.699912267638259,-3.7855302659397068,-23.564339764136957,-30.229818000832594,6.6654782366956375,195.47761845834924,False,-18.78761704833546,-21.916122729576585,4.630361828953107,3,0.25,30.0,270.0,195.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om210,0.8317836763271529,0.2841859452832662,22.6664574630952,222.36517683179343,277.0852323437786,73.40658970880801,346.556589708808,90.0,False,668.3694054675764,27,512.9361180705464,73.4065897031831,73.40658971443294,46.686459430695805,37.14855951510214,9.537899915593663,356.7200294563272,True,58.36169392726154,48.33467646525617,5.277770148561013,2,0.25,30.0,270.0,210.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om225,0.7025895906969062,0.4081288093586571,26.65083505098073,231.15435972473136,215.1049265246655,153.2467496874032,426.39674968740314,90.0,False,1134.0214498718694,37,755.0225434667242,153.24674968527248,153.24674968953386,115.3894390676851,104.43168258647745,10.957756481207653,523.5859859310506,True,138.20185390585672,117.03765610224548,6.03413138363025,1,0.25,30.0,270.0,225.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om240,0.6283686111009118,0.5367682226177458,31.941915156367067,228.63959490344365,181.93636532917031,240.16548437917612,513.315484379176,90.0,False,2287.1927730029774,44,1021.3293463266646,240.16548437602324,240.16548438232903,196.2147466428258,179.2284298132765,16.98631682954928,705.2462918435358,True,225.12058859762965,197.86296367738615,6.723882330426166,1,0.25,30.0,270.0,240.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om255,0.5655236246271256,0.7561663105116563,43.522271402192125,217.7329485508276,155.33664419169534,434.2097728551602,707.3597728551601,90.0,False,12530.001529121071,53,1625.799380140799,434.20977276463157,434.2097729456888,398.7241089986497,352.1217215916531,46.60238740699657,1110.7989736634736,True,419.16487707361375,400.3723260332101,7.257204958525963,2,0.25,30.0,270.0,255.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om270,1.555708372243965,0.4315170035504301,43.88765028310511,120.71122321608983,708.7451071697783,-68.93781008425351,204.21218991574648,,True,1028.4531567337897,13,155.84208892282186,-68.93781008433439,-68.93781008417265,-57.86901576700631,-78.69730555712398,20.828289790117672,59.21996024981648,False,-83.98270586579999,-56.22079873244594,5.304241576727305,2,0.25,30.0,270.0,270.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om285,0.8583983149881215,0.2086451763333159,22.264214589433568,328.1077748947854,290.48992539591904,59.87920631632458,333.0292063163246,90.0,False,625.973432688523,26,472.15585814555186,59.87920632163545,59.8792063110137,34.768788582993416,22.63085514695465,12.137933436038765,328.4477138509793,True,44.834310534778105,36.417005617553784,5.018030980223228,2,0.25,30.0,270.0,285.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om30,0.8679349961491777,0.1318576261766978,28.030882405721023,324.12691012873324,295.34429777323805,53.75323680122804,326.903236801228,90.0,False,694.3463549909928,25,455.6510296078771,53.753236810375306,53.75323679208077,33.83592984558555,19.090071000042613,14.745858845542934,315.6444630131846,True,38.70834101968157,35.484146880145914,3.810474865054256,1,0.25,30.0,270.0,30.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om300,0.7586921202367946,0.24924371143131,24.74758757981141,292.7171732430207,241.37714748061344,105.53537603088607,378.68537603088606,90.0,False,654.1543390925456,32,610.3710286032574,105.53537603305827,105.53537602871387,71.97488469339635,61.765618471147334,10.209266222249013,423.8692040951438,True,90.4904802493396,73.62310172795672,5.3352771840764905,1,0.25,30.0,270.0,300.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om315,0.7449835418531112,0.2552427074143854,25.854263195829883,290.0745587445123,234.86473271349175,113.23766017555747,386.38766017555747,90.0,False,682.3221416494287,33,634.0646499497844,113.23766017749848,113.23766017361642,79.0395086745496,68.55320073624365,10.486307938305941,439.96698911266776,True,98.192764394011,80.68772570910997,5.163765708787643,1,0.25,30.0,270.0,315.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om330,0.7566242639394791,0.2446767391599253,26.558256800016046,294.5086265027663,240.3909905478417,106.1290252981573,379.2790252981573,90.0,False,701.6586135469189,32,612.9751782720674,106.12902530083154,106.12902529548305,74.03360326675744,62.68213252255189,11.35147074420555,425.10994801175127,True,91.08412951661083,75.68182030131781,4.879967819016699,1,0.25,30.0,270.0,330.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om345,0.775987060621368,0.2261038817410986,27.074263754029957,301.36370652345806,249.6775589826277,95.13649293734308,368.28649293734304,90.0,False,717.5691082024837,31,580.075077715901,95.13649294015704,95.13649293452909,65.82727654100958,53.43344016204154,12.39383637896804,402.1354997827318,True,80.0915971557966,67.47549357556996,4.765373688357901,1,0.25,30.0,270.0,345.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om45,0.9238301351990906,0.0774741371750923,28.20185249804428,332.6271108853632,324.3291452434422,35.247429290761765,308.39742929076175,90.0,False,645.3257318075858,22,399.87217224113203,35.247429308347854,35.247429273175676,19.1064373353416,4.0774151982555,15.029022137086098,276.9672828599279,False,20.202533509215293,20.75465436990197,3.281676008437814,0,0.25,30.0,270.0,45.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om60,1.0119900384957867,0.0036721785155824,28.25618125804031,51.3939500476547,371.8451717168137,11.377960345945004,284.52796034594496,67.25314872563517,False,569.501287519043,20,332.23745167436226,11.373437710865485,11.382482981024527,-2.61745142940574,-16.39663839078573,13.779186961379988,227.07982995529795,False,-3.66693543560147,-0.9692343948453697,2.663699361626648,0,0.25,30.0,270.0,60.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om75,1.152825203093406,0.0936495624166138,27.98459048241919,157.0110090350542,452.1088246593841,-50.51767485736034,222.63232514263964,,True,478.96165081448714,20,257.1485281037339,-50.517674857906066,-50.51767485681462,-50.28946118220574,-60.50485554007152,10.215394357865776,97.71797491313343,False,-65.56257063890682,-48.641244147645374,3.3128349317949177,0,0.25,30.0,270.0,75.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om270__om90,1.3596441444508724,0.1995838136708443,27.311128046018997,160.7113863788697,579.0761460407847,-63.12045145847794,210.02954854152205,,True,394.30319314196277,15,187.83407944175653,-63.120451458909855,-63.120451458045984,-61.429108714075234,-71.26055162708923,9.831442913013994,71.37821107953033,False,-78.16534724002442,-59.780891679514866,4.484575860091052,1,0.25,30.0,270.0,90.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om0,1.8261409899604684,0.4471549261542708,20.10986998036511,159.02026858540148,901.3620055758008,-76.53216571891532,196.61783428108464,,True,341.9494663477463,10,114.06969713325279,-76.5321657189905,-76.53216571884018,-73.79637516693218,-83.20653656864758,9.4101614017154,43.34775173485956,False,-91.5770615004618,-72.1481581323718,4.922566191595756,1,0.25,30.0,90.0,0.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om105,0.6976219644379592,0.3263570055346072,27.05247321543889,298.22646839770323,212.82763008808155,148.063428191191,421.213428191191,90.0,False,891.3370337194127,37,739.6269472342491,148.0634281933241,148.06342818905793,108.26174413956099,96.75462245913614,11.507121680424845,512.7528755089922,True,133.01853240964454,109.90996117412136,6.0317015390313,2,0.25,30.0,90.0,105.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om120,0.7438245641172344,0.2324189779256261,26.110098984461143,301.5748807123762,234.31687409736733,112.60836029252943,385.7583602925294,90.0,False,761.123240055525,33,632.2892498886353,112.60836029542153,112.60836028963728,79.38528248753245,67.28925663472478,12.09602585280767,438.65175931063715,True,97.56346451098295,81.03349952209282,5.547255088754639,3,0.25,30.0,90.0,120.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om135,0.7556367470565206,0.2106862526482173,25.4753214882537,301.65618855558034,239.9205205312103,105.16566782540494,378.31566782540494,90.0,False,727.4671182502642,32,609.5809064557939,105.16566782858449,105.16566782222536,72.997919837604,61.03794703147958,11.95997280612442,423.09653522912834,True,90.12077204385847,74.64613687216438,5.166680897493871,1,0.25,30.0,90.0,135.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om15,1.3416621963136977,0.3277912841764987,23.075750116664945,180.7116919408658,567.6263721730301,-60.89447879580431,212.25552120419567,,True,412.4361982527588,15,200.07590574316336,-60.89447879635399,-60.89447879525462,-60.41376819501379,-69.03553122632597,8.621763031312184,76.0304797624427,False,-75.93937457735079,-58.76555116045342,4.77671626434649,2,0.25,30.0,90.0,15.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om150,0.7625182156115161,0.2046300648736541,24.8919293827745,301.96573906664423,243.20535025033217,101.3516366246155,374.50163662461546,90.0,False,705.3133051194983,32,597.8417682067293,101.35163662695452,101.35163662227646,69.48093000950239,57.76625657958411,11.714673429918278,415.12515143429863,True,86.30674084306902,71.12914704406276,4.820767067575421,1,0.25,30.0,90.0,150.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om165,0.7753565728684991,0.194032665047048,24.20164971611109,305.77278381431324,249.3733271123048,94.50076294717545,367.6507629471754,90.0,False,687.9022918259077,31,576.9369627614382,94.50076294996448,94.50076294438645,63.56596043335266,51.85815318614651,11.707807247206148,400.8068259632307,True,79.45586716562897,65.21417746791303,4.580099015500962,1,0.25,30.0,90.0,165.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om180,0.7937263743951634,0.1811377633561373,23.419518447031397,312.3958489006169,258.28786811013487,85.36774954389041,358.5177495438904,90.0,False,670.734765723605,30,549.1624219063283,85.36774954671638,85.3677495410644,55.854417314177496,44.03343236219488,11.820984951982616,381.7187938540289,True,70.32285376234394,57.502634348737864,4.61675911718811,1,0.25,30.0,90.0,180.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om195,0.8192943268128792,0.1673462224577329,22.578272670919336,319.6761487423642,270.86800667517906,73.8192060257896,346.96920602578956,90.0,False,641.4747232077584,28,514.1456540742928,73.81920603031138,73.81920602126782,46.18999331928314,34.34896409858538,11.841029220697763,357.58235739781895,True,58.774310244243125,47.83821035384351,7.517576235755937,2,0.25,30.0,90.0,195.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om210,0.846791368654225,0.1907102336952826,21.698869425477312,327.5388118001226,284.6180404440099,63.67532604331106,336.82532604331107,90.0,False,621.4700360368242,26,483.38171834198243,63.67532605101633,63.6753260356058,37.533432468952185,25.719905848103455,11.81352662084873,336.381675590868,True,48.63043026176459,39.18164950351255,7.742834621248177,2,0.25,30.0,90.0,210.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om225,0.8852104295154517,0.1379434459749658,20.992777491578213,333.1320660457633,304.20585847305625,48.766169052655684,321.9161690526557,90.0,False,558.4635806883824,24,438.4063855518802,48.7661690619281,48.766169043383265,25.37889430080441,13.859271885501293,11.519622415303118,305.22149137426874,True,33.72127327110921,27.027111335364783,4.329533514370328,1,0.25,30.0,90.0,225.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om240,0.9474486687133502,0.0915770978415742,20.21657878484586,347.9180768355642,336.84594621205184,29.576895794381663,302.7268957943816,90.0,False,494.6769142883398,21,380.6409504948871,29.570607856700686,29.583183732062658,9.807241013250234,-1.4845538817376915,11.291794894987925,265.1158537362839,False,14.532000012835189,11.455458047810604,3.684365100177246,0,0.25,30.0,90.0,240.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om255,1.022824667997564,0.0336902336956783,19.266884282709658,18.80052450273319,377.8327339077997,9.231060235110313,282.3810602351103,58.82116446134409,False,421.370638428661,21,325.41858753845116,9.235297737735753,9.226822732484871,-10.2487432013884,-19.234580860188423,8.985837658800023,222.59281882625453,False,-5.813835546436161,-8.60052616682803,2.881614545721737,0,0.25,30.0,90.0,255.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om270,1.1366115616443313,0.0579463896682712,18.41203685940645,127.33703828561988,442.6045706419151,-49.304192044228024,223.84580795577196,,True,356.5918623216303,21,263.81795862993494,-49.304192044463306,-49.30419204399274,-52.53031327159595,-59.63868785885359,7.108374587257636,100.25412608246833,False,-64.3490878257745,-50.88209623703558,3.822076141789564,1,0.25,30.0,90.0,270.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om285,1.2781474134925863,0.1328591784336787,17.8040616955417,138.81414106202442,527.7997845735581,-59.064467448336856,214.0855325516631,,True,312.62972701241574,17,210.13745261875806,-59.06446744847903,-59.06446744819466,-60.813880634114874,-67.87702656389699,7.063145929782117,79.8552246496938,False,-74.10936322988333,-59.165663599554506,3.894384706929539,1,0.25,30.0,90.0,285.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om30,1.0143662417240118,0.2821755199404313,25.00183885658404,219.21211828697616,373.1556068001655,16.444581209511355,289.5945812095113,75.16488841802429,False,489.97739176821983,9,344.68762067724714,16.629237091041112,16.259925327981605,0.7026719355508562,-8.751536372668767,9.454208308219624,237.66906405810838,False,1.3996854279648812,2.3508889701112263,4.870720057104364,2,0.25,30.0,90.0,30.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om300,1.402213313190581,0.1928039111227681,17.14428773591679,138.53017593754598,606.4834017843228,-65.20625355335449,207.9437464466455,,True,288.83461695749446,14,176.3583024495252,-65.2062535537689,-65.20625355294008,-65.99045327784353,-73.1411195621221,7.1506662842785715,67.01886741667164,False,-80.25114933490096,-64.34223624328315,3.8642614441648617,0,0.25,30.0,90.0,300.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om315,1.485670982835418,0.2327901748008188,15.491726027934972,137.89676828703998,661.4267453239299,-68.45197909676219,204.6980209032378,,True,267.6151982922103,13,158.508001931206,-68.4519790969805,-68.45197909654387,-68.99524086674734,-75.89366797974995,6.898427113002612,60.23531371918315,False,-83.49687487830866,-67.34702383218696,3.977671776631678,0,0.25,30.0,90.0,315.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om330,1.8031292862693131,0.3764186992955546,13.86911410529824,140.99072023100732,884.378327343311,-76.7336411069112,196.41635889308878,,True,252.20786269571485,10,112.95945169225088,-76.73364110697665,-76.73364110684575,-75.6830948069434,-83.1914708716992,7.508376064755794,42.92666052246782,False,-91.77853688845767,-74.03487777238303,4.811736018467045,0,0.25,30.0,90.0,330.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om345,2.1837985469421324,0.505605779170034,16.369083099259072,147.91397525451595,1178.736276249229,-82.23660849404803,190.91339150595195,,True,283.57757479479244,8,82.69526804182243,-82.23660849406158,-82.23660849403446,-79.04992374660036,-88.23344426553315,9.183520518932795,31.42547871114526,False,-97.2815042755945,-77.40170671203998,5.129221943623035,1,0.25,30.0,90.0,345.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om45,0.8205410049035653,0.3486212649215319,26.146755405537004,250.7222851449244,271.48649070222564,81.69780158194514,354.84780158194513,90.0,False,576.3441711893931,28,539.1824727601678,81.69780157996284,81.69780158392743,53.498232485153295,46.45745731694052,7.040775168212775,374.0486449652583,True,66.65290580039867,55.14644951971366,5.763762977421172,2,0.25,30.0,90.0,45.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om60,0.7137870428169282,0.4288387098474698,26.721251493070508,268.42166075787134,220.26768147031697,147.99941711625038,421.14941711625033,90.0,False,642.4320292688881,36,739.2474362202214,147.99941711628915,147.99941711621162,106.04214281435091,100.42700430025175,5.615138514099158,512.6190629869666,True,132.9545213347039,107.69035984891129,6.346071213764252,2,0.25,30.0,90.0,60.0
20260811_184731__rp0p25__vinf25__inc30__toff59132__Om90__om75,0.6605778484204854,0.4689650272987473,27.07255619104215,280.49493627955053,196.1028022041238,195.56370355609917,468.7137035560992,90.0,False,936.0529800225398,41,882.8416863136081,195.56370355678047,195.563703555418,145.04148892065905,137.9931272871393,7.048361633519761,612.0284614313525,True,180.5188077745527,146.6897059552194,6.662827394207611,2,0.25,30.0,90.0,75.0
