run,Score,Earth_s,Earth_da_AU,Earth_de,n_ejected,ejected_bodies,top_impact_body,top_impact_raw_r,bh_rp_au,bh_vinf_kms,bh_inc_deg,bh_tperi_offset_days,bh_Omega_deg,bh_omega_deg
20260811_184731__rp1__vinf25__inc60__toff59132__Om180__om180,3.09276196279721,0.15532778481219844,0.1649374438817085,0.1005968649486595,0,,Neptune,2.2160193145448943,1.0,25.0,60.0,59132.0,180.0,180.0
20260811_184731__rp1__vinf25__incm60__toff59132__Om0__om0,3.0927619587529414,0.15532778400685182,0.1649374429180191,0.1005968662074174,0,,Neptune,2.2160193145444933,1.0,25.0,-60.0,59132.0,0.0,0.0
20260811_184731__rp1__vinf25__incm30__toff59132__Om270__om315,3.0911809766958687,0.2390680195200801,-0.1302043279871607,0.1128986764637467,0,,Neptune,1.22515271457333,1.0,25.0,-30.0,59132.0,270.0,315.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om90__om135,3.0911809756757815,0.23906801931793398,-0.1302043277251219,0.1128986764819594,0,,Neptune,1.2251527145734178,1.0,25.0,30.0,59132.0,90.0,135.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om270__om330,3.088915286634755,0.21353913647387196,-0.1037943068596877,0.1080083022635091,1,Uranus,Uranus,2.0539068374991545,1.0,25.0,30.0,59132.0,270.0,330.0
20260811_184731__rp1__vinf25__incm30__toff59132__Om90__om150,3.088915284892954,0.21353913612451855,-0.1037943047143018,0.1080083041803202,1,Uranus,Uranus,2.0539068374992686,1.0,25.0,-30.0,59132.0,90.0,150.0
20260811_184731__rp1__vinf25__inc60__toff59132__Om0__om45,3.0834664052625875,0.19733984131973906,0.2275651132102883,0.1099843327538251,0,,Uranus,1.7937658234914657,1.0,25.0,60.0,59132.0,0.0,45.0
20260811_184731__rp1__vinf25__incm60__toff59132__Om180__om225,3.083466403953894,0.19733984105835983,0.2275651127583161,0.1099843324828615,0,,Uranus,1.7937658234913811,1.0,25.0,-60.0,59132.0,180.0,225.0
20260811_184731__rp0p75__vinf25__inc60__toff59132__Om270__om270,3.082459210604899,0.24494953273956183,-0.1489701043294925,0.0990617489494704,0,,Uranus,1.5644038862514384,0.75,25.0,60.0,59132.0,270.0,270.0
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om90,3.08245920930802,0.24494953247138165,-0.1489701041581654,0.0990617487685044,0,,Uranus,1.5644038862509657,0.75,25.0,-60.0,59132.0,90.0,90.0
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om165,3.075686048857529,0.15433790623533272,0.1529125157377363,0.140604339331512,1,Neptune,Neptune,2.0790785110646817,0.75,25.0,-60.0,59132.0,270.0,165.0
20260811_184731__rp0p75__vinf25__inc60__toff59132__Om90__om345,3.0756860487197057,0.15433790621696314,0.1529125157174061,0.1406043393119656,1,Neptune,Neptune,2.0790785110645653,0.75,25.0,60.0,59132.0,90.0,345.0
20260811_184731__rp1__vinf25__incm30__toff59132__Om90__om180,3.0744956557825427,0.18475620648302638,-0.0853676984664851,0.0916965857452951,1,Uranus,Uranus,2.060951788172295,1.0,25.0,-30.0,59132.0,90.0,180.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om270__om0,3.0744956157674395,0.18475619848033636,-0.0853676899464732,0.0916965851882787,1,Uranus,Uranus,2.0609517881722916,1.0,25.0,30.0,59132.0,270.0,0.0
20260811_184731__rp0p25__vinf25__incm90__toff59132__Om270__om270,3.0727266952856285,0.17655431790786777,-0.0446929197980044,0.1239693167701888,1,Neptune,Neptune,2.238026389131538,0.25,25.0,-90.0,59132.0,270.0,270.0
20260811_184731__rp0p25__vinf25__inc90__toff59132__Om90__om90,3.0727266372589375,0.17655430630483585,-0.0446929130032833,0.1239693099074217,1,Neptune,Neptune,2.238026389136464,0.25,25.0,90.0,59132.0,90.0,90.0
20260811_184731__rp1p25__vinf25__inc30__toff59132__Om90__om195,3.07266871250095,0.1425183178970471,-0.0590624408748797,0.0708598740849413,0,,Mars,1.8378446488227282,1.25,25.0,30.0,59132.0,90.0,195.0
20260811_184731__rp1p25__vinf25__incm30__toff59132__Om270__om15,3.0726687123251484,0.14251831786262262,-0.0590624408476022,0.070859874075812,0,,Mars,1.8378446488097104,1.25,25.0,-30.0,59132.0,270.0,15.0
20260811_184731__rp0p75__vinf25__inc30__toff59132__Om180__om225,3.0696692667149184,0.1988483775976259,0.2299088326181887,0.1097343790354652,0,,Saturn,1.6790345228224741,0.75,25.0,30.0,59132.0,180.0,225.0
20260811_184731__rp0p75__vinf25__incm30__toff59132__Om0__om45,3.0696692615376326,0.1988483765623514,0.2299088307834883,0.1097343777331273,0,,Saturn,1.6790345228229648,0.75,25.0,-30.0,59132.0,0.0,45.0
20260811_184731__rp1__vinf25__inc90__toff59132__Om0__om210,3.0693035083797193,0.19125621498222864,-0.0792537650465687,0.1062146924110437,0,,Neptune,1.596762401273813,1.0,25.0,90.0,59132.0,0.0,210.0
20260811_184731__rp1__vinf25__incm90__toff59132__Om180__om30,3.069303507973911,0.19125621490049843,-0.0792537643031812,0.1062146930988827,0,,Neptune,1.596762401273746,1.0,25.0,-90.0,59132.0,180.0,30.0
20260811_184731__rp1__vinf25__incm30__toff59132__Om0__om150,3.0690689006529164,0.13061053375002432,0.0127509862551907,0.1155890061807019,1,Neptune,Neptune,2.4258625049724634,1.0,25.0,-30.0,59132.0,0.0,150.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om180__om330,3.0690689000603655,0.1306105336315131,0.0127509860380458,0.1155890060691594,1,Neptune,Neptune,2.4258625049726357,1.0,25.0,30.0,59132.0,180.0,330.0
20260811_184731__rp1__vinf25__incm90__toff59132__Om180__om180,3.068267244582665,0.1594340467433218,0.1701960407530792,0.0972852984608548,0,,Neptune,2.166521441879092,1.0,25.0,-90.0,59132.0,180.0,180.0
20260811_184731__rp1__vinf25__inc90__toff59132__Om0__om0,3.068267244391898,0.15943404670460304,0.1701960407045301,0.0972852985041778,0,,Neptune,2.1665214418792518,1.0,25.0,90.0,59132.0,0.0,0.0
20260811_184731__rp1p25__vinf25__incm30__toff59132__Om90__om300,3.0668142134927976,0.19447913455735294,0.2263298783879447,0.1319243395819378,0,,Uranus,2.0947483975095085,1.25,25.0,-30.0,59132.0,90.0,300.0
20260811_184731__rp1p25__vinf25__inc30__toff59132__Om270__om120,3.0668142071425644,0.19447913328425337,0.2263298761765216,0.1319243383002888,0,,Uranus,2.094748397509227,1.25,25.0,30.0,59132.0,270.0,120.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om90__om75,3.0664091600952363,0.2690976286910318,0.3859968433587381,0.2199974312042349,0,,Neptune,1.8427764520432763,1.25,25.0,90.0,59132.0,90.0,75.0
20260811_184731__rp1p25__vinf25__incm90__toff59132__Om270__om255,3.066408910074892,0.26909757869107215,0.3859967566068624,0.2199975117546873,0,,Neptune,1.84277645204393,1.25,25.0,-90.0,59132.0,270.0,255.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om270__om30,3.0663914135572456,0.0986021242158725,-0.032829502476492,0.0524665725868716,1,Mars,Mars,4.442127298981209,1.5,25.0,-30.0,59132.0,270.0,30.0
20260811_184731__rp1p5__vinf25__inc30__toff59132__Om90__om210,3.0663914050053833,0.0986021225055894,-0.0328295016959114,0.0524665717090027,1,Mars,Mars,4.442127298969277,1.5,25.0,30.0,59132.0,90.0,210.0
20260811_184731__rp0p5__vinf25__inc90__toff59132__Om90__om330,3.0658409528751847,0.19144862544047797,0.2060731544760908,0.1821019983939423,1,Neptune,Neptune,2.030758067011895,0.5,25.0,90.0,59132.0,90.0,330.0
20260811_184731__rp0p5__vinf25__incm90__toff59132__Om270__om150,3.065840949713362,0.1914486248275967,0.2060731541699886,0.182101997717848,1,Neptune,Neptune,2.030758067013654,0.5,25.0,-90.0,59132.0,270.0,150.0
20260811_184731__rp0p75__vinf25__inc30__toff59132__Om180__om165,3.0636470101375117,0.1167769462618582,0.1137290116845154,0.0693335797642733,0,,Neptune,2.46019371390938,0.75,25.0,30.0,59132.0,180.0,165.0
20260811_184731__rp0p75__vinf25__incm30__toff59132__Om0__om345,3.0636470075602533,0.11677694589320506,0.1137290112349495,0.0693335794870395,0,,Neptune,2.4601937139106957,0.75,25.0,-30.0,59132.0,0.0,345.0
20260811_184731__rp1__vinf25__incm30__toff59132__Om270__om75,3.0564278297499503,0.04922012707162694,0.0217498505154126,0.0395576767086088,1,Mars,Mars,6.149171127445412,1.0,25.0,-30.0,59132.0,270.0,75.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om90__om255,3.0564278261690974,0.04922012635676085,0.0217498496618545,0.0395576761035766,1,Mars,Mars,6.1491711275675005,1.0,25.0,30.0,59132.0,90.0,255.0
20260811_184731__rp1__vinf25__inc60__toff59132__Om90__om225,3.0544522990990854,0.13659582486017982,-0.0488752807300199,0.0749780145820163,0,,Neptune,1.9163420448343884,1.0,25.0,60.0,59132.0,90.0,225.0
20260811_184731__rp1__vinf25__incm60__toff59132__Om270__om45,3.054452298913967,0.13659582482299165,-0.0488752806443475,0.0749780146298321,0,,Neptune,1.9163420448344728,1.0,25.0,-60.0,59132.0,270.0,45.0
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om0__om120,3.0498415256328792,0.20075058107497332,0.1544161741549733,0.1901700474663348,0,,Neptune,1.5932820000000132,0.75,25.0,-60.0,59132.0,0.0,120.0
20260811_184731__rp0p75__vinf25__inc60__toff59132__Om180__om300,3.0498415252659035,0.20075058100832818,0.1544161740370674,0.1901700473883701,0,,Neptune,1.5932820000011678,0.75,25.0,60.0,59132.0,180.0,300.0
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om150,3.048486960105604,0.18326183679516825,0.2083016222084907,0.1276912034278314,0,,Neptune,1.5011003547165858,0.75,25.0,-60.0,59132.0,270.0,150.0
20260811_184731__rp0p75__vinf25__inc60__toff59132__Om90__om330,3.0484869481107255,0.18326183440171684,0.2083016187113896,0.1276912044822048,0,,Neptune,1.5011003547164457,0.75,25.0,60.0,59132.0,90.0,330.0
20260811_184731__rp1__vinf25__incm90__toff59132__Om0__om15,3.048439413306795,0.1301772157692121,0.1321437914795623,0.0998369866894619,0,,Neptune,2.3395216401670673,1.0,25.0,-90.0,59132.0,0.0,15.0
20260811_184731__rp1__vinf25__inc90__toff59132__Om180__om195,3.048439411155808,0.13017721533864873,0.132143790911703,0.0998369863028311,0,,Neptune,2.3395216401672956,1.0,25.0,90.0,59132.0,180.0,195.0
20260811_184731__rp1p25__vinf25__incm30__toff59132__Om0__om120,3.048233597616131,0.23421556794845533,0.2556009575877532,0.2326827066166371,0,,Neptune,1.9896973704982372,1.25,25.0,-30.0,59132.0,0.0,120.0
20260811_184731__rp1p25__vinf25__inc30__toff59132__Om180__om300,3.0482335955501996,0.23421556753732867,0.2556009580930661,0.2326827061682147,0,,Neptune,1.989697370498081,1.25,25.0,30.0,59132.0,180.0,300.0
20260811_184731__rp0p75__vinf25__incm30__toff59132__Om90__om210,3.047191669334892,0.16949691079074886,-0.0824979558280813,0.076528238620091,0,,Neptune,1.8768730986309072,0.75,25.0,-30.0,59132.0,90.0,210.0
20260811_184731__rp0p75__vinf25__inc30__toff59132__Om270__om30,3.047191666685175,0.16949691025766445,-0.0824979554907416,0.0765282383585707,0,,Neptune,1.876873098630972,0.75,25.0,30.0,59132.0,270.0,30.0
20260811_184731__rp1__vinf25__incm30__toff59132__Om270__om60,3.0470759343545004,0.0899255681822035,-0.0214620616212963,0.0554750624963774,1,Mars,Mars,2.4122212876133826,1.0,25.0,-30.0,59132.0,270.0,60.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om90__om240,3.047075927598192,0.08992556683185296,-0.0214620608462973,0.0554750619814282,1,Mars,Mars,2.4122212876118274,1.0,25.0,30.0,59132.0,90.0,240.0
20260811_184731__rp0p5__vinf25__incm90__toff59132__Om180__om90,3.0440641281798806,0.24265501821789406,-0.1421741100901744,0.1039234000840636,1,Uranus,Uranus,2.0317838699692645,0.5,25.0,-90.0,59132.0,180.0,90.0
20260811_184731__rp0p5__vinf25__inc90__toff59132__Om0__om270,3.0440641280637823,0.24265501819833551,-0.1421741099780694,0.1039234001897321,1,Uranus,Uranus,2.0317838699689754,0.5,25.0,90.0,59132.0,0.0,270.0
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om0__om240,3.0438983249898652,0.211453143269871,-0.0937614885931433,0.1162682830412622,0,,Uranus,1.8853167737828351,0.75,25.0,-60.0,59132.0,0.0,240.0
20260811_184731__rp0p75__vinf25__inc60__toff59132__Om180__om60,3.0438983246522677,0.2114531432027745,-0.093761488534539,0.116268283017361,0,,Uranus,1.8853167737825336,0.75,25.0,60.0,59132.0,180.0,60.0
20260811_184731__rp0p5__vinf25__incm90__toff59132__Om180__om105,3.0434380412179878,0.19100302863797136,-0.1150390242151061,0.0663186653099023,0,,Uranus,1.6756365923586967,0.5,25.0,-90.0,59132.0,180.0,105.0
20260811_184731__rp0p5__vinf25__inc90__toff59132__Om0__om285,3.043438039246972,0.1910030282493516,-0.1150390240194456,0.0663186650471674,0,,Uranus,1.6756365923566408,0.5,25.0,90.0,59132.0,0.0,285.0
20260811_184731__rp1p25__vinf25__incm30__toff59132__Om270__om285,3.040556463784098,0.18517700923152922,-0.0839948774202912,0.0936899953015683,0,,Neptune,1.9042354216528734,1.25,25.0,-30.0,59132.0,270.0,285.0
20260811_184731__rp1p25__vinf25__inc30__toff59132__Om90__om105,3.040556460503855,0.1851770085743509,-0.0839948769816697,0.093689994972089,0,,Neptune,1.9042354216542057,1.25,25.0,30.0,59132.0,90.0,105.0
20260811_184731__rp1p25__vinf25__incm60__toff59132__Om180__om15,3.0392627823427265,0.17901693964920398,-0.0758346577723028,0.0949632031650987,0,,Neptune,1.73724704241888,1.25,25.0,-60.0,59132.0,180.0,15.0
20260811_184731__rp1p25__vinf25__inc60__toff59132__Om0__om195,3.0392627810054917,0.17901693938192903,-0.0758346571502517,0.0949632035046906,0,,Neptune,1.7372470424183435,1.25,25.0,60.0,59132.0,0.0,195.0
20260811_184731__rp1p25__vinf25__inc60__toff59132__Om0__om150,3.038216390800507,0.12889300351581087,0.0822545780416607,0.1129112459158907,1,Neptune,Neptune,2.4815575570230766,1.25,25.0,60.0,59132.0,0.0,150.0
20260811_184731__rp1p25__vinf25__incm60__toff59132__Om180__om330,3.038216387926755,0.1288930029412047,0.0822545785523686,0.1129112453569522,1,Neptune,Neptune,2.481557557023009,1.25,25.0,-60.0,59132.0,180.0,330.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om0__om330,3.0346043179251314,0.07612937137073095,-0.0110254765484556,0.0528654792476481,1,Mars,Mars,3.7039798386584417,1.0,25.0,30.0,59132.0,0.0,330.0
20260811_184731__rp1__vinf25__incm30__toff59132__Om180__om150,3.0346043177563513,0.07612937133645856,-0.0110254767447408,0.0528654790252105,1,Mars,Mars,3.7039798386515326,1.0,25.0,-30.0,59132.0,180.0,150.0
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om0__om150,3.0337501039266854,0.14708049073092655,0.0154679668052813,0.1326362591853597,1,Neptune,Neptune,2.080543197743195,0.75,25.0,-60.0,59132.0,0.0,150.0
20260811_184731__rp0p75__vinf25__inc60__toff59132__Om180__om330,3.0337500975366942,0.1470804894539225,0.0154679697277434,0.1326362576797216,1,Neptune,Neptune,2.080543197743338,0.75,25.0,60.0,59132.0,180.0,330.0
20260811_184731__rp0p75__vinf25__inc60__toff59132__Om0__om315,3.032192847697479,0.12388197187428404,-0.0534929426894457,0.0567786624211551,0,,Neptune,2.436796392707131,0.75,25.0,60.0,59132.0,0.0,315.0
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om135,3.0321928457901888,0.12388197150165253,-0.0534929422556205,0.056778662483946,0,,Neptune,2.436796392706773,0.75,25.0,-60.0,59132.0,180.0,135.0
20260811_184731__rp0p75__vinf25__incm30__toff59132__Om270__om150,3.030207183290808,0.14022811758152906,0.140101836505459,0.0438963351886792,0,,Uranus,1.938004830823584,0.75,25.0,-30.0,59132.0,270.0,150.0
20260811_184731__rp0p75__vinf25__inc30__toff59132__Om90__om330,3.030207152763815,0.14022811148424222,0.1401018290552748,0.0438963366835356,0,,Uranus,1.9380048308244104,0.75,25.0,30.0,59132.0,90.0,330.0
20260811_184731__rp1p5__vinf25__inc90__toff59132__Om90__om60,3.02741252004341,0.25131432491717554,0.3438924027708515,0.2055083636692251,0,,Neptune,1.7866680192447557,1.5,25.0,90.0,59132.0,90.0,60.0
20260811_184731__rp1p5__vinf25__incm90__toff59132__Om270__om240,3.0274125027239465,0.25131432145526683,0.3438923946559108,0.2055083598542635,0,,Neptune,1.7866680192451048,1.5,25.0,-90.0,59132.0,270.0,240.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om90__om0,3.0254333585029833,0.13551755552580108,-0.0117113500845505,0.1103909516824991,0,,Uranus,2.6794531985551737,1.25,25.0,90.0,59132.0,90.0,0.0
20260811_184731__rp1p25__vinf25__incm90__toff59132__Om270__om180,3.0254333564269853,0.13551755510980887,-0.0117113502768398,0.1103909510645141,0,,Uranus,2.6794531985891727,1.25,25.0,-90.0,59132.0,270.0,180.0
20260811_184731__rp1p25__vinf25__incm30__toff59132__Om180__om240,3.0239303500651946,0.12168260921052414,-0.0307820408025782,0.0775741609064301,0,,Uranus,2.6070357113597376,1.25,25.0,-30.0,59132.0,180.0,240.0
20260811_184731__rp1p25__vinf25__inc30__toff59132__Om0__om60,3.0239303496503513,0.12168260911954461,-0.0307820405921988,0.0775741610218146,0,,Uranus,2.6070357113605973,1.25,25.0,30.0,59132.0,0.0,60.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om270__om315,3.0234925507742902,0.22589912548441263,-0.1135046938503782,0.1137080192205813,0,,Uranus,1.8810983788228324,1.0,25.0,30.0,59132.0,270.0,315.0
20260811_184731__rp1__vinf25__incm30__toff59132__Om90__om135,3.023492548382348,0.2258991250060086,-0.1135046941154913,0.1137080182714779,0,,Uranus,1.881098378823109,1.0,25.0,-30.0,59132.0,90.0,135.0
20260811_184731__rp0p75__vinf25__inc30__toff59132__Om90__om240,3.022174965026492,0.10612253982125168,-0.0311500254531563,0.0615335918590631,0,,Neptune,2.423230087535175,0.75,25.0,30.0,59132.0,90.0,240.0
20260811_184731__rp0p75__vinf25__incm30__toff59132__Om270__om60,3.0221748009136897,0.10612250669486048,-0.0311499925895174,0.0615335919655734,0,,Neptune,2.4232300875353525,0.75,25.0,-30.0,59132.0,270.0,60.0
20260811_184731__rp1__vinf25__incm90__toff59132__Om180__om315,3.020832628661621,0.17217288136195458,0.1173210748099503,0.1579867248751691,1,Neptune,Neptune,2.0521057143118924,1.0,25.0,-90.0,59132.0,180.0,315.0
20260811_184731__rp1__vinf25__inc90__toff59132__Om0__om135,3.0208326269352606,0.1721728810085218,0.1173210744550828,0.1579867244902424,1,Neptune,Neptune,2.0521057143101453,1.0,25.0,90.0,59132.0,0.0,135.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om270__om90,3.020345483818085,0.15024901506845723,0.156875862298823,0.0879391121799775,0,,Neptune,1.8204456334882728,1.0,25.0,0.0,59132.0,270.0,90.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om180__om180,3.020345483818085,0.15024901506845723,0.156875862298823,0.0879391121799775,0,,Neptune,1.8204456334882728,1.0,25.0,0.0,59132.0,180.0,180.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om90__om270,3.020345483818085,0.15024901506845723,0.156875862298823,0.0879391121799775,0,,Neptune,1.8204456334882728,1.0,25.0,0.0,59132.0,90.0,270.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om0,3.0203454745763185,0.15024901321909245,0.1568758598552985,0.0879391122025937,0,,Neptune,1.820445633488657,1.0,25.0,0.0,59132.0,0.0,0.0
20260811_184731__rp1__vinf25__incm60__toff59132__Om180__om60,3.018624978901808,0.2210897613924949,-0.1111147138879726,0.1098888810479178,1,Uranus,Uranus,2.173032056044473,1.0,25.0,-60.0,59132.0,180.0,60.0
20260811_184731__rp1__vinf25__inc60__toff59132__Om0__om240,3.018624977145119,0.22108976104113898,-0.1111147133290351,0.1098888812026891,1,Uranus,Uranus,2.1730320560446574,1.0,25.0,60.0,59132.0,0.0,240.0
20260811_184731__rp1p5__vinf25__incm30__toff59132__Om90__om45,3.018571739260075,0.14623789127503362,0.1542748557038257,0.116223000089197,1,Neptune,Neptune,2.6828255891602684,1.5,25.0,-30.0,59132.0,90.0,45.0
20260811_184731__rp1p5__vinf25__inc30__toff59132__Om270__om225,3.018571737152954,0.14623789085418626,0.1542748551037883,0.1162229996726916,1,Neptune,Neptune,2.682825589160433,1.5,25.0,30.0,59132.0,270.0,225.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om30,3.0174589450805027,0.1823835867543782,-0.0720383486867431,0.1030109848793572,1,Uranus,Uranus,2.1240576232123947,0.75,25.0,-90.0,59132.0,270.0,30.0
20260811_184731__rp0p75__vinf25__inc90__toff59132__Om90__om210,3.017458938716481,0.1823835854816462,-0.0720383478863052,0.1030109841863406,1,Uranus,Uranus,2.124057623212482,0.75,25.0,90.0,59132.0,90.0,210.0
20260811_184731__rp1__vinf25__inc30__toff59132__Om180__om180,3.01596123605484,0.1561171955929002,0.1649379990632021,0.0901524205659414,0,,Neptune,2.082108534760693,1.0,25.0,30.0,59132.0,180.0,180.0
20260811_184731__rp1__vinf25__incm30__toff59132__Om0__om0,3.0159612349413454,0.15611719536491567,0.1649379987828892,0.0901524208368841,0,,Neptune,2.0821085347610038,1.0,25.0,-30.0,59132.0,0.0,0.0
20260811_184731__rp0p75__vinf25__inc90__toff59132__Om180__om225,3.008148672188325,0.1286986765489686,0.130497098504518,0.1022759532914825,0,,Neptune,1.952179832057268,0.75,25.0,90.0,59132.0,180.0,225.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om0__om45,3.008148670817171,0.1286986762747324,0.1304970981840655,0.1022759535495127,0,,Neptune,1.952179832057328,0.75,25.0,-90.0,59132.0,0.0,45.0
20260811_184731__rp1__vinf25__incm60__toff59132__Om180__om180,3.007368903515193,0.15578965524840374,0.1644444185933714,0.0896463020190593,0,,Neptune,1.9694175489722592,1.0,25.0,-60.0,59132.0,180.0,180.0
20260811_184731__rp1__vinf25__inc60__toff59132__Om0__om0,3.0073689032484845,0.1557896551944011,0.1644444185377876,0.0896463021889091,0,,Neptune,1.969417548972574,1.0,25.0,60.0,59132.0,0.0,0.0
20260811_184731__rp1__vinf25__inc60__toff59132__Om90__om165,3.006899799440986,0.18513974108161632,-0.0963457837279292,0.0801596323688461,0,,Uranus,1.7696923930552486,1.0,25.0,60.0,59132.0,90.0,165.0
20260811_184731__rp1__vinf25__incm60__toff59132__Om270__om345,3.0068997992716415,0.18513974104893643,-0.0963457837065103,0.080159632352449,0,,Uranus,1.7696923930551818,1.0,25.0,-60.0,59132.0,270.0,345.0
20260811_184731__rp1p25__vinf25__inc0__toff59132__Om90__om285,3.003168437730745,0.17182567644215885,0.1885880147927369,0.105884996177267,0,,Saturn,2.0422002892448967,1.25,25.0,0.0,59132.0,90.0,285.0
20260811_184731__rp1p25__vinf25__inc0__toff59132__Om180__om195,3.0031684368456704,0.1718256762684007,0.1885880145495478,0.1058849962356333,0,,Saturn,2.0422002892460216,1.25,25.0,0.0,59132.0,180.0,195.0
20260811_184731__rp1p25__vinf25__inc0__toff59132__Om270__om105,3.0031684368456704,0.1718256762684007,0.1885880145495478,0.1058849962356333,0,,Saturn,2.0422002892460216,1.25,25.0,0.0,59132.0,270.0,105.0
20260811_184731__rp1p25__vinf25__inc0__toff59132__Om0__om15,3.003168436266434,0.17182567615422958,0.1885880143895396,0.1058849962721793,0,,Saturn,2.042200289245631,1.25,25.0,0.0,59132.0,0.0,15.0
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om0__om135,3.001006495337721,0.16359560944073445,0.0740847631194784,0.1485735831534539,0,,Neptune,1.9038881032582913,0.75,25.0,-60.0,59132.0,0.0,135.0
20260811_184731__rp0p75__vinf25__inc60__toff59132__Om180__om315,3.0010064953283773,0.163595609440212,0.0740847630236954,0.1485735831537049,0,,Neptune,1.9038881032580428,0.75,25.0,60.0,59132.0,180.0,315.0
20260811_184731__rp0p75__vinf25__inc60__toff59132__Om270__om15,3.000354981095224,0.18031212141081535,-0.0783198853248315,0.0938756207501654,0,,Uranus,1.868433364476631,0.75,25.0,60.0,59132.0,270.0,15.0
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om195,3.0003549808404677,0.18031212136032573,-0.0783198852973834,0.0938756207186949,0,,Uranus,1.8684333644767386,0.75,25.0,-60.0,59132.0,90.0,195.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om15,2.9979145014389896,0.18577056819674015,-0.0801549824174966,0.098528198181767,1,Uranus,Uranus,2.147907465190112,0.75,25.0,-90.0,59132.0,270.0,15.0
20260811_184731__rp0p75__vinf25__inc90__toff59132__Om90__om195,2.997914501302897,0.18577056817032303,-0.0801549823626324,0.0985281982080842,1,Uranus,Uranus,2.1479074651900505,0.75,25.0,90.0,59132.0,90.0,195.0
20260811_184731__rp0p5__vinf25__incm90__toff59132__Om0__om75,2.997434553862232,0.20594567696128216,0.2115315554220099,0.198223651005661,0,,Uranus,1.622237414880456,0.5,25.0,-90.0,59132.0,0.0,75.0
20260811_184731__rp0p5__vinf25__inc90__toff59132__Om180__om255,2.9974345537778135,0.20594567694431146,0.2115315554396567,0.1982236509877688,0,,Uranus,1.6222374148807837,0.5,25.0,90.0,59132.0,180.0,255.0
20260811_184731__rp0p5__vinf25__inc90__toff59132__Om90__om105,2.9971952842326663,0.21007082924388595,0.1639152768728159,0.2009857442125081,0,,Neptune,1.4996841986975542,0.5,25.0,90.0,59132.0,90.0,105.0
20260811_184731__rp0p5__vinf25__incm90__toff59132__Om270__om285,2.9971950952851367,0.21007079148462396,0.1639153342323743,0.2009857025261755,0,,Neptune,1.4996841986977207,0.5,25.0,-90.0,59132.0,270.0,285.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om0__om150,2.9961785031745984,0.14175761248847718,0.109743317561377,0.1262910213761156,1,Neptune,Neptune,2.544145624126626,1.5,25.0,0.0,59132.0,0.0,150.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om270__om240,2.9961785021166367,0.1417576122744939,0.1097433179524737,0.1262910211725024,1,Neptune,Neptune,2.544145624126637,1.5,25.0,0.0,59132.0,270.0,240.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om90__om60,2.9961784997515535,0.14175761180299476,0.1097433188401654,0.1262910207245742,1,Neptune,Neptune,2.544145624127119,1.5,25.0,0.0,59132.0,90.0,60.0
20260811_184731__rp1p5__vinf25__inc0__toff59132__Om180__om330,2.9961784996549974,0.14175761178019955,0.1097433188715392,0.1262910207025979,1,Neptune,Neptune,2.544145624126696,1.5,25.0,0.0,59132.0,180.0,330.0
20260811_184731__rp1p25__vinf25__incm30__toff59132__Om270__om255,2.9960976412433027,0.09770875323298651,0.0334672680337261,0.0827406964663769,1,Neptune,Neptune,2.6715480602088992,1.25,25.0,-30.0,59132.0,270.0,255.0
20260811_184731__rp1p25__vinf25__inc30__toff59132__Om90__om75,2.996097641135017,0.09770875321201859,0.0334672680526711,0.0827406964464876,1,Neptune,Neptune,2.6715480602092034,1.25,25.0,30.0,59132.0,90.0,75.0
20260811_184731__rp0p5__vinf25__incm60__toff59132__Om0__om105,2.994268041398432,0.27387409374806293,0.3661854492673811,0.2868964334815895,0,,Neptune,1.444622972682598,0.5,25.0,-60.0,59132.0,0.0,105.0
