run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,absorbed_mean_Wm2,runaway,dT_vs_baseline_K,ddiag_summer_max_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om180__om45,0.8714252479005735,0.1563373956346144,20.345498890432715,272.7335226270907,297.1276022593038,48.92620226239562,322.0762022623956,90.0,False,438.6886549508723,18,453.63982217549386,49.00074258587737,48.85166193891389,26.435855438936084,18.250810958241416,8.185044480694668,315.95397727829936,True,33.974708898928654,31.00874432783786,3.478415913414864,0,0.75,-90.0,180.0,45.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om180__om60,0.8738422872607231,0.1421681347548026,20.17038514309777,277.74592352594857,298.36465650645056,48.179674488449656,321.32967448844965,90.0,False,446.67125145870267,19,450.1589736152869,48.24569550528328,48.11365347161602,25.768596710557762,17.264308164864584,8.504288545693178,313.5630335078328,True,33.22818112498269,30.34148559945954,3.208537209225266,1,0.75,-90.0,180.0,60.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om180__om75,0.8808320374057701,0.1218284346446758,20.263952903174527,283.5097688461573,301.9516755045811,46.33561562537596,319.48561562537594,90.0,False,460.20201042859526,19,441.8338874301301,46.39051573385675,46.28071551689516,24.300969336437284,15.21345639307305,9.087512943364233,307.746621388525,True,31.384122261908992,28.87385822533906,2.891181674317253,1,0.75,-90.0,180.0,75.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om180__om90,0.8910967660454493,0.0974871820762112,20.61961928214298,292.54450157378074,307.2451893216205,43.729880463629506,316.8798804636295,90.0,False,480.4392284776455,19,430.54840146493194,43.771093621238684,43.688667306020335,22.3234195592117,12.399679355227324,9.923740203984377,299.8205687724263,False,28.77838710016254,26.896308448113476,2.663923391400703,0,0.75,-90.0,180.0,90.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om0,0.912123171352354,0.1063062213802638,21.855446302527337,329.71409544149543,318.18376996756666,38.94081562600714,312.0908156260071,90.0,False,529.7489648439221,19,411.3003812397389,38.96334254079942,38.91828871121487,18.835762873124924,7.09911990041999,11.736642972704935,286.19161717450834,False,23.98932226254017,23.4086517620267,2.885284420761088,1,0.75,-90.0,270.0,0.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om105,1.0076785217331283,0.0711186533653852,20.000226133362585,272.5916984069705,369.4713718533769,12.827422495837572,285.9774224958376,61.37544904657465,False,377.70918803466157,27,335.9349722433566,12.912486990060357,12.742358001614791,-9.583364124658114,-17.58635085727859,8.002986732620474,230.23773145908194,False,-2.1240708676293956,-5.0104752357563385,1.7529323523596414,0,0.75,-90.0,270.0,105.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om120,1.0442923270595634,0.0807475635714314,20.165116485179084,237.5364802425743,389.790204406992,-7.808789654918739,265.34121034508127,37.66988696432963,False,359.6238514425097,69,313.0216904068214,-7.532535432607062,-8.085043877230415,-30.862308545626245,-36.995598098609854,6.133289552983609,196.4747559185711,False,-22.760283018385707,-26.28941965672447,1.4606246865493446,0,0.75,-90.0,270.0,120.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om135,1.0874028193205296,0.1117141695477614,20.6961719076027,213.5833088959468,414.17461037088975,-58.037781875788085,215.1122181242119,,True,354.6531144341309,28,289.5638129611062,-58.03497393284011,-58.04058981873605,-62.30183717636336,-68.80201610042384,6.500178924060485,110.03750286989644,False,-72.98927523925505,-57.72894828746158,1.814789241288967,0,0.75,-90.0,270.0,135.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om15,0.9204272016132728,0.1152660816258621,21.53336709888849,329.6162634793632,322.5387940789908,37.1062507951881,310.25625079518807,90.0,False,514.6814530036496,19,404.31854162881024,37.12974029784826,37.08276129252795,16.823627294430594,5.326057057206731,11.497570237223862,281.39234985703547,False,22.154757431721137,21.39651618333237,2.9979145014389896,1,0.75,-90.0,270.0,15.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om150,1.1307793120597387,0.1515582796580123,21.615226783835148,202.12485583295756,439.2022657481212,-62.5775293549271,210.57247064507288,,True,359.9472595161714,25,269.2083065518794,-62.574199641651276,-62.58085906820294,-65.89076568390642,-72.73349587146414,6.84273018755772,102.30194819781742,False,-77.52902271839407,-61.31787679500465,2.61376169313559,0,0.75,-90.0,270.0,150.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om165,1.162140195634004,0.1893132758256185,22.804193306974152,198.9964142582612,457.5995348577452,-65.46884473357404,207.68115526642595,,True,371.63966732085805,24,256.57032520880705,-65.46466472155564,-65.47302474559245,-67.97793170305789,-75.19844094742558,7.22050924436769,97.49880325250064,False,-80.42033809704101,-63.40504281415612,3.2437788088940374,1,0.75,-90.0,270.0,165.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om180,1.1760921185246624,0.2243611896629767,24.08176788662669,200.9511892869725,465.8646955903844,-66.43204250436882,206.71795749563114,,True,386.8819063451852,23,252.42415525234674,-66.42633112250611,-66.43775388623155,-68.37954387825364,-75.86617750701357,7.486633628759932,95.92335287769802,False,-81.38353586783579,-63.80665498935187,3.5569165729092127,1,0.75,-90.0,270.0,180.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om195,1.1745597949007145,0.2677134250778218,25.413726771376112,204.72194658010272,464.9545335835367,-65.61076995943979,207.5392300405602,,True,414.1842022407271,23,255.97455177782172,-65.60274611552195,-65.61879380335766,-67.13346544010972,-74.84857377143858,7.715108331328864,97.27213823340254,False,-80.56226332290676,-62.560576551207944,3.869942298949219,1,0.75,-90.0,270.0,195.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om210,1.1641650966687016,0.3098064886304699,26.89936259239132,208.38792627408583,458.796030701971,-63.75855252600106,209.3914474739989,,True,452.56776085705116,23,264.0462355977298,-63.74799471413281,-63.76911033786932,-64.85980686006704,-72.871708730813,8.011901870745959,100.33938687298732,False,-78.71004588946803,-60.286917971165266,4.1418046757620175,1,0.75,-90.0,270.0,210.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om225,1.1587401205999532,0.3483684309701482,28.234936364608554,210.15255855398163,455.5928051193733,-62.331364320107866,210.8186356798921,,True,496.9018396631484,23,270.3464674495472,-62.318642288753004,-62.344086351462735,-62.9335536398747,-71.35044813291702,8.41689449304232,102.7331921066399,False,-77.28285768357483,-58.36066475097293,4.309147327316502,1,0.75,-90.0,270.0,225.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om240,1.2260671173796325,0.3925909289300342,28.706573409731277,202.95845593849032,495.8715110973938,-67.93710002539034,205.21289997460963,,True,536.5983271387851,22,246.10318045172104,-67.9237056526481,-67.95049439813259,-67.35262333666677,-76.76582862014149,9.413205283474724,93.52044261551026,False,-82.8885933888573,-62.779734447764994,4.457876053040347,1,0.75,-90.0,270.0,240.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om255,1.5195929877234802,0.4497009243061572,27.09082688378282,174.77430369526235,684.2088881782828,-89.19267472490014,183.95732527509983,,True,530.9506772947121,19,164.96999935008387,-89.19146984473828,-89.19387960506202,-86.33153355361193,-97.80959004900095,11.478056495389012,62.689683930592665,False,-104.14416808836711,-81.75864466471016,4.237579668356954,1,0.75,-90.0,270.0,255.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om270,1.4683215286901463,0.3487979520401,26.082778472584828,130.42727579660604,649.8745655745996,-88.15105730210686,184.9989426978931,,True,541.8001424668918,20,168.39317018174415,-88.16723402478928,-88.13488057942443,-85.41455226766999,-98.0408163794459,12.62626411177591,63.990497212723184,False,-103.10255066557383,-80.84166337876822,3.333570678450531,0,0.75,-90.0,270.0,270.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om285,1.121858033121956,0.1482434177621318,26.01886280941686,104.9552508633686,434.014904108442,-61.62948921158226,211.5205107884177,,True,584.3820942114224,25,273.36795142269324,-61.63698147574102,-61.6219969474235,-62.08519684937971,-73.59908138619153,11.513884536811815,103.88157887589055,False,-76.58098257504923,-57.51230796047794,2.371063145630286,0,0.75,-90.0,270.0,285.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om30,0.9271644596213592,0.1200211067487607,21.274325149929755,328.6972512805263,326.0866010848737,35.58358736438375,308.7335873643837,90.0,False,501.30426751840406,20,398.69000766951143,35.60784004433018,35.559334684437324,15.163569989191073,3.890486602212398,11.273083386978675,277.5211753398147,False,20.632094000916787,19.736458878092847,3.0174589450805027,1,0.75,-90.0,270.0,30.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om300,0.9755398866885788,0.038760802959634,25.17626382446933,67.0187081841265,351.9373315838979,22.472150019862642,295.6221500198626,90.0,False,590.2592841278786,21,357.79524052075203,22.42247895881796,22.521821080907326,5.591177268163338,-8.576548402079155,14.167725670242493,247.73046818499682,False,7.5206566563956745,10.164066157065115,1.7448409321311378,0,0.75,-90.0,270.0,300.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om315,0.9222642623250256,0.0422714051484965,24.055945987427503,339.9077594499518,323.5048980225189,36.01828272585918,309.16828272585917,90.0,False,578.5352771037518,20,400.38309745273045,36.024242535579205,36.01232291613915,17.86064948652867,4.571876110564963,13.288773375963705,278.18066974901313,False,21.066789362392214,22.433538375430444,2.0869206950618127,0,0.75,-90.0,270.0,315.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om330,0.907133811452244,0.0704396427431603,23.058968904099636,329.54388004119204,315.5766214420483,39.760083794819565,312.91008379481957,90.0,False,561.4802550781059,19,414.5104991716636,39.7761064751271,39.74406111451204,20.584353766815422,8.062734468450264,12.521619298365158,288.19397573561565,False,24.8085904313526,25.157242655717198,2.4247396087010618,0,0.75,-90.0,270.0,330.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om345,0.9069242145349068,0.0923223455381414,22.33276097534144,329.1312042630698,315.4672548877104,40.001716996947565,313.1517169969475,90.0,False,544.1087158422886,19,415.44631176786925,40.02239585782951,39.98103813606564,20.221972942090595,8.188391914720631,12.033581027369964,288.9854739569486,False,25.0502236334806,24.79486183099237,2.6804124375145166,0,0.75,-90.0,270.0,345.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om45,0.9370819983109336,0.1172828077961491,21.004179227468928,327.07855668163654,331.33261098866984,33.19986078972635,306.34986078972634,90.0,False,483.32982277367705,20,390.16705289460845,33.22323974854669,33.176481830906006,12.70266330123967,1.6977343627393684,11.004928938500303,271.63500610745405,False,18.248367426259385,17.275552190141447,2.9434870988412616,1,0.75,-90.0,270.0,45.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om60,0.9462580154071476,0.1108428164653757,20.707980801087167,322.4984171655668,336.2111771921463,30.924000285744178,304.07400028574415,90.0,False,461.6239717912252,20,382.3520430391529,30.9472906527067,30.900709918781665,10.31371210595875,-0.29809047189040944,10.61180257784916,266.24352059460875,False,15.97250692227721,14.886600994860526,2.8290455445396123,0,0.75,-90.0,270.0,60.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om75,0.9603162954508604,0.0977013744580943,20.397457860473367,315.6610525111456,343.7314245637749,27.232125148029596,300.38212514802956,90.0,False,436.04073856538207,21,370.72535111362646,27.267343629799218,27.19690666625998,6.488107822041211,-3.5932426326536957,10.081350454694906,257.9767779980776,False,12.280631784562628,11.060996710942987,2.6333632627815358,0,0.75,-90.0,270.0,75.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om270__om90,0.981308652065124,0.0826717593875581,20.124236963597912,300.3793988542496,355.0636656033426,21.356865240783385,294.5068652407834,75.16488841802429,False,404.03999891246207,21,354.548858672044,21.42257172278108,21.29115875878569,0.2294444346297725,-8.993501152153366,9.222945586783139,245.90874749574974,False,6.405371877316417,4.802333323531548,2.346683286990964,0,0.75,-90.0,270.0,90.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om0,1.156043847696722,0.353435014998535,19.527588341657697,185.1232901128868,454.0035518732616,-61.941707368475605,211.2082926315244,,True,518.8558991590169,24,272.1602690026707,-61.938687248462756,-61.944727488488425,-64.61702412801566,-72.83442733202023,8.217403204004569,103.42375798759034,False,-76.89320073194257,-60.044135239113885,4.32563153065183,1,0.75,-90.0,90.0,0.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om105,0.9064689897664036,0.0738010679792151,24.436307771468847,313.8289893359646,315.229764560361,39.91073439132656,313.06073439132655,90.0,False,565.9437367791336,19,415.21991685026967,39.93760604979144,39.88386273286167,21.40151196083861,8.633614706404503,12.767897254434109,288.41163499883373,False,24.95924102785959,25.974400849740388,2.446894258343068,0,0.75,-90.0,90.0,105.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om120,0.9084168370999468,0.0930118578488436,24.9419335975433,317.06606664887454,316.24637274172323,39.60626462388615,312.7562646238861,90.0,False,567.9423012067676,19,414.108878954781,39.63857999335879,39.5739492544135,21.281132047781007,8.365604375467155,12.915527672313852,287.53562954004923,False,24.65477126041918,25.854020936682783,2.684126424638112,0,0.75,-90.0,90.0,120.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om135,0.9145994318386615,0.1071629045888367,25.24829806816637,320.3630715102312,319.4803718485763,38.29601497611016,311.4460149761101,90.0,False,566.8242478291091,19,409.11405819795016,38.33039757287362,38.26163237934669,20.125227558389632,7.0789259822901816,13.04630157609945,284.0042071107759,False,23.34452161264319,24.698116447291408,2.879813692061596,1,0.75,-90.0,90.0,135.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om15,1.2399694700805073,0.400381400325372,21.75473805460562,159.2262271707458,504.3293914390193,-69.04534226903908,204.1046577309609,,True,667.147699865574,22,241.49905428878395,-69.05069997998118,-69.039984558097,-68.97910823910921,-80.34920506641751,11.370096827308302,91.77209371166589,False,-83.99683563250605,-64.40621935020744,4.457903724499981,1,0.75,-90.0,90.0,15.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om150,0.922370452110334,0.1171571379831201,25.455400769953464,323.0833628445009,323.56077230807267,36.575966466957,309.72596646695695,90.0,False,564.4176658304737,20,402.70640076101046,36.61038963164804,36.54154330226596,18.552462246909556,5.390417680258087,13.162044566651469,279.51364143555946,False,21.624473103490033,23.125351135811332,2.9828968227893595,1,0.75,-90.0,90.0,150.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om165,0.930203695553457,0.119105763593675,25.654204586916077,324.45924769266986,327.6912773015849,34.73338039068172,307.8833803906817,90.0,False,561.2475500885477,20,396.0450251102074,34.76615611056973,34.70060467079372,16.899942694338282,3.6312760469430736,13.268666647395209,274.8498038103664,False,19.78188702721475,21.47283158324006,2.994166969931386,1,0.75,-90.0,90.0,165.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om180,0.9401075984153336,0.115588519139011,25.87787646728082,324.1170290508714,332.938589021048,32.3015955116617,305.4515955116617,90.0,False,553.2206048244932,20,387.58218273718416,32.33214113167845,32.27104989164497,14.702760839128874,1.391056657329917,13.311704181798957,268.9321859910857,False,17.350102148194736,19.27564972803065,2.926927323306746,1,0.75,-90.0,90.0,180.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om195,0.949932595735398,0.1081431587265485,26.14319757754158,321.02527085873464,338.17147802886683,29.804916374432302,302.9549163744323,90.0,False,541.9130208170886,20,379.2862026909343,29.833914724503334,29.775918024361268,12.462256041901776,-0.8108707690641592,13.273126810965936,263.1239819681085,False,14.853423010965335,17.035144930803554,2.8058793233736044,0,0.75,-90.0,90.0,195.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om210,0.9637382129558631,0.0943168558432956,26.443890827572314,315.65655127996627,345.5702995934334,26.094774009543983,299.24477400954396,90.0,False,527.8484146238262,21,367.97667266970717,26.135134906721305,26.054413112366653,9.021395581006903,-4.106909898763675,13.128305479770578,255.02301084032266,False,11.143280646077015,13.59428446990868,2.6415046315814674,0,0.75,-90.0,90.0,210.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om225,0.9853575380322686,0.0797200148937571,26.719670919156847,302.16657334579423,357.2634233014292,19.87640149288383,293.0264014928838,81.4509211694784,False,501.98927583701794,21,351.556298234724,19.966631895313714,19.78617109045394,2.7508914215585367,-9.774342070746973,12.52523349230551,242.6716454416016,False,4.9249081294168615,7.323780310460313,2.3963887545058222,0,0.75,-90.0,90.0,225.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om240,1.011911598806224,0.0699612290369044,26.892995255583624,276.6281261093597,371.8019397873619,10.543914407129389,283.69391440712934,61.37544904657465,False,473.19917658841274,30,333.1029192215242,10.658969145413563,10.428859668845213,-8.393729709009158,-19.27110001151462,10.877370302505462,226.19375025228118,False,-4.407578956337579,-3.8208408201073816,1.7051919814727885,0,0.75,-90.0,90.0,240.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om255,1.0485276842871794,0.0823181028808074,26.867584761855788,246.81856544395345,392.1639270007947,-53.4657662830028,219.68423371699717,,True,437.3582436832,41,310.53802533049435,-53.46241054188867,-53.46912202411694,-56.139634691977875,-64.65685910096863,8.517224408990757,118.00655732778426,False,-68.41725964646977,-51.5667458030761,1.4012693924680308,0,0.75,-90.0,90.0,255.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om270,1.0903798961967974,0.1147607814414716,26.53743547134965,228.82060271412743,415.8766565560857,-58.35096646340734,214.79903353659265,,True,400.98033020453653,27,288.0854330620285,-58.34621923296254,-58.35571369385212,-60.71624184195342,-68.76100135698715,8.044759515033732,109.47439318849663,False,-73.30245982687431,-56.14335295305165,1.904876091990681,0,0.75,-90.0,90.0,270.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om285,1.1341449798587977,0.1525013605990576,25.812237894230226,221.5206177851448,441.1645960227277,-62.92135582274698,210.228644177253,,True,366.39872542753034,25,267.65216218633344,-62.915116153921936,-62.92759549157201,-65.17486318552724,-72.63033812446525,7.455474938938011,101.70955613894789,False,-77.87284918621395,-60.60197429662547,2.675036360789848,0,0.75,-90.0,90.0,285.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om30,1.5775930144773482,0.4599813382697448,22.963210949234355,132.1801703468154,723.7527921654175,-92.53480199100483,180.61519800899515,,True,608.065682414348,19,153.96788651103452,-92.55313660032922,-92.51646738168041,-89.60141111554967,-102.70495563167768,13.10354451612801,58.50906324733756,False,-107.48629535447179,-85.0285222266479,4.014886966841425,1,0.75,-90.0,90.0,30.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om300,1.1629318424938857,0.1903776675045538,24.65651632045476,219.17050601582287,458.067187884526,-65.53317858883882,207.61682141116114,,True,342.7727040952082,24,256.27484801287744,-65.52561522931457,-65.54074194836306,-67.99272670582532,-74.7768770730824,6.784150367257084,97.38655623805197,False,-80.48467195230579,-63.41983781692355,3.24913660256321,1,0.75,-90.0,90.0,300.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om315,1.173026323213603,0.2262202325801529,23.13851263187933,218.3080111835912,464.0442838255456,-66.10115535906544,207.04884464093453,,True,331.9445950910773,23,253.85732196821903,-66.09271256598782,-66.10959815214306,-69.02516760136234,-75.14016800215406,6.115000400791715,96.46786733473323,False,-81.05264872253241,-64.45227871246057,3.528072699731487,1,0.75,-90.0,90.0,315.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om330,1.170161583147305,0.2688678824220887,21.40603713075941,214.22046215047305,462.345403427992,-65.15420624763772,207.99579375236226,,True,346.0074262123141,23,257.98848875140726,-65.14567613377946,-65.16273636149597,-68.54408406604745,-74.30599298977185,5.761908923724405,98.03838488760003,False,-80.10569961110468,-63.971195177145674,3.877995160588764,1,0.75,-90.0,90.0,330.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om345,1.1606325454305733,0.3126543898748958,19.855722135637148,203.62278322110325,456.7093545249483,-63.34807685222363,209.80192314777634,,True,401.6046449017699,24,265.91685490348254,-63.341165621239604,-63.354988083207644,-66.83051676538844,-73.16340121312203,6.332884447733591,101.0512718548881,False,-78.2995702156906,-62.257627876486666,4.131014727428501,1,0.75,-90.0,90.0,345.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om45,1.450823720371786,0.3364787535368915,21.448099569260027,107.1607292743299,638.2925296267504,-87.20542885200356,185.9445711479964,,True,491.4816972956279,20,171.6565550270106,-87.2227006648162,-87.18815703919095,-86.02087326802693,-97.56174207651243,11.540868808485499,65.23131928409954,False,-102.15692221547053,-81.44798437912516,3.206014147751342,0,0.75,-90.0,90.0,45.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om60,1.102014343364317,0.1343344874506158,21.411132009150933,84.95028642382263,422.550540035218,-59.546256361341634,213.60374363865833,,True,506.2696939753449,26,282.7339844145602,-59.55193551105683,-59.54057721162642,-62.087465772726965,-71.88529115664996,9.79782538392299,107.44193863058474,False,-74.4977497248086,-57.514576883825185,2.2206832557195906,0,0.75,-90.0,90.0,60.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om75,0.9651171511429132,0.0350689516835062,22.477956792443745,35.14091321270962,346.3122394002437,25.42012452758804,298.570124527588,90.0,False,535.9259234893416,21,365.5150684817164,25.397948480613714,25.44230057456236,6.851986293019826,-5.825155562221776,12.677141855241603,253.89785971592121,False,10.468631164121073,11.424875181921603,1.7436574778103269,0,0.75,-90.0,90.0,75.0
20260811_184731__rp0p75__vinf25__incm90__toff59132__Om90__om90,0.919318763906498,0.0479277392003762,23.605186654011977,319.92337838479864,321.9563365468449,36.75354357547406,309.90354357547403,90.0,False,555.284748289416,20,403.0558795462747,36.767609257012055,36.73947789393606,18.098117240125198,5.428249495747609,12.669867744377589,280.1254606005296,False,21.802050212007096,22.671006129026974,2.066508722875806,0,0.75,-90.0,90.0,90.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om0,1.157397779685183,0.1043845048291625,22.57132014516516,126.71944739546272,454.8013631442784,-65.73493655813657,207.41506344186342,,True,432.2426520958386,24,255.39470702880504,-65.73879839852276,-65.73107471775037,-67.63170153775152,-76.73754652097098,9.105844983219455,97.05213209629771,False,-80.68642992160353,-63.05881264884975,3.0203454745763185,0,1.0,0.0,0.0,0.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om105,1.5094926752029585,0.5768250662443689,21.732118597826577,209.09656479306747,677.3986164598801,-84.16310785999056,188.98689214000942,,True,518.7071482949074,19,182.80345048168638,-84.14147860434605,-84.1847371156351,-84.48223351131618,-92.81575069452519,8.333517183209011,69.46720912379068,False,-99.11460122345753,-79.90934462241441,5.033735269809642,1,1.0,0.0,0.0,105.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om120,1.173240433742465,0.3474680494573866,21.34674279837395,234.6713327471668,464.1713414611379,-63.87768437419372,209.27231562580624,,True,312.1187382105097,23,263.6112627906134,-63.86300408435863,-63.89236466402883,-68.36295383487617,-72.18510716564424,3.8221533307680744,100.17512592188648,False,-78.82917773766069,-63.79006494597439,4.319252049312659,1,1.0,0.0,0.0,120.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om135,1.2513055886152091,0.1329723595828695,19.795504662233537,162.85940028406915,511.2612372736823,-74.42687211287011,198.72312788712986,,True,323.9704661182427,22,219.25284459718964,-74.4280178270365,-74.42572639870372,-76.74555059176299,-83.95395264235457,7.208402050591573,83.3184313433537,False,-89.37836547633708,-72.17266170286122,3.8892029822616463,1,1.0,0.0,0.0,135.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om15,1.2683349180146908,0.1538629850038482,22.20501408031317,143.77747381697156,521.7334887331942,-75.732143829086,197.41785617091398,,True,377.26399052866157,22,214.05864301183817,-75.73633191410319,-75.7279557440688,-76.79865811194414,-85.5343217058167,8.735663593872559,81.34424114446306,False,-90.68363719255296,-72.22576922304236,3.4165242602495463,1,1.0,0.0,0.0,15.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om150,1.0506868046893638,0.0634171737000219,21.699402025820262,188.66592881557816,393.3758619266679,-53.841986147571205,219.30801385242876,,True,421.47457408608267,43,308.8350961020162,-53.84140326106162,-53.84256903408077,-57.809488321344105,-65.5768014937515,7.767313172407398,117.36049389323064,False,-68.79347951103817,-53.23659943244233,3.166536870469675,1,1.0,0.0,0.0,150.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om165,0.924301580168309,0.1058900246891696,23.26167476732435,237.75955899628383,324.5774422684892,36.04480310296798,309.19480310296797,90.0,False,492.23230193114637,20,400.5154764346937,36.089515028300525,36.00009117763544,16.826338919776337,6.090524060058122,10.735814859718214,278.42540115973446,False,21.093309739501017,21.399227808678113,3.6427176776690295,1,1.0,0.0,0.0,165.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om180,0.8749323521634543,0.1379430090608546,24.000556020284492,251.4095670593592,298.9231181171103,47.82614810336472,320.9761481033647,90.0,False,519.7167447261435,19,448.7670246303267,47.90186962939979,47.750426577329634,28.232490728752886,17.776261593322353,10.456229135430533,311.8092568364431,True,32.87465473989776,32.805379617654665,3.8261599761848863,1,1.0,0.0,0.0,180.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om195,0.8609359391415141,0.1456963121059422,24.292201996264573,260.36627722002146,291.7790101418644,51.09356978903873,324.2435697890387,90.0,False,525.0507103786069,18,463.9974146648984,51.17719380593953,51.00994577213794,31.326407891583344,20.902717232520455,10.423690659062888,322.32538872623815,True,36.142076425571766,35.899296780485116,3.644102334637557,0,1.0,0.0,0.0,195.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om210,0.8640099106253959,0.1458297767058166,24.38822787257729,271.48780101561374,293.3430995013997,50.39946359149821,323.5494635914982,90.0,False,518.8235997081634,18,460.71082833519654,50.483475019576396,50.31545216342001,30.559772842593976,20.039622628072475,10.5201502145215,320.0205425946772,True,35.447970228031245,35.13266173149575,3.34853028394637,0,1.0,0.0,0.0,210.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om225,0.8738553592301932,0.1395141754827793,24.406051766855043,281.9832411997851,298.3713514701591,48.08487911152224,321.2348791115222,90.0,False,518.8074792589252,19,449.97387474858897,48.16225419857466,48.007504024469824,28.361440655364948,17.514634600718924,10.846806054646024,312.5584435096455,True,33.133385748055275,32.934329544266724,3.2588242189817973,0,1.0,0.0,0.0,225.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om240,0.884567961007624,0.1302067513398183,24.37017702592662,293.627771415873,303.8747385307776,45.52761929496579,318.6776192949658,90.0,False,527.3725000084022,19,438.57993481912786,45.59335705510751,45.46188153482403,26.019488151106856,14.67111199805413,11.348376153052726,304.65178933473317,True,30.576125931498822,30.592377040008632,3.190851494907234,0,1.0,0.0,0.0,240.0
20260811_184731__rp1__vinf25__inc0__toff59132__Om0__om255,0.8940618340212853,0.1218017134810976,24.29089085734192,305.4368500187355,308.7799726010344,43.251514236433295,316.4015142364333,90.0,False,540.1015017263375,19,428.85322435504384,43.3041087439441,43.19891972892248,23.979283341091,12.104095103603266,11.875188237487736,297.9120349931122,False,28.30002087296633,28.552172229992777,3.4372129763265487,1,1.0,0.0,0.0,255.0
