run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_degC,T_global_K,iceline_lat_nh,snowball,peak_diag_insol,spinup_years,S_mean_Wm2,nh_mean_degC,sh_mean_degC,diag_summer_max_degC,diag_winter_min_degC,diag_seasonal_range_K,dT_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om180__om0,0.8297040423845294,0.1921897285978035,20.62295710556804,249.46054074996368,276.0467252006308,70.53667128870524,343.6866712887052,90.0,False,492.4598086440451,27,503.6447931815329,70.5366712867124,70.53667129069805,41.73447446182166,33.99352625403597,7.740948207785692,55.496917495228324,3.835001309632047,1,0.75,-90.0,180.0,0.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om180__om180,1.3002020092412676,0.184657532513854,25.733788398773147,101.07708820253556,541.5194245825194,-60.037398840389486,213.1126011596105,,True,471.20873285832306,16,204.79060379012728,-60.03739884087637,-60.03739883990257,-58.62279379709106,-69.75363172492574,11.130837927834676,-75.0771526338664,3.3701103928463647,0,0.75,-90.0,180.0,180.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om180__om270,0.9327671282732892,0.2741013363862022,23.28089719429043,202.4291432800208,329.0467755708947,37.98094382866003,311.13094382866,90.0,False,639.8487299504833,22,406.6414866781723,37.98094381612946,37.98094384119058,19.354986630695908,7.734250553978772,11.620736076717137,22.94119003518312,3.320706005264927,0,0.75,-90.0,180.0,270.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om180__om90,1.0663676943983804,0.0238936336541439,24.87214315584614,41.10035889303732,402.2149971543348,-7.235072769979742,265.9149272300202,37.66988696432963,False,469.5567719256656,35,299.30100874894714,-7.321320533682676,-7.1488250062768035,-25.157793970708635,-34.03669307968165,8.878899108973012,-22.274826563456656,2.318123664537331,0,0.75,-90.0,180.0,90.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om270__om0,1.0502327765822272,0.0969075010247044,20.00252070184475,9.684618451414314,393.1209081178643,1.74167805625759,274.89167805625755,50.05549481018513,False,429.72136862411566,25,309.9387499898039,1.715133442517512,1.7682226699976675,-18.216111347162837,-26.648665136650727,8.43255378948789,-13.298075737219325,2.9756583585405405,0,0.75,-90.0,270.0,0.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om270__om180,0.9932371015862368,0.3812455547454251,24.29482130203448,204.35197930597465,361.5573471829775,26.647384119311194,299.7973841193112,90.0,False,706.9664252856669,20,373.0762934671364,26.713282650495067,26.58148558812732,11.264909966170999,-1.111805560369149,12.376715526540147,11.60763032583428,4.349542003277798,1,0.75,-90.0,270.0,180.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om270__om270,0.9373049806388408,0.1138307384334439,21.88556701618161,170.4018406685403,331.4508808603927,32.50824691651364,305.65824691651363,90.0,False,584.949862940798,21,389.8237940237233,32.508246891276364,32.50824694175091,14.214170046004476,1.7071054119419717,12.507064634062504,17.46849312303673,2.872491538082274,0,0.75,-90.0,270.0,270.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om270__om90,1.059682712122303,0.0257668618056153,22.90815049026827,312.8765700439364,398.43874564967314,-3.1632065235893125,269.98679347641064,42.670233871257594,False,416.06224820436313,33,303.1032926058327,-3.0664344984695946,-3.259978548709032,-22.246894179362055,-30.175294191798354,7.928400012436299,-18.202960317066225,1.629399877221291,0,0.75,-90.0,270.0,90.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om90__om0,1.0767158252953193,0.2817294107653017,22.560192261546373,149.87891370285453,408.0838752883877,-2.2588223049647103,270.89117769503525,42.670233871257594,False,687.9606104532087,31,305.8818615093802,-2.670517503872024,-1.8471271060573966,-20.4717142877864,-30.776360089619143,10.304645801832741,-17.298576098441625,4.085605298472471,1,0.75,-90.0,90.0,0.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om90__om180,1.0619663683150369,0.0835289308422451,25.477611067971104,2.706982384167013,399.72741508566514,-4.1608049699971845,268.9891950300028,42.670233871257594,False,484.8610090830135,29,302.7589369898795,-4.161286322703037,-4.160323617291332,-22.174284752412177,-31.567220400319187,9.39293564790701,-19.2005587634741,2.799025937146088,0,0.75,-90.0,90.0,180.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om90__om270,0.9595677383249632,0.1227453151348995,21.79204386862613,262.18326172706384,343.32959998669463,26.636560568698826,299.7865605686988,90.0,False,403.9082022401401,20,372.34316308059397,26.66115163652419,26.61196950087345,7.169781942645508,-1.8910584660914187,9.060840408736926,11.596806775221912,3.138252217042416,1,0.75,-90.0,90.0,270.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om90__om90,0.9883892948295896,0.0473696498066225,28.128924839171344,41.53813332162624,358.9135378444839,17.827347132203172,290.97734713220314,81.4509211694784,False,633.0903084631316,17,348.68227317699916,17.787906665343947,17.86678759906239,4.493302034017281,-10.982511760048219,15.4758137940655,2.787593338726259,1.5608510226989487,0,0.75,-90.0,90.0,90.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om0__om0,1.2157219148782816,0.1377043350766808,22.678051439095483,118.94893211068644,489.6087363426906,-55.012304253149374,218.1376957468506,,True,427.2473938098023,18,232.4271383130246,-55.01230425354196,-55.01230425275679,-55.5284228040274,-64.97018436332482,9.441761559297419,-70.05205804662629,3.1693136103711925,0,1.0,0.0,0.0,0.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om0__om180,0.8402307806320937,0.1772423335925868,24.423048348164095,248.0203883973705,281.3168016735262,65.4784868042355,338.6284868042355,90.0,False,550.5427953479024,27,489.7021999714091,65.47848680255883,65.47848680591218,40.42808230388462,30.402693356906237,10.025388946978385,50.43873301075859,3.64083943281992,1,1.0,0.0,0.0,180.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om0__om270,1.0571721692992353,0.0796921273511961,23.26016182702425,8.873691288631282,397.0236454148517,-1.6995803474824578,271.4504196525175,44.4270040008057,False,461.5084336746445,29,305.41485365170337,-1.7163691540405113,-1.6827915409244043,-20.590445726547557,-29.55927914032562,8.968833413778064,-16.73933414095937,3.3963717059987424,1,1.0,0.0,0.0,270.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om0__om90,1.2286520729916692,0.4026580719453567,16.97717696786518,243.74843084660125,497.4405294748048,-52.500557542120895,220.64944245787908,,True,260.3941847960321,18,246.23676170122408,-52.5005575420793,-52.50055754216248,-57.84394654001886,-60.0140378134465,2.170091273427637,-67.5403113355978,4.177571687993257,1,1.0,0.0,0.0,90.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om180__om0,0.8402307806320937,0.1772423335925868,24.423048348164095,248.0203883973705,281.3168016735262,65.4784868042355,338.6284868042355,90.0,False,550.5427953479024,27,489.7021999714091,65.47848680255883,65.47848680591218,40.42808230388462,30.402693356906237,10.025388946978385,50.43873301075859,3.64083943281992,1,1.0,0.0,180.0,0.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om180__om180,1.2157219081036563,0.1377043458074422,22.6780512439203,118.94893148819487,489.6087322501646,-55.01230371847094,218.13769628152903,,True,427.2474063964597,18,232.42714125352055,-55.012303718863635,-55.01230371807826,-55.52842229094149,-64.97018397381873,9.441761682877242,-70.05205751194785,3.169313583958593,0,1.0,0.0,180.0,180.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om180__om270,1.22865207282663,0.4026580718289208,16.977176963843306,243.7484308360593,497.44052937457633,-52.500557532600254,220.64944246739972,,True,260.3941848210536,18,246.2367617535974,-52.500557532558794,-52.500557532641714,-57.84394653200235,-60.01403780566823,2.170091273665882,-67.54031132607717,4.177571687651104,1,1.0,0.0,180.0,270.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om180__om90,1.0571721692992353,0.0796921273511961,23.26016182702425,8.873691288631282,397.0236454148517,-1.6995803474824578,271.4504196525175,44.4270040008057,False,461.5084336746445,29,305.41485365170337,-1.7163691540405113,-1.6827915409244043,-20.590445726547557,-29.55927914032562,8.968833413778064,-16.73933414095937,3.3963717059987424,1,1.0,0.0,180.0,90.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om270__om0,1.0571721692992353,0.0796921273511961,23.26016182702425,8.873691288631282,397.0236454148517,-1.6995803474824578,271.4504196525175,44.4270040008057,False,461.5084336746445,29,305.41485365170337,-1.7163691540405113,-1.6827915409244043,-20.590445726547557,-29.55927914032562,8.968833413778064,-16.73933414095937,3.3963717059987424,1,1.0,0.0,270.0,0.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om270__om180,1.22865207282663,0.4026580718289208,16.977176963843306,243.7484308360593,497.44052937457633,-52.500557532600254,220.64944246739972,,True,260.3941848210536,18,246.2367617535974,-52.500557532558794,-52.500557532641714,-57.84394653200235,-60.01403780566823,2.170091273665882,-67.54031132607717,4.177571687651104,1,1.0,0.0,270.0,180.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om270__om270,0.8389861099759565,0.1780816103940663,24.420525218851925,248.2920843157517,280.6919428748108,65.98716140179229,339.13716140179224,90.0,False,550.9620123870643,27,491.231892633142,65.98716140006034,65.98716140352427,40.82701150056013,30.8212647615386,10.005746739021532,50.94740760831538,3.647920086848917,1,1.0,0.0,270.0,270.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om270__om90,1.2157219081036563,0.1377043458074422,22.6780512439203,118.94893148819487,489.6087322501646,-55.01230371847094,218.13769628152903,,True,427.2474063964597,18,232.42714125352055,-55.012303718863635,-55.01230371807826,-55.52842229094149,-64.97018397381873,9.441761682877242,-70.05205751194785,3.169313583958593,0,1.0,0.0,270.0,90.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om90__om0,1.2286520729916692,0.4026580719453567,16.97717696786518,243.74843084660125,497.4405294748048,-52.500557542120895,220.64944245787908,,True,260.3941847960321,18,246.23676170122408,-52.5005575420793,-52.50055754216248,-57.84394654001886,-60.0140378134465,2.170091273427637,-67.5403113355978,4.177571687993257,1,1.0,0.0,90.0,0.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om90__om180,1.0571721692992353,0.0796921273511961,23.26016182702425,8.873691288631282,397.0236454148517,-1.6995803474824578,271.4504196525175,44.4270040008057,False,461.5084336746445,29,305.41485365170337,-1.7163691540405113,-1.6827915409244043,-20.590445726547557,-29.55927914032562,8.968833413778064,-16.73933414095937,3.3963717059987424,1,1.0,0.0,90.0,180.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om90__om270,1.2157219081036563,0.1377043458074422,22.6780512439203,118.94893148819487,489.6087322501646,-55.01230371847094,218.13769628152903,,True,427.2474063964597,18,232.42714125352055,-55.012303718863635,-55.01230371807826,-55.52842229094149,-64.97018397381873,9.441761682877242,-70.05205751194785,3.169313583958593,0,1.0,0.0,90.0,270.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om90__om90,0.8402307806320937,0.1772423335925868,24.423048348164095,248.0203883973705,281.3168016735262,65.4784868042355,338.6284868042355,90.0,False,550.5427953479024,27,489.7021999714091,65.47848680255883,65.47848680591218,40.42808230388462,30.402693356906237,10.025388946978385,50.43873301075859,3.64083943281992,1,1.0,0.0,90.0,90.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om0__om0,1.2207738200863505,0.1390250842805038,23.60512341779197,117.55929664794446,492.6637418294503,-55.353513053199,217.79648694680097,,True,438.9280643508554,18,230.550371369458,-55.353513053507555,-55.35351305289046,-55.51177126130845,-65.30004934648801,9.788278085179556,-70.39326684667591,3.238330120011071,0,1.0,30.0,0.0,0.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om0__om180,0.8197733503275207,0.174373694551653,22.88814917664737,243.1896286389792,271.1055973143645,73.79517428881947,346.94517428881943,90.0,False,566.6536981502227,28,514.1805256214631,73.79517428672887,73.79517429091005,46.35057857714815,36.76280133510718,9.587777242040971,58.755420495342555,3.755973100541559,1,1.0,30.0,0.0,180.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om0__om270,1.0608643581945791,0.0867764002018313,23.46600368231746,4.625761076104958,399.1053765186757,-3.122429361414999,270.02757063858496,42.670233871257594,False,459.09470220839285,31,303.47278758427785,-3.134556282146226,-3.1103024406837725,-21.94098989931259,-30.823289021532958,8.882299122220367,-18.162183154891913,3.662714204187189,1,1.0,30.0,0.0,270.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om180__om0,0.8569096376078124,0.1594847821946899,25.224662790756863,254.75328188206024,289.7345798405716,58.633739097150674,331.78373909715066,90.0,False,541.4495255258289,26,469.3780346893128,58.63373909598294,58.63373909831841,35.32724898413168,24.7313223367456,10.59592664738608,43.59398530367376,3.4163686526414203,1,1.0,30.0,180.0,0.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om180__om180,1.1943446128855637,0.1306129868765654,21.907497266832703,112.1612142488296,476.7517247392783,-53.52816935177283,219.62183064822716,,True,428.989969907262,19,240.58872178125657,-53.52816935199923,-53.52816935154644,-54.49181060023891,-63.756047241234526,9.26423664099562,-68.56792314524975,2.9013970328685548,0,1.0,30.0,180.0,180.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om180__om270,1.0071546613949207,0.2310339676552107,18.466606483290494,194.43227000143,369.1832945011108,16.9607668580366,290.1107668580366,70.81186354627908,False,476.00881875574623,16,344.7602630271053,16.99689130325962,16.924642412813583,-1.8371705517388486,-10.785127032310488,8.947956480571639,1.921013064559686,3.0552330177289404,0,1.0,30.0,180.0,270.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om180__om90,1.048442972476589,0.0465835425322365,23.11785799702123,16.13185324037331,392.116402868904,1.153637867529526,274.3036378675295,48.11140308495899,False,459.31516491833133,27,309.87050152922626,1.1187714277343523,1.1885043073246984,-17.708539201395663,-26.793694964269886,9.085155762874223,-13.886115925947388,2.6196940634313397,1,1.0,30.0,180.0,90.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om270__om0,1.0540096826800196,0.0754008978267992,24.837912603035235,5.873865344042113,395.2434588068049,-0.8818725723490314,272.26812742765094,46.23825730732021,False,482.95742821960926,33,307.14751199117507,-0.8849848467458306,-0.8787602979522325,-19.146441648478582,-28.66800029658368,9.521558648105099,-15.921626365825945,2.8210003424687597,0,1.0,30.0,270.0,0.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om270__om270,0.8615603096153006,0.1279327614844384,25.958567374241397,251.52244567899425,292.09647492027443,56.159483235130615,329.3094832351306,90.0,False,579.7763322437181,25,462.17896455068353,56.159483232358454,56.159483237902734,34.22272218669764,22.486096387155307,11.736625799542331,41.1197294416537,3.13452068222412,0,1.0,30.0,270.0,270.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om270__om90,1.1808416910508028,0.1219460306630415,22.877032221591158,135.36472082687922,468.68958984274286,-52.57194534153148,220.5780546584685,,True,427.02712515048773,19,245.84885463053956,-52.57194534195722,-52.571945341105774,-53.509650988309254,-62.63210612124489,9.122455132935634,-67.6116991350084,2.8220523758607765,0,1.0,30.0,270.0,90.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om90__om180,1.0551373262426265,0.0815416528939558,21.526536588870496,7.321934394706752,395.8779116049458,-0.5040417892929847,272.64595821070697,46.23825730732021,False,437.1634406156588,31,306.63999745153666,-0.5188346697735653,-0.48924890881240457,-20.04678128675113,-28.51629081686109,8.46950953010996,-15.5437955827699,2.8792189140007154,0,1.0,30.0,90.0,180.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om90__om270,1.1828293207850151,0.1099649707187587,22.373653070288803,106.33395773993485,469.8734571792111,-52.78466747183757,220.3653325281624,,True,426.6567726799541,19,244.6784858915253,-52.78466747212138,-52.784667471553774,-53.84521911657104,-63.08555375820606,9.240334641635023,-67.82442126531448,2.704719658911673,0,1.0,30.0,90.0,270.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om90__om90,0.8212291227064573,0.168331001703972,23.009150535273807,239.8219976000892,271.82807116066084,72.99357895244376,346.1435789524437,90.0,False,579.2102030944862,28,511.8129177042562,72.99357895018964,72.99357895469785,45.95352137331583,36.055142996377384,9.898378376938446,57.95382515896684,3.807115750538189,1,1.0,30.0,90.0,90.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om0__om0,1.2094448854315571,0.133908895300623,24.485631373186564,113.53303288279082,485.8217049650781,-54.59489259102351,218.55510740897648,,True,457.6701505303177,18,234.72270372933255,-54.59489259155795,-54.59489259048906,-54.56540388229327,-64.70087794887137,10.135474066578098,-69.63464638450043,2.967863026094027,0,1.0,60.0,0.0,0.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om0__om180,0.8356776993337052,0.1620853360786519,21.708096274348343,242.79302405703515,279.0332835003161,67.12452655202306,340.274526552023,90.0,False,532.1825505081306,27,493.7437397902485,67.1245265497631,67.124526554283,40.18520247849186,31.05336891716919,9.131833561322669,52.084772758546144,3.5834404388905665,1,1.0,60.0,0.0,180.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om0__om270,1.0552056692196097,0.0681230936928636,23.828453102398264,1.9360929623587528,395.9163747212107,-1.1025090933544648,272.0474909066455,46.23825730732021,False,459.52729824041677,34,306.2908161603589,-1.0485110208355712,-1.1565071658733581,-19.721653071812526,-28.759148120366348,9.037495048553822,-16.14226288683138,3.0857886301690973,1,1.0,60.0,0.0,270.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om0__om90,1.0547690128542284,0.3064626622420451,35.28436687689766,168.41632152403855,395.6706479532742,5.0841371758082055,278.2341371758082,56.4426902380793,False,982.7329671921342,29,321.2920533236694,4.934604487903752,5.2336698637126595,-4.045313546512081,-21.892310680550256,17.846997134038176,-9.955616617668708,3.59380942938086,1,1.0,60.0,0.0,90.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om0,0.902865132291546,0.1400981266939008,25.02928135053442,256.8054920606443,313.3517412704291,42.7697737087237,315.91977370872365,90.0,False,496.6983364652708,23,421.55748766759035,42.769773706832346,42.769773710615056,22.271476299583387,11.634648082108239,10.636828217475149,27.730019915246785,3.003559745576691,0,1.0,60.0,180.0,0.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om180,1.1495833831111957,0.1228611363710969,21.801635352225336,107.8097070385424,450.20312652562114,-50.102358436027295,223.0476415639727,,True,455.59884798723925,20,259.42986908727795,-50.10235843661389,-50.10235843544072,-51.531106779148104,-60.889030321074586,9.357923541926482,-65.1421122295042,2.7060814513863027,0,1.0,60.0,180.0,180.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om270,0.9849627104685555,0.1231505893678638,22.42128029069069,191.31998107914285,357.04871446165083,19.98151931986141,293.1315193198614,81.4509211694784,False,501.77456871429024,19,353.4085516064749,20.017955492440613,19.945083147282205,3.2560812420243925,-7.912890895756324,11.168972137780717,4.941765526384495,1.8441335319552212,0,1.0,60.0,180.0,270.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om90,1.033685643618512,0.0113645559312411,22.94679848390054,174.20407891682322,383.8667689982679,5.768207349668453,278.9182073496684,54.2046324563124,False,455.13908474880526,22,318.45583569662904,5.75657298530291,5.779841714033998,-12.548367877449458,-22.063969420842064,9.515601543392606,-9.271546443808461,1.4332304139599092,0,1.0,60.0,180.0,90.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om270__om0,1.048531503768287,0.0722286795773209,25.49660601614461,0.4152277611306864,392.1660698112756,1.1078843589506637,274.25788435895066,50.05549481018513,False,490.83814273613746,24,310.2922904737959,1.0843282415512934,1.1314404763500348,-16.80024991709586,-26.742365945503956,9.942116028408094,-13.93186943452625,2.58399148260165,0,1.0,60.0,270.0,0.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om270__om270,0.912905161995006,0.0653323818560357,26.693681765289043,266.986776828976,318.5930404375122,38.47830247660352,311.6283024766035,90.0,False,581.8836296112283,23,409.1434905197973,38.47830247721735,38.478302475989686,20.613836143781523,7.407658215574573,13.20617792820695,23.438548683126605,2.1676569486735704,0,1.0,60.0,270.0,270.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om270__om90,1.085115916067469,0.0710230047365988,22.7815079626742,175.8946767471797,412.86872941336753,-44.59936849677134,228.55063150322863,,True,423.12612937332966,31,289.69699300074166,-44.599368496648445,-44.599368496894236,-47.146391894211376,-55.35808242236183,8.211690528150456,-59.63912229024825,2.250532259552287,0,1.0,60.0,270.0,90.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om90__om180,1.0448895194928995,0.0831335225584182,20.57096514108186,2.9896755008566074,390.1246122605296,3.096175870085031,276.246175870085,52.08179734355447,False,427.8057471883297,26,312.7255333293266,3.130612843145147,3.061738897024915,-16.567969867673327,-25.156953337236,8.588983469562674,-11.943577923391883,2.701257036039692,0,1.0,60.0,90.0,180.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om90__om270,1.1127834826785097,0.0512205992194697,22.56857575654453,93.75850370074954,428.75954008388817,-47.24686106251491,225.90313893748507,,True,429.5938440271728,23,275.13588508697535,-47.24686106282867,-47.24686106220115,-49.35799135890428,-58.14544412527685,8.787452766372574,-62.28661485599182,2.026264476628484,0,1.0,60.0,90.0,270.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om90__om90,0.8551349635215284,0.1250270693160757,22.21811363572306,226.81541846802315,288.8349783276016,58.82538132687398,331.97538132687396,90.0,False,568.3305049438403,26,468.97534540637395,58.82538132311246,58.82538133063553,34.487434330735,23.9269573523853,10.560476978349698,43.78562753339707,3.375868338399358,1,1.0,60.0,90.0,90.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om0,1.1772659322221586,0.1252240913966323,25.0309489453478,109.74909730634548,466.5623128615644,-52.2815249812371,220.86847501876287,,True,484.55879254868336,19,247.44635608817265,-52.281524981695966,-52.28152498077824,-52.35482170439918,-62.75453503945401,10.399713335054834,-67.32127877471402,2.760188645530005,0,1.0,90.0,0.0,0.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om180,0.8788611617889438,0.15365579959948,21.23358097873141,251.0089509120795,300.93881013357617,51.20849214685464,324.3584921468546,90.0,False,462.2386767674933,25,445.8060420765983,51.20849214553053,51.20849214817873,26.74882207807307,18.141796444993336,8.607025633079733,36.16873835337773,3.261878031455553,0,1.0,90.0,0.0,180.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om270,1.0430618641829552,0.0242511247677732,24.29211784213035,6.704870548149323,389.1014876736795,2.7031165459709596,275.8531165459709,52.08179734355447,False,469.64398077977546,26,312.82809132174583,2.6614729721379993,2.744760119803921,-15.57268603036331,-25.09456302370544,9.521876993342131,-12.336637247505955,2.079421699817183,1,1.0,90.0,0.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om90,0.9925526791889474,0.1780156481890582,26.122062629564624,190.55752359359167,361.1836972589813,18.792990044990184,291.94299004499015,81.4509211694784,False,584.2657686023575,19,350.9810729012029,18.836658951564775,18.749321138415592,4.699859350193189,-8.415330721221165,13.115190071414354,3.75323625151327,2.403046972749061,0,1.0,90.0,0.0,90.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om0,0.9574639247350012,0.1045961363117977,23.6140236225175,248.07870878843852,342.20111462742886,26.78363066691669,299.93363066691666,90.0,False,453.3868598766044,20,373.20035887188567,26.804721795099578,26.76253953873379,8.746853498728383,-1.7308404265978656,10.477693925326248,11.743876873439776,2.504304639718083,0,1.0,90.0,180.0,0.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om180,1.0848161950851398,0.1232561191583555,23.267050384527,109.1961994526656,412.69768288188914,-44.29938869816194,228.85061130183803,,True,536.5121217495682,32,291.34666111841875,-44.29938869876956,-44.29938869755432,-45.82417522155905,-56.01268257614557,10.18850735458652,-59.33914249163885,2.647297176935844,0,1.0,90.0,180.0,180.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om270,0.9867033899497228,0.0597684987591693,23.54533781748833,208.969168571488,357.995626269556,18.690507222220017,291.84050722221997,81.4509211694784,False,486.0605072350031,19,350.1079652709197,18.719054282411626,18.661960162028404,2.236612523213712,-9.239120561726006,11.475733084939717,3.650753428743103,1.8301237341638283,0,1.0,90.0,180.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om180__om90,1.0171471922182729,0.0870365275082731,22.695123883817345,194.25607339666823,374.6912033394558,10.913847599518608,284.06384759951857,61.37544904657465,False,460.8286541474026,23,330.1275393666804,10.93768317736715,10.890012021670064,-6.429219349177376,-16.661570778193337,10.23235142901596,-4.125906193958306,1.852481106297894,0,1.0,90.0,180.0,90.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om0,1.0392987052256029,0.0688878397653064,24.87022922748258,355.259784557538,386.99768732980647,4.153494645618382,277.30349464561834,54.2046324563124,False,482.5327029050187,25,315.75504188550235,4.144333606885857,4.162655684350907,-13.643671765325616,-23.867709103296463,10.224037337970847,-10.886259147858532,2.4102283781227065,0,1.0,90.0,270.0,0.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om180,1.2552873052083546,0.278516643644611,21.91340289879636,125.46287925999,513.7034655372762,-56.39428873935352,216.75571126064645,,True,542.1154494215115,17,224.82546937859888,-56.3942887398336,-56.39428873887343,-55.78759632460516,-66.7768527336205,10.98925640901534,-71.43404253283043,3.82130554866924,1,1.0,90.0,270.0,180.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om270,0.97957402474805,0.0268472102752401,26.52186168859928,21.621149455589222,354.1226300675599,20.140400021711887,293.2904000217119,90.0,False,582.8828494814672,19,354.7155138240903,20.117354714234935,20.16344532918884,5.545129180650899,-8.700318613921208,14.245447794572108,5.100646228234973,1.229323875800396,0,1.0,90.0,270.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om270__om90,0.9775396042754644,0.0826321168521266,21.696738916449377,252.1897015872358,353.0200179265997,21.406716632988694,294.5567166329887,81.4509211694784,False,420.2244513001512,19,357.2869812774198,21.447356128177603,21.366077137799785,3.0724945723436368,-6.5847419478601665,9.657236520203803,6.36696283951178,2.353839653143789,0,1.0,90.0,270.0,90.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om0,0.6320888270397769,0.6767726095326126,26.534202749564543,289.6538810460891,183.55446822746535,286.5847761432407,559.7347761432407,90.0,False,2516.8835077176964,44,1156.7799243676611,286.5847761445373,286.5847761419441,223.8917371643528,209.16798553282294,14.723751631529865,271.54502234976377,5.527759750890199,1,1.0,90.0,90.0,0.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om180,1.0247496655894464,0.081172062803933,21.075238783235022,359.2037148593962,378.89988045773794,8.921661861732028,282.071661861732,58.82116446134409,False,446.78241048602683,21,325.0858452264361,8.90400533985169,8.939318383612367,-9.8085314449962,-19.733678334077993,9.925146889081793,-6.118091931744885,2.536700635317209,0,1.0,90.0,90.0,180.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om270,1.0425902385894783,0.0183234437037671,23.02619013483301,304.65547122622627,388.83761625671934,3.005045332765149,276.1550453327651,52.08179734355447,False,434.31289697432965,26,313.07165139230216,3.0054863868358237,3.004604278694473,-15.871789930849586,-24.624311460292144,8.752521529442559,-12.034708460711764,1.3675278183861526,0,1.0,90.0,90.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om90__om90,0.949158593245518,0.0873433458011896,22.72581917569132,168.89908626496856,337.7582504337624,28.8677811046093,302.0177811046093,90.0,False,570.5977291565445,21,379.12594257461114,28.874673998767097,28.86088821045151,11.576455974157092,-1.1825768952609508,12.759032869418043,13.828027311132386,2.5672508242377123,0,1.0,90.0,90.0,90.0
