run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,years_to_equilibrium,T_overshoot_K,max_hemis_asymmetry_K,max_hemis_asymmetry_year,final_hemis_asymmetry_K,iceline_start_deg,iceline_end_deg,iceline_migration_deg,iceline_peak_rate_deg_per_yr,T_year1_degC,T_final_degC,diag_seasonal_range_K,dT_vs_baseline_K,Score,n_ejected,bh_rp_au,bh_inc_deg,bh_Omega_deg,bh_omega_deg
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om255,0.9397833866560454,0.0808216044353662,21.843439307738624,287.1252327180313,332.7663747465163,10,0.0,0.37390717427557973,1,0.06192468381909322,67.25314872563517,90.0,22.74685127436483,14.83511158197571,18.6806787104602,32.14012054346115,10.482343475148264,17.188627179994185,2.2171493490455747,1,1.25,90.0,0.0,255.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om270,0.9433564626794224,0.0699647956773761,22.116547752425788,299.9648578570959,334.66595449070064,10,0.0,1.5137720257133154,1,0.04705889559905785,70.81186354627908,90.0,19.188136453720915,10.63905762319932,18.449510582896533,31.18005222560111,11.046661725203245,16.228558862134143,2.1303277387108706,0,1.25,90.0,0.0,270.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om285,0.9586087204318194,0.1216236446964021,23.371970491200347,308.62831466720417,342.8150293079337,10,0.0,2.578135655583882,1,0.10434802938343068,70.81186354627908,90.0,19.188136453720915,14.83511158197571,17.599947338029338,27.889568003688655,11.130983679368336,12.938074640221688,2.8166142100654987,0,1.25,90.0,0.0,285.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om30,1.141493224692869,0.0853437280210029,24.922041790378596,136.52874121549823,445.4590612351632,14,0.0,6.195670322722611,1,0.0056218386563671174,50.05549481018513,17.457603123722098,-32.59789168646303,18.620596848120545,6.531589970387447,-64.1885952010674,9.602443938581345,-79.14008856453437,2.6557640926804784,0,1.25,90.0,0.0,30.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om300,0.967852101076714,0.0395144394695296,22.783711899262183,356.54133533660314,347.7853517443576,10,0.0,3.8963797849062214,1,0.01004203707197604,75.16488841802429,90.0,14.83511158197571,8.549078830521594,16.90371750366046,24.682578961441685,12.335732209865917,9.731085597974717,2.2953690296311966,0,1.25,90.0,0.0,300.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om315,0.992276967146768,0.0444687788659049,23.3644159056248,42.131648192036,361.03321288520215,9,0.0,2.142615642311064,1,0.04530143839301104,70.81186354627908,70.81186354627908,0.0,3.558714820643914,15.355950852570613,17.53170251924582,12.626541602356141,2.580209155778851,2.2189970475247844,0,1.25,90.0,0.0,315.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om330,1.0285072448313204,0.0600880205142323,24.009864904676,71.5075613219805,380.9858299357898,28,0.0,0.40221952931735316,1,0.2657060109820968,64.15806723683289,50.05549481018513,-14.102572426647761,4.93275880849535,13.182146578033818,3.269747827021677,10.100025315074785,-11.681745536445291,2.283957661528676,0,1.25,90.0,0.0,330.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om345,1.0739709645889626,0.0767461216798724,24.64154994814444,91.4762562182675,406.5243841328258,18,0.0,2.4079592783952553,1,0.006746701833925783,58.82116446134409,22.885380476158566,-35.93578398518552,7.654793342748768,10.491545606490584,-56.64730994779033,10.15640406609974,-71.5988033112573,2.352170024558078,0,1.25,90.0,0.0,345.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om45,1.0959103972565516,0.0665309954391718,24.010445803075545,162.3771201064664,419.044708757109,16,0.0,7.158584363740219,1,0.0012281824268640662,52.08179734355447,17.457603123722098,-34.624194219832376,11.08276236115346,9.20583211565467,-59.272624975394514,8.86342230413237,-74.22411833886149,2.1297529162547333,0,1.25,90.0,0.0,45.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om60,1.024887974885112,0.063001199666412,22.626055275580143,203.6864152218259,378.97659257424897,19,0.0,6.5927513443584544,1,0.11355846202846198,56.4426902380793,52.08179734355447,-4.360892894524831,2.238057781766898,13.404125361759382,5.388862759200503,8.325225656746124,-9.562630604266465,1.4614343718800544,0,1.25,90.0,0.0,60.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om75,0.970740609632474,0.0807349827371912,21.303574585023608,218.8326644480611,349.34343606568353,10,0.0,5.7645089657372655,1,0.08024998736625477,61.37544904657465,90.0,28.62455095342535,8.549078830521594,16.734442094398005,24.279355874026074,10.109385416217556,9.327862510559106,1.520771308112343,0,1.25,90.0,0.0,75.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om0__om90,0.981505085225852,0.0852168421980942,21.265918848823052,188.5049574004017,355.170283080205,10,0.0,7.106239841500322,1,0.03932662215558835,58.82116446134409,75.16488841802429,16.3437239566802,5.336902775488802,16.112668011935263,21.29011602451953,10.705263308210618,6.338622661052563,1.3990108007570567,0,1.25,90.0,0.0,90.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om0,1.0459175918030896,0.0500343370894123,21.045893719486177,181.3038274333205,390.7005223586891,40,0.0,6.7046781046429444,1,0.01131218719001481,56.4426902380793,14.806506911897516,-41.636183326181786,6.703681354989969,12.207852733561344,-46.95711585828311,9.531322456821698,-61.908609221750076,2.151095021941311,0,1.25,90.0,180.0,0.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om105,1.0002853432242849,0.0491211938569566,24.238713598323063,202.62998984205456,365.4127092942266,1,0.011226896248341944,7.0267722271900634,1,0.07545549645136518,58.82116446134409,64.15806723683289,5.336902775488802,2.7826181902582405,14.839249022624443,14.841538853927325,11.40809550757142,-0.10995450953964259,1.294748326675765,0,1.25,90.0,180.0,105.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om120,1.0182481851833145,0.0505369960246535,23.80030042547317,161.44997888458616,375.2997347249189,14,0.0,7.329195145544382,1,0.08597671096724824,56.4426902380793,56.4426902380793,0.0,0.0,13.855579003060456,8.080361887328726,10.128222273890595,-6.871131476138242,1.604873946542727,0,1.25,90.0,180.0,120.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om135,1.0406599904352665,0.0688526485817149,23.094489692384077,135.9403503579427,387.7582771791774,38,0.0,6.094156709978336,1,0.2812100666688453,56.4426902380793,39.2964802391875,-17.1462099988918,2.238057781766898,12.545059765841414,-5.4560174272778905,8.690831857434677,-20.40751079074486,1.9497064639607584,0,1.25,90.0,180.0,135.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om15,1.035588154426863,0.0560990513872551,21.53498113465473,208.24581796101563,384.927023556617,21,0.0,6.079623550337663,1,0.12101162655669051,56.4426902380793,46.23825730732021,-10.20443293075909,2.238057781766898,12.780620070320015,-0.15325117597048918,7.2835297577912606,-15.104744539437457,2.105087197483797,0,1.25,90.0,180.0,15.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om150,1.0651407394662242,0.0854379070482826,22.39335805720473,120.84892299258078,401.521018385636,21,0.0,4.917548182484552,1,0.005275373113256876,56.4426902380793,18.797368824406544,-37.64532141367276,6.881919795050312,11.117864993125751,-55.5338582812391,9.277287104439637,-70.48535164470607,2.2717369611518814,0,1.25,90.0,180.0,150.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om165,1.0810484835469922,0.0940240577194096,21.979241163580376,111.53960545051508,410.5495195389298,18,0.0,4.109969423927451,1,0.00675213784484896,56.4426902380793,13.493398821551693,-42.94929141652761,10.781253373033085,10.185987351064483,-57.403146217525816,9.2857337668746,-72.35463958099278,2.524315932249927,0,1.25,90.0,180.0,165.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om180,1.0857687246144678,0.0891947743648644,22.079170292633485,102.66775996330809,413.24135978941416,17,0.0,3.338186978681259,1,0.00700895166632165,56.4426902380793,20.147886287247108,-36.29480395083219,8.39247919762845,9.877357088613316,-57.988144167081245,9.307207919049262,-72.93963753054821,2.6127823638324985,0,1.25,90.0,180.0,180.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om195,1.07136331377843,0.0711809841486681,22.72087802824814,99.21809163947474,405.04469342812246,19,0.0,3.064740002007504,1,0.005556455926800652,58.82116446134409,20.147886287247108,-38.67327817409698,7.654793342748768,10.706157369382046,-56.36377857191188,9.347765792592554,-71.31527193537885,2.5276172158236574,0,1.25,90.0,180.0,195.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om210,1.0483697027083558,0.0433200839968674,23.654259022965785,96.3123973283027,392.07529938007673,32,0.0,2.84569934642505,1,0.003195370501273942,58.82116446134409,18.797368824406544,-40.02379563693755,5.477283370178235,12.03849649433632,-53.61454447995802,9.363798190051085,-68.566037843425,2.3143107298999936,0,1.25,90.0,180.0,210.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om225,1.019606785032814,0.0148901654502343,24.452701192627774,125.64393074121332,376.0511019415459,16,0.0,5.479590628869396,1,0.15828107932821744,58.82116446134409,54.2046324563124,-4.6165320050316865,2.3784742232647886,13.779657814809998,7.2041187245491045,10.230275399365626,-7.747374638917863,2.047965175590264,0,1.25,90.0,180.0,225.0
20260811_184731__rp1p25__vinf25__inc90__toff59132__Om180__om240,1.0007500732791552,0.022815449775876,24.71727211572305,218.26091064551343,365.6673936085812,3,0.0025842209456339305,6.069806472372191,1,0.10422314951370026,58.82116446134409,64.15806723683289,5.336902775488802,2.7826181902582405,14.779380821324425,14.519341799433507,11.762118067948977,-0.432151564033461,1.7449802358241269,0,1.25,90.0,180.0,240.0
