run,Score,Earth_s,Earth_da_AU,Earth_de,n_ejected,ejected_bodies,top_impact_body,top_impact_raw_r,bh_rp_au,bh_vinf_kms,bh_inc_deg,bh_tperi_offset_days,bh_Omega_deg,bh_omega_deg
20260724_230314__rp0p5__vinf25__incm30__toff56210__Om0__om90,3.7911173934564886,0.2704063520083808,0.0047889200355867,0.2902921117281022,1,Neptune,Neptune,2.5125494028278967,0.5,25.0,-30.0,56210.0,0.0,90.0
20260724_230314__rp0p5__vinf25__incm30__toff56210__Om90__om90,3.7656304066368804,0.3148409008079092,-0.2018287598683007,0.1502907348099528,1,Uranus,Uranus,2.3748903171833162,0.5,25.0,-30.0,56210.0,90.0,90.0
20260724_230314__rp0p5__vinf25__inc30__toff56210__Om270__om270,3.76563040658529,0.3148409008289435,-0.2018287598824834,0.1502907348286779,1,Uranus,Uranus,2.374890317207184,0.5,25.0,30.0,56210.0,270.0,270.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om180,3.7617197502586635,0.16296088965279823,0.1783380901882422,0.0971696785906139,0,,Neptune,2.610887932190255,0.25,25.0,-60.0,56210.0,90.0,180.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om0,3.7617197492151004,0.1629608894356206,0.1783380898602821,0.097169678408945,0,,Neptune,2.610887932169825,0.25,25.0,60.0,56210.0,270.0,0.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om0__om180,3.755973100541559,0.3027189078935656,-0.1800406743748847,0.1572060449473274,1,Uranus,Uranus,2.513180828474599,1.0,25.0,30.0,56210.0,0.0,180.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om180__om0,3.755973068099645,0.30271890140421803,-0.180040661597284,0.1572060499056411,1,Uranus,Uranus,2.513180828475486,1.0,25.0,-30.0,56210.0,180.0,0.0
20260724_230314__rp0p75__vinf25__incm30__toff56210__Om180__om90,3.690101114722437,0.10218543062435033,0.0992171766319879,0.0760358527764571,1,Jupiter,Jupiter,2.995564207008474,0.75,25.0,-30.0,56210.0,180.0,90.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om0__om270,3.690100710898268,0.1021854250050687,0.0992171705037495,0.076035857668426,1,Jupiter,Jupiter,2.995563972842089,0.75,25.0,30.0,56210.0,0.0,270.0
20260724_230314__rp0p5__vinf25__incm30__toff56210__Om90__om180,3.6832495055788583,0.13379312637055232,0.1366732149756956,0.0693671923379333,0,,Neptune,2.4458233669588045,0.5,25.0,-30.0,56210.0,90.0,180.0
20260724_230314__rp0p5__vinf25__inc30__toff56210__Om270__om0,3.6832495024731466,0.13379312574940372,0.1366732141430163,0.0693671917301485,0,,Neptune,2.4458233669584706,0.5,25.0,30.0,56210.0,270.0,0.0
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om180__om180,3.669987872919107,0.2443470660370258,0.3255750227150477,0.1616773362651745,0,,Uranus,2.1492092912899317,0.75,25.0,-60.0,56210.0,180.0,180.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om0__om0,3.6699876197128543,0.24434701547165186,0.3255749106414812,0.1616772838813003,0,,Uranus,2.1492092913302994,0.75,25.0,60.0,56210.0,0.0,0.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om0__om270,3.662714204187189,0.08200670761242253,0.0610503334921906,0.0696087505975061,1,Jupiter,Jupiter,4.769340018467297,1.0,25.0,30.0,56210.0,0.0,270.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om180__om90,3.662675458711135,0.08200670415550429,0.0610503436435437,0.0696087476532853,1,Jupiter,Jupiter,4.769340236260543,1.0,25.0,-30.0,56210.0,180.0,90.0
20260724_230314__rp1p5__vinf25__inc90__toff56210__Om90__om0,3.6565144057691894,0.29954599042150043,-0.1395729807309077,0.2001860729246629,1,Neptune,Neptune,2.2147364749404406,1.5,25.0,90.0,56210.0,90.0,0.0
20260724_230314__rp1p5__vinf25__incm90__toff56210__Om270__om180,3.6565142969909576,0.2995459686655103,-0.139572966701036,0.2001860526848538,1,Neptune,Neptune,2.214736474940447,1.5,25.0,-90.0,56210.0,270.0,180.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om270__om270,3.6479200868489166,0.29083997899269953,-0.1608279147264243,0.1609139607897373,1,Uranus,Uranus,2.3793320385819405,1.0,25.0,0.0,56210.0,270.0,270.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om270__om0,3.6427664802830355,0.14400082108980353,0.154395377257586,0.1190026329010124,0,,Neptune,2.5115120705304506,0.25,25.0,90.0,56210.0,270.0,0.0
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om90__om180,3.642766476277357,0.14400082029523095,0.1543953762109077,0.1190026331651408,0,,Neptune,2.5115120705325182,0.25,25.0,-90.0,56210.0,90.0,180.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om180__om0,3.64083943281992,0.2894178212354969,-0.1595832440702844,0.1600746839882523,1,Uranus,Uranus,2.3793340066423014,1.0,25.0,0.0,56210.0,180.0,0.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om0__om180,3.64083943281992,0.2894178212354969,-0.1595832440702844,0.1600746839882523,1,Uranus,Uranus,2.3793340066423014,1.0,25.0,0.0,56210.0,0.0,180.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om90__om90,3.64083943281992,0.2894178212354969,-0.1595832440702844,0.1600746839882523,1,Uranus,Uranus,2.3793340066423014,1.0,25.0,0.0,56210.0,90.0,90.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om270__om90,3.6103315752467244,0.18994148904679517,0.217036325383061,0.0877863839572731,0,,Venus,1.3931740412735922,0.25,25.0,-60.0,56210.0,270.0,90.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om90__om270,3.6103315752428347,0.18994148904767413,0.2170363253842476,0.0877863839560675,0,,Venus,1.3931740412826896,0.25,25.0,60.0,56210.0,90.0,270.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om270__om180,3.601523291488335,0.2841000860378598,0.0214988641384709,0.3079983132702635,1,Neptune,Neptune,2.2575951086353263,1.5,25.0,-60.0,56210.0,270.0,180.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om90__om0,3.6015224336951888,0.28409993972897757,0.0214991594266745,0.3079980582944015,1,Neptune,Neptune,2.257595108379212,1.5,25.0,60.0,56210.0,90.0,0.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om0__om90,3.59380942938086,0.2737568056682334,0.0549549881518379,0.2892950126377177,1,Neptune,Neptune,2.6911073127477123,1.0,25.0,60.0,56210.0,0.0,90.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om180__om270,3.593809429168401,0.27375680562376764,0.0549549878982228,0.28929501259807,1,Neptune,Neptune,2.6911073127478526,1.0,25.0,-60.0,56210.0,180.0,270.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om270,3.584567551722435,0.15865170188885444,0.1681820176963563,0.0581188701004835,0,,Jupiter,1.7973556666238442,0.25,25.0,-30.0,56210.0,0.0,270.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om180__om90,3.5845675516084365,0.1586517018650508,0.1681820176455218,0.0581188699196125,0,,Jupiter,1.7973556666189139,0.25,25.0,30.0,56210.0,180.0,90.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om180__om0,3.5834404401451105,0.28351578354435164,-0.1641363257891612,0.1449176863695376,1,Uranus,Uranus,2.2541819846665643,1.0,25.0,-60.0,56210.0,180.0,0.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om0__om180,3.5834404388905665,0.2835157832921105,-0.1641363253686995,0.1449176864743236,1,Uranus,Uranus,2.254181984666747,1.0,25.0,60.0,56210.0,0.0,180.0
20260724_230314__rp0p5__vinf25__incm30__toff56210__Om90__om270,3.5717106949243886,0.26686002498640937,0.3730737399806415,0.1663570091332219,0,,Neptune,1.2005473729995488,0.5,25.0,-30.0,56210.0,90.0,270.0
20260724_230314__rp0p5__vinf25__inc30__toff56210__Om270__om90,3.5717106949243886,0.26686002498640937,0.3730737399806415,0.1663570091332219,0,,Neptune,1.2005473729995488,0.5,25.0,30.0,56210.0,270.0,90.0
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om0__om180,3.566428700273023,0.281278975982836,-0.1388657003512895,0.1712700930227632,1,Uranus,Uranus,2.1214154551543194,0.75,25.0,-60.0,56210.0,0.0,180.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om180__om0,3.566428700237881,0.28127897597755,-0.1388657003143163,0.1712700930568055,1,Uranus,Uranus,2.121415455158071,0.75,25.0,60.0,56210.0,180.0,0.0
20260724_230314__rp0p5__vinf25__incm90__toff56210__Om270__om270,3.5596611691167,0.20147154511908513,-0.0789182162706134,0.1227733238757511,0,,Mercury,2.0397862691928896,0.5,25.0,-90.0,56210.0,270.0,270.0
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om90__om90,3.559661160833955,0.20147154347313928,-0.0789182148063893,0.1227733233009884,0,,Mercury,2.0397862689157193,0.5,25.0,90.0,56210.0,90.0,90.0
20260724_230314__rp0p75__vinf25__inc0__toff56210__Om90__om180,3.559282528180046,0.09804325780091178,0.094046839975482,0.067274188494809,1,Jupiter,Jupiter,2.919263349714569,0.75,25.0,0.0,56210.0,90.0,180.0
20260724_230314__rp0p75__vinf25__inc0__toff56210__Om270__om0,3.559282528180046,0.09804325780091178,0.094046839975482,0.067274188494809,1,Jupiter,Jupiter,2.919263349714569,0.75,25.0,0.0,56210.0,270.0,0.0
20260724_230314__rp0p75__vinf25__inc0__toff56210__Om0__om270,3.559282528180046,0.09804325780091178,0.094046839975482,0.067274188494809,1,Jupiter,Jupiter,2.919263349714569,0.75,25.0,0.0,56210.0,0.0,270.0
20260724_230314__rp0p75__vinf25__inc0__toff56210__Om180__om90,3.559282528180046,0.09804325780091178,0.094046839975482,0.067274188494809,1,Jupiter,Jupiter,2.919263349714569,0.75,25.0,0.0,56210.0,180.0,90.0
20260724_230314__rp0p5__vinf25__incm90__toff56210__Om270__om0,3.5474132780477636,0.12355564315313233,0.1019691657814215,0.1098881117414974,0,,Neptune,2.365190819412414,0.5,25.0,-90.0,56210.0,270.0,0.0
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om90__om180,3.5474132725566836,0.12355564278185946,0.1019691649615625,0.1098881113525199,0,,Neptune,2.365190819417445,0.5,25.0,90.0,56210.0,90.0,180.0
20260724_230314__rp0p25__vinf25__inc30__toff56210__Om180__om270,3.547084357650361,0.1972067612725552,0.0805764771836746,0.1889356117842014,1,Neptune,Neptune,2.837190514547343,0.25,25.0,30.0,56210.0,180.0,270.0
20260724_230314__rp0p25__vinf25__incm30__toff56210__Om0__om90,3.547084357518851,0.19720676122458025,0.0805764771798261,0.1889356117279637,1,Neptune,Neptune,2.837190514548301,0.25,25.0,-30.0,56210.0,0.0,90.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om180__om90,3.541252475915529,0.13432979700826014,0.1367326417593958,0.0618059957047647,1,Jupiter,Jupiter,2.153961695866433,0.5,25.0,-60.0,56210.0,180.0,90.0
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om0__om270,3.541252475514339,0.1343297969256632,0.1367326416559265,0.0618059957087336,1,Jupiter,Jupiter,2.153961695873867,0.5,25.0,60.0,56210.0,0.0,270.0
20260724_230314__rp1p5__vinf25__inc30__toff56210__Om0__om270,3.497305727979784,0.1270576381496487,-0.0069902363973378,0.1079596838928327,0,,Jupiter,2.664029062493574,1.5,25.0,30.0,56210.0,0.0,270.0
20260724_230314__rp1p5__vinf25__incm30__toff56210__Om180__om90,3.4973057278568302,0.12705763812460702,-0.0069902365225184,0.1079596837491415,0,,Jupiter,2.6640290624934133,1.5,25.0,-30.0,56210.0,180.0,90.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om270__om270,3.494665646809767,0.2948590950318844,-0.1881603227248175,0.1334971003200704,1,Uranus,Uranus,2.1293571750852482,0.75,25.0,30.0,56210.0,270.0,270.0
20260724_230314__rp0p25__vinf25__inc60__toff56210__Om270__om90,3.4902134592930483,0.2331393398970183,0.2955470676621089,0.1220213481530309,0,,Neptune,1.6450766770958114,0.25,25.0,60.0,56210.0,270.0,90.0
20260724_230314__rp0p25__vinf25__incm60__toff56210__Om90__om270,3.4902134554197253,0.23313933914686605,0.2955470663658469,0.1220213485432259,0,,Neptune,1.6450766770959233,0.25,25.0,-60.0,56210.0,90.0,270.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om90__om180,3.4860592215932433,0.12111617304687798,0.1212608811361367,0.0727054399032417,0,,Neptune,2.5191811376036473,0.5,25.0,-60.0,56210.0,90.0,180.0
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om270__om0,3.4860592211142825,0.1211161729470754,0.1212608810133372,0.0727054398769936,0,,Neptune,2.5191811375995488,0.5,25.0,60.0,56210.0,270.0,0.0
20260724_230314__rp0p5__vinf25__incm60__toff56210__Om270__om0,3.4836575479817524,0.12917497488313637,0.1333122477914442,0.0998276706662571,0,,Neptune,2.4065577037613304,0.5,25.0,-60.0,56210.0,270.0,0.0
20260724_230314__rp0p5__vinf25__inc60__toff56210__Om90__om180,3.48365754773184,0.12917497488491878,0.1333122477934641,0.0998276706633104,0,,Neptune,2.40655770372678,0.5,25.0,60.0,56210.0,90.0,180.0
20260724_230314__rp0p75__vinf25__incm30__toff56210__Om0__om0,3.483405560582189,0.24006032138839042,0.3182934256213555,0.1665101269152178,0,,Uranus,1.803672750802101,0.75,25.0,-30.0,56210.0,0.0,0.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om180__om180,3.48334693344189,0.24004868955270448,0.3182673454886614,0.1664954110494251,0,,Uranus,1.8036727524204919,0.75,25.0,30.0,56210.0,180.0,180.0
20260724_230314__rp0p75__vinf25__incm30__toff56210__Om90__om90,3.4780955525505073,0.28588890617594287,-0.1751009284240581,0.1352010625119932,1,Uranus,Uranus,2.1289953834163278,0.75,25.0,-30.0,56210.0,90.0,90.0
20260724_230314__rp0p75__vinf25__incm30__toff56210__Om270__om90,3.4315659839707777,0.22124044436952053,0.2751845109595775,0.1274638608752713,0,,Uranus,1.9025372499472741,0.75,25.0,-30.0,56210.0,270.0,90.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om90__om270,3.4315659808229713,0.22124044373566545,0.2751845098132132,0.1274638607399775,0,,Uranus,1.902537249947598,0.75,25.0,30.0,56210.0,90.0,270.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om0__om180,3.416369006410003,0.2657893904927462,-0.1429046540377663,0.1423169293171892,1,Uranus,Uranus,2.097956562280834,1.0,25.0,-30.0,56210.0,0.0,180.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om180__om0,3.4163686526414203,0.2657893191280658,-0.1429043870945636,0.1423171325903744,1,Uranus,Uranus,2.0979565623764866,1.0,25.0,30.0,56210.0,180.0,0.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om270__om180,3.411907097624047,0.2742316098054968,0.4121619657565917,0.2401371006113195,1,Neptune,Neptune,2.3864021138893854,1.5,25.0,60.0,56210.0,270.0,180.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om90__om0,3.41190709699967,0.2742316096807906,0.4121619653855605,0.2401371003814856,1,Neptune,Neptune,2.3864021138898552,1.5,25.0,-60.0,56210.0,90.0,0.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om180__om90,3.3963717059987424,0.07423181952607064,0.0573581445968441,0.0625244777468713,1,Jupiter,Jupiter,4.371350621301746,1.0,25.0,0.0,56210.0,180.0,90.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om90__om180,3.3963717059987424,0.07423181952607064,0.0573581445968441,0.0625244777468713,1,Jupiter,Jupiter,4.371350621301746,1.0,25.0,0.0,56210.0,90.0,180.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om270__om0,3.3963717059987424,0.07423181952607064,0.0573581445968441,0.0625244777468713,1,Jupiter,Jupiter,4.371350621301746,1.0,25.0,0.0,56210.0,270.0,0.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om0__om270,3.3963717059987424,0.07423181952607064,0.0573581445968441,0.0625244777468713,1,Jupiter,Jupiter,4.371350621301746,1.0,25.0,0.0,56210.0,0.0,270.0
20260724_230314__rp0p5__vinf25__incm90__toff56210__Om90__om180,3.393701373101649,0.10255587139239404,0.1000583914179203,0.0832243771754367,0,,Neptune,2.4330675405985467,0.5,25.0,-90.0,56210.0,90.0,180.0
20260724_230314__rp0p5__vinf25__inc90__toff56210__Om270__om0,3.3937013717554487,0.1025558711199005,0.1000583910907543,0.0832243769271885,0,,Neptune,2.433067540599231,0.5,25.0,90.0,56210.0,270.0,0.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om0__om180,3.3874596386520244,0.24658836035374707,-0.1368863560516569,0.1204855762921303,1,Uranus,Uranus,2.3912000231949415,1.25,25.0,30.0,56210.0,0.0,180.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om180__om0,3.387454558356076,0.24658746549791635,-0.136874954893589,0.1204976150802469,1,Uranus,Uranus,2.3912000275983605,1.25,25.0,-30.0,56210.0,180.0,0.0
20260724_230314__rp1__vinf25__inc60__toff56210__Om90__om90,3.375868338399358,0.24427053235058993,-0.1446790611808563,0.1078594197117536,1,Uranus,Uranus,2.2038249572315873,1.0,25.0,60.0,56210.0,90.0,90.0
20260724_230314__rp1__vinf25__incm60__toff56210__Om270__om270,3.3758682961584103,0.2442705249889346,-0.1446790488582499,0.1078594236474163,1,Uranus,Uranus,2.2038249573062427,1.0,25.0,-60.0,56210.0,270.0,270.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om0__om90,3.3753541420060102,0.27115609563879456,0.4033500842001419,0.235235815253417,1,Neptune,Neptune,2.405002149930893,1.25,25.0,60.0,56210.0,0.0,90.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om180__om270,3.3753541399398577,0.2711560952245935,0.4033500834032254,0.2352358157640356,1,Neptune,Neptune,2.405002149929882,1.25,25.0,-60.0,56210.0,180.0,270.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om180__om180,3.3701103928463647,0.23061892890588298,0.3003879845388791,0.1674898829095334,0,,Uranus,2.354135514647672,0.75,25.0,-90.0,56210.0,180.0,180.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om0__om0,3.3701103910535952,0.23061892854741026,0.3003879838691768,0.167489882943738,0,,Uranus,2.354135514647652,0.75,25.0,90.0,56210.0,0.0,0.0
20260724_230314__rp0p75__vinf25__incm30__toff56210__Om270__om0,3.3674484894968275,0.09694408863739941,0.0930983953145053,0.0724944357094224,0,,Neptune,2.4155478563850163,0.75,25.0,-30.0,56210.0,270.0,0.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om90__om180,3.3674484869123207,0.0969440881220602,0.0930983947179994,0.0724944353387378,0,,Neptune,2.4155478563811346,0.75,25.0,30.0,56210.0,90.0,180.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om90__om180,3.344992806564294,0.0659874200310298,0.0345120220172606,0.0548921264556614,1,Jupiter,Jupiter,7.208241747973128,1.25,25.0,0.0,56210.0,90.0,180.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om270__om0,3.344992806564294,0.0659874200310298,0.0345120220172606,0.0548921264556614,1,Jupiter,Jupiter,7.208241747973128,1.25,25.0,0.0,56210.0,270.0,0.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om0__om270,3.344992806564294,0.0659874200310298,0.0345120220172606,0.0548921264556614,1,Jupiter,Jupiter,7.208241747973128,1.25,25.0,0.0,56210.0,0.0,270.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om180__om90,3.344992806564294,0.0659874200310298,0.0345120220172606,0.0548921264556614,1,Jupiter,Jupiter,7.208241747973128,1.25,25.0,0.0,56210.0,180.0,90.0
20260724_230314__rp1p25__vinf25__inc30__toff56210__Om90__om90,3.342116158764914,0.24448094149071414,-0.1338978420804147,0.1208895460936144,1,Uranus,Uranus,2.286042703713275,1.25,25.0,30.0,56210.0,90.0,90.0
20260724_230314__rp1p25__vinf25__incm30__toff56210__Om270__om270,3.34211615778275,0.24448094129164122,-0.1338978419893389,0.1208895459090906,1,Uranus,Uranus,2.2860427037128614,1.25,25.0,-30.0,56210.0,270.0,270.0
20260724_230314__rp1p25__vinf25__inc90__toff56210__Om270__om180,3.3295343621419526,0.20764383802588274,0.2646516990517086,0.2064047994570656,1,Neptune,Neptune,2.526847497633675,1.25,25.0,90.0,56210.0,270.0,180.0
20260724_230314__rp1p25__vinf25__incm90__toff56210__Om90__om0,3.32953435458318,0.20764383651460058,0.2646516832481208,0.2064047966569534,1,Neptune,Neptune,2.5268474976336748,1.25,25.0,-90.0,56210.0,90.0,0.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om180__om270,3.320706005264927,0.28777658852951005,-0.0670468964290857,0.2569336867818742,0,,Mars,1.8978392285214976,0.75,25.0,-90.0,56210.0,180.0,270.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om0__om90,3.320706003768872,0.28777658823424906,-0.0670468961524654,0.256933686587742,0,,Mars,1.8978392285114434,0.75,25.0,90.0,56210.0,0.0,90.0
20260724_230314__rp0p75__vinf25__incm30__toff56210__Om90__om270,3.301226488788216,0.22105629162507773,0.2765185500299184,0.1362218464750655,0,,Mars,1.1872559808901038,0.75,25.0,-30.0,56210.0,90.0,270.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om270__om90,3.301226487189502,0.22105629131244253,0.2765185494724701,0.1362218464696996,0,,Mars,1.1872559808634051,0.75,25.0,30.0,56210.0,270.0,90.0
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om0__om0,3.290613178700767,0.21698995350030884,0.2763331783539265,0.1730403371087308,0,,Uranus,2.4204830143327647,0.75,25.0,-60.0,56210.0,0.0,0.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om180__om180,3.2906131783835164,0.21698995345225366,0.2763331782928956,0.1730403372411613,0,,Uranus,2.4204830141474245,0.75,25.0,60.0,56210.0,180.0,180.0
20260724_230314__rp0p25__vinf25__inc90__toff56210__Om90__om90,3.287192756590832,0.20389453870001192,-0.0808382073385115,0.1238742949737504,1,Neptune,Neptune,2.131555412433196,0.25,25.0,90.0,56210.0,90.0,90.0
20260724_230314__rp0p25__vinf25__incm90__toff56210__Om270__om270,3.2871926791283377,0.20389452312499037,-0.0808381976500384,0.1238742850527799,1,Neptune,Neptune,2.131555412434878,0.25,25.0,-90.0,56210.0,270.0,270.0
20260724_230314__rp0p75__vinf25__incm30__toff56210__Om90__om180,3.275950527801723,0.09237339510445644,0.0874929230279005,0.0619567599109698,0,,Neptune,2.2913970546984013,0.75,25.0,-30.0,56210.0,90.0,180.0
20260724_230314__rp0p75__vinf25__inc30__toff56210__Om270__om0,3.27595052566362,0.09237339466567487,0.0874929225362975,0.0619567596889422,0,,Neptune,2.2913970546976827,0.75,25.0,30.0,56210.0,270.0,0.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om0__om270,3.2697969691968813,0.09394012456891766,0.0887836120207125,0.0534940425323759,1,Jupiter,Jupiter,2.55441307927141,0.75,25.0,60.0,56210.0,0.0,270.0
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om180__om90,3.269796968700854,0.09394012452375819,0.0887836119696453,0.0534940425003472,1,Jupiter,Jupiter,2.5544130792272908,0.75,25.0,-60.0,56210.0,180.0,90.0
20260724_230314__rp0p75__vinf25__inc90__toff56210__Om180__om180,3.266818721906045,0.19498290454351236,0.2201049581486412,0.1895416307171397,0,,Uranus,2.28092375945398,0.75,25.0,90.0,56210.0,180.0,180.0
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om0__om0,3.2668187197141005,0.19498290410387886,0.2201049577244719,0.1895416302104559,0,,Uranus,2.280923759488765,0.75,25.0,-90.0,56210.0,0.0,0.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om0__om180,3.26266956315536,0.24088970395079443,-0.1297970982938249,0.1204313232567623,1,Uranus,Uranus,2.211264925923264,1.25,25.0,0.0,56210.0,0.0,180.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om180__om0,3.26266956315536,0.24088970395079443,-0.1297970982938249,0.1204313232567623,1,Uranus,Uranus,2.211264925923264,1.25,25.0,0.0,56210.0,180.0,0.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om90__om90,3.26266956315536,0.24088970395079443,-0.1297970982938249,0.1204313232567623,1,Uranus,Uranus,2.211264925923264,1.25,25.0,0.0,56210.0,90.0,90.0
20260724_230314__rp1p25__vinf25__inc0__toff56210__Om270__om270,3.2626687832701586,0.2408895169117152,-0.1297963329420943,0.1204319373725398,1,Uranus,Uranus,2.2112649272956815,1.25,25.0,0.0,56210.0,270.0,270.0
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om180,3.261878031455553,0.24500761173039814,-0.1209528629134396,0.1364881499951566,0,,Uranus,1.9937639686405009,1.0,25.0,90.0,56210.0,0.0,180.0
20260724_230314__rp1__vinf25__incm90__toff56210__Om180__om0,3.2618779397511113,0.2450076031183124,-0.1209527634549612,0.13648824964186,0,,Uranus,1.9937639689575368,1.0,25.0,-90.0,56210.0,180.0,0.0
20260724_230314__rp1p5__vinf25__inc60__toff56210__Om0__om90,3.2492791030634525,0.2803845245914678,0.4380738854077221,0.2714390048200568,1,Neptune,Neptune,2.2123325737693187,1.5,25.0,60.0,56210.0,0.0,90.0
20260724_230314__rp1p5__vinf25__incm60__toff56210__Om180__om270,3.249279102390506,0.2803845244573296,0.4380738850175701,0.2714390046689736,1,Neptune,Neptune,2.2123325737695856,1.5,25.0,-60.0,56210.0,180.0,270.0
20260724_230314__rp1__vinf25__incm30__toff56210__Om180__om180,3.2383301520946803,0.1893491203349223,0.2209597942743809,0.121857433625776,0,,Venus,2.3617063363161592,1.0,25.0,-30.0,56210.0,180.0,180.0
20260724_230314__rp1__vinf25__inc30__toff56210__Om0__om0,3.238330120011071,0.18934912094143744,0.22095979538398,0.1218574346761865,0,,Venus,2.3617063628792847,1.0,25.0,30.0,56210.0,0.0,0.0
20260724_230314__rp1p25__vinf25__inc60__toff56210__Om0__om270,3.2034578856380262,0.05597202144736696,0.0343506583696752,0.0461030729954489,1,Jupiter,Jupiter,8.282159017113587,1.25,25.0,60.0,56210.0,0.0,270.0
20260724_230314__rp1p25__vinf25__incm60__toff56210__Om180__om90,3.2034578853410896,0.055972021387379736,0.0343506583634,0.0461030729433602,1,Jupiter,Jupiter,8.28215901711568,1.25,25.0,-60.0,56210.0,180.0,90.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om0__om0,3.1693136103711925,0.186249221886166,0.2159078901759062,0.1205366854723505,0,,Uranus,1.8716225789434717,1.0,25.0,0.0,56210.0,0.0,0.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om270__om90,3.169313583958593,0.1862492165692985,0.2159078834012965,0.1205366962031075,0,,Uranus,1.8716225789436747,1.0,25.0,0.0,56210.0,270.0,90.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om180__om180,3.169313583958593,0.1862492165692985,0.2159078834012965,0.1205366962031075,0,,Uranus,1.8716225789436747,1.0,25.0,0.0,56210.0,180.0,180.0
20260724_230314__rp1__vinf25__inc0__toff56210__Om90__om270,3.169313583958593,0.1862492165692985,0.2159078834012965,0.1205366962031075,0,,Uranus,1.8716225789436747,1.0,25.0,0.0,56210.0,90.0,270.0
20260724_230314__rp0p75__vinf25__inc60__toff56210__Om90__om180,3.1527466808195257,0.09057096914146735,0.0773948845524249,0.0778305513865475,0,,Neptune,2.2982161042987626,0.75,25.0,60.0,56210.0,90.0,180.0
