run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_K,T_equator_K,T_pole_K,T_max_anywhere_K,T_min_anywhere_K,equator_seasonal_range_K,pressure_mean_Pa,pressure_min_Pa,pressure_max_Pa,pressure_swing_frac,peak_cap_kg_m2,frac_year_equator_above_273K,frac_year_liquid_water_possible,spinup_years,S_mean_Wm2,collapsed_fraction,min_airborne_fraction,atmosphere_collapsed,permanently_collapsed
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om270__om90,1.7906383471163327,0.1377358235018914,24.93889801514092,178.37828652300468,875.1988000839546,187.21584885930866,202.89726098088852,142.20526527812967,221.62345853636256,141.10257223674353,28.59304462069273,265.894907552805,221.4463091840283,338.23082542406445,0.34528052283116106,5997.375362569443,0.0,0.0,96,107.13749409606953,0.0,0.29844516062537507,False,False
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om90__om0,1.2821656478817025,0.3425873083243199,19.009210801522137,253.39310051159512,530.287143210392,222.23025998519077,239.28597266609995,170.97775903370598,305.8265609352222,147.1719941963067,89.58401933259572,660.6390750665457,561.3418003493257,730.0968592511026,0.2311406449205624,930.4388645640056,0.2,0.17777777777777778,3,220.30256270195292,0.0,0.7565253373980132,False,False
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om90__om180,1.9264715418230387,0.1411173984503615,28.168451847699984,153.68301561306566,976.649628533082,179.5929135270478,194.96512212404997,140.6227873113767,220.2950495597964,137.56539052225602,29.15584040746151,212.33404299293457,123.99554945583552,298.82605641341434,0.5850577725916496,6326.929131359548,0.0,0.0,92,92.60637231893158,0.0,0.16710990492700206,False,False
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om90__om270,3.471217766179884,0.7441772567007415,103.5593142817102,245.93471992934343,2362.2055317658487,119.13909361630968,112.37869989728375,136.1026312800039,516.1998950953182,76.19045174966229,196.68418473922674,116.97087883707783,0.0,729.5807789273265,1.0,1442.1533601934746,0.0,0.0,200,42.273628702600426,0.6666666666666666,-0.47209260976209455,True,False
20260724_230314__rp0p75__vinf25__incm60__toff56210__Om90__om90,1.5078188588470476,0.068368189069599,24.266467758881863,207.9044999411056,676.2677055934471,204.7299170205638,221.4277737500633,157.39405203580247,237.96078902511488,147.13265143637386,17.737727128952024,606.6836337375166,558.1053521512963,662.0644505775683,0.15702262572107706,837.5856618790981,0.0,0.0,3,150.0089472758166,0.0,0.7521635473737147,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om0__om0,2.090212261553237,0.3689358335077221,23.130457191568475,205.389700560548,1103.7748110518407,172.79067088763804,186.7073660824675,131.41097660467358,241.3989497628736,123.07488424282607,77.00113324013323,62.59332626239039,8.137430677284577,166.58737404966996,0.9511521763056406,8138.460479049844,0.0,0.0,75,83.78939326354276,0.0,0.01096688770523524,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om0__om180,1.3574354648390383,0.1797432885086713,24.244945221760013,312.536311115643,577.6618405149451,215.73805241145897,232.93914399914271,170.88944898251077,269.642670169816,147.10609868906008,44.66574406155298,636.961999456149,555.9306285049256,706.1670561858626,0.21274913119339134,838.592383913845,0.0,0.0,3,187.7115936648068,0.0,0.7492326529715979,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om0__om270,1.5502884842684852,0.2296181259742134,31.88981964103741,273.9863225792176,705.0398649355178,199.84899896473436,215.72195508481218,170.1824214641008,279.126871779332,143.75918648597676,51.8605551144557,534.038600841203,335.954676891414,676.9139976090113,0.5036966614989944,1029.4185107007484,0.0,0.0,3,145.4571036229914,0.0,0.45276910632266043,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om0__om90,1.1671665391486392,0.4421312211951118,24.62279072819361,256.28545598834154,460.56839764952326,230.624513230888,248.05796459707298,197.3225703717863,370.7204412786584,146.49675771647148,127.26444779744237,645.2125859137136,508.0902487663344,739.1987462714319,0.31264730719691325,905.8192393994359,0.26666666666666666,0.19444444444444445,3,278.46079512427923,0.0,0.6847577476635234,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om180__om0,1.2988929661138455,0.1926480245233702,22.535378718436444,315.6848840241695,540.6982199202884,220.92976749568982,238.43466346112828,172.70026220490328,274.094509952834,147.4767411449748,48.6095664533073,655.8003519524983,586.9939024265191,716.7830088189805,0.18107168389260597,797.9518654674513,0.0,0.0,2,205.5245950660252,0.0,0.7910969035397831,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om180__om180,2.0814743550864856,0.3187176226937781,23.85191418574752,200.1254423684607,1096.8607325876633,173.29981081551102,187.4098601796652,132.07009975288958,232.3906981580571,125.79069088522752,65.10808208349184,62.24998328302521,14.221393928285142,157.82187822429978,0.9098895914286776,8190.084156456871,0.0,0.0,66,82.85458040583325,0.0,0.019166299094723893,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om180__om270,1.0244422065930194,0.6804350240049909,31.5111819775,302.1115487070695,378.72684215971816,238.75681546475892,256.9997347982782,235.61868807498217,725.8062154467733,144.95286677024384,267.6993323248526,547.7963951460374,403.1377036028963,740.619520486577,0.4556750227997768,2093.170873261011,0.26666666666666666,0.18888888888888888,200,442.4179695206301,0.0,0.5433122690065988,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om180__om90,1.861505845384719,0.1249308206528788,20.90583026101731,178.39173253142317,927.665699416464,184.7570874892961,199.73610566153715,134.8551149257266,215.500262448207,132.79378632723473,25.38034266249997,79.898677791426,53.999439537737736,118.93760681872884,0.5459851515253915,8520.584068598047,0.0,0.0,66,98.96581909962042,0.0,0.07277552498347406,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om270__om0,1.8556453673717512,0.1663461503373818,24.79517759514343,164.86541124681565,923.2883696674396,183.88269382437386,199.24483161416646,139.7599619243502,222.95136249014678,137.3715666194437,34.17451210005236,183.1867895497271,120.0135206495742,259.38006980422045,0.5373063137034385,9870.54311571469,0.0,0.0,200,100.20780754429103,0.0,0.16174328928514048,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om270__om180,1.5527715019181516,0.3583988846194229,20.774849972218032,249.66000499936436,706.734382341104,201.23175029939586,216.9530318808258,152.87103611095353,282.28205225749895,145.10118555507358,85.76196196233994,578.7202577928301,412.2872560277938,706.7505901816058,0.41664391688466385,1148.5422822570583,0.0,0.0,3,151.1599769199065,0.0,0.555643202193792,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om270__om270,1.369616698027937,0.2508783283602913,33.45376603694009,264.4445290634388,585.4549140133279,212.2587675250027,228.8622655465407,183.56883157860935,310.4602557393478,144.90084562891687,60.7446151250018,581.4792371956122,399.9725792841392,711.7490596482282,0.43804270077740615,926.1528161149133,0.0,0.0,3,187.37702302842436,0.0,0.539046602808813,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om270__om90,1.6884300537155332,0.076072836983065,23.940072460452427,176.840127376199,801.3449477951644,193.1980107330199,209.30465015577616,144.93574069230527,222.45873969111761,144.3265553685681,16.135005863375746,402.8167112442901,366.50139403477147,453.6759770820802,0.1921516400493405,3930.4025538112305,0.0,0.0,105,119.69948558677542,0.0,0.49393718872610715,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om90__om0,1.2879825041572648,0.3724331658577017,18.7223385434672,266.2371023378747,533.8998978984569,221.56207625734794,238.4141510127128,174.16049773145198,312.53070964682587,147.00632288082804,98.43795517239124,654.2278441655342,547.8273585783455,730.0179684325653,0.2495700348929829,965.9658651559338,0.2111111111111111,0.18333333333333332,3,221.00526114526693,0.0,0.7383118040139428,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om90__om180,1.846731301193841,0.1360169000788721,27.84857584882418,154.1294391680084,916.6434887427262,183.57467656043897,199.2174228680048,142.96338334379126,224.16018609721434,140.83162296453094,28.703221494898372,302.1645159007962,212.04261645828342,390.2650895559044,0.45667029377499857,5988.831498627506,0.0,0.0,200,100.70376165538859,0.0,0.2857717202941825,False,False
20260724_230314__rp0p75__vinf25__incm90__toff56210__Om90__om90,1.6860545752180067,0.1574876893371272,24.05317660354264,166.21200477676294,799.654405754596,193.17735497729282,209.21042090485588,145.18959147273165,232.31691659147748,144.1811913942053,33.87004406954478,419.8820492502372,358.4434417126007,496.6794821621678,0.27832041671580965,4523.4396728291795,0.0,0.0,200,121.20165769025655,0.0,0.48307741470700905,False,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om0__om0,1.4381413915402497,0.1411153308335683,29.001478065313748,271.3055695543925,629.9372226754641,208.55005632077152,225.33384919326704,170.5628369457943,270.89492276676026,146.10502329137458,33.008295497215116,597.4690801612469,479.34152267122334,684.3457222827082,0.2995623307583065,890.4407416635078,0.0,0.0,3,166.17388231602754,0.0,0.6460128337887108,False,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om0__om180,1.2902304146693806,0.1838038244952438,26.796874021507733,294.31056923552194,535.2982274895237,220.68102724664624,238.26026675544244,179.16796505653224,289.6208903501773,146.94493142523547,46.81967287735415,639.4350502128336,542.8948913899738,712.4934700279288,0.23803527438827876,812.4446594658926,0.0,0.0,2,207.93444433009785,0.0,0.7316642741104769,False,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om0__om270,1.917836543364065,0.1322336252302206,26.760994588469817,164.94945718317533,970.0905562171524,180.44888506162857,195.71779699465165,139.44526433934064,216.80138764259303,136.89219471230282,26.797400366596122,174.13725253650907,110.66171234745002,247.80071414089073,0.5534245624307133,6903.769369880912,0.0,0.0,89,93.32661662404307,0.0,0.14913977405316714,False,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om0__om90,2.621831176657265,0.3482668622752265,74.3270158297564,196.59910596072956,1550.6078471964886,139.31779449615985,145.94741016405465,137.09228059239493,247.85186087891114,76.19045174966229,118.17844842322259,139.01670284736744,0.0,555.1160863591017,1.0,823.3628540758064,0.0,0.0,3,52.80388237859305,0.28888888888888886,-0.22926724016682343,True,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om180__om0,1.2902304146693806,0.1838038244952438,26.796874021507733,294.31056923552194,535.2982274895237,220.68102724664624,238.26026675544244,179.16796505653224,289.6208903501773,146.94493142523547,46.81967287735415,639.4350502128336,542.8948913899738,712.4934700279288,0.23803527438827876,812.4446594658926,0.0,0.0,2,207.93444433009785,0.0,0.7316642741104769,False,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om180__om180,1.4381414617128765,0.1411152746137789,29.001473672522195,271.3055440529687,629.9372687811707,208.55005302403612,225.33384509437704,170.56283322728416,270.8948966753691,146.1050235892333,33.00827893178958,597.4690748408368,479.3415439570601,684.3456967942541,0.2995622735665827,890.44074699159,0.0,0.0,3,166.1738647543402,0.0,0.6460128624758222,False,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om180__om270,2.621831176657265,0.3482668622752265,74.3270158297564,196.59910596072956,1550.6078471964886,139.31779449615985,145.94741016405465,137.09228059239493,247.85186087891114,76.19045174966229,118.17844842322259,139.01670284736744,0.0,555.1160863591017,1.0,823.3628540758064,0.0,0.0,3,52.80388237859305,0.28888888888888886,-0.22926724016682343,True,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om180__om90,1.917836543364065,0.1322336252302206,26.760994588469817,164.94945718317533,970.0905562171524,180.44888506162857,195.71779699465165,139.44526433934064,216.80138764259303,136.89219471230282,26.797400366596122,174.13725253650907,110.66171234745002,247.80071414089073,0.5534245624307133,6903.769369880912,0.0,0.0,89,93.32661662404307,0.0,0.14913977405316714,False,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om270__om0,1.917836543364065,0.1322336252302206,26.760994588469817,164.94945718317533,970.0905562171524,180.44888506162857,195.71779699465165,139.44526433934064,216.80138764259303,136.89219471230282,26.797400366596122,174.13725253650907,110.66171234745002,247.80071414089073,0.5534245624307133,6903.769369880912,0.0,0.0,89,93.32661662404307,0.0,0.14913977405316714,False,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om270__om180,2.621831176657265,0.3482668622752265,74.3270158297564,196.59910596072956,1550.6078471964886,139.31779449615985,145.94741016405465,137.09228059239493,247.85186087891114,76.19045174966229,118.17844842322259,139.01670284736744,0.0,555.1160863591017,1.0,823.3628540758064,0.0,0.0,3,52.80388237859305,0.28888888888888886,-0.22926724016682343,True,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om270__om270,1.290246358697856,0.183814315314902,26.796851877892557,294.3129388088398,535.3081499457595,220.67962889555986,238.25873815053484,179.16680231620305,289.6204619371295,146.94485328333184,46.82210150699106,639.4316045070893,542.8886388866123,712.4929886055519,0.23804353506815412,812.4629818970952,0.0,0.0,2,207.92972029585113,0.0,0.7316558475560813,False,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om270__om90,1.4381414617128765,0.1411152746137789,29.001473672522195,271.3055440529687,629.9372687811707,208.55005302403612,225.33384509437704,170.56283322728416,270.8948966753691,146.1050235892333,33.00827893178958,597.4690748408368,479.3415439570601,684.3456967942541,0.2995622735665827,890.44074699159,0.0,0.0,3,166.1738647543402,0.0,0.6460128624758222,False,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om90__om0,2.621831176657265,0.3482668622752265,74.3270158297564,196.59910596072956,1550.6078471964886,139.31779449615985,145.94741016405465,137.09228059239493,247.85186087891114,76.19045174966229,118.17844842322259,139.01670284736744,0.0,555.1160863591017,1.0,823.3628540758064,0.0,0.0,3,52.80388237859305,0.28888888888888886,-0.22926724016682343,True,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om90__om180,1.917836543364065,0.1322336252302206,26.760994588469817,164.94945718317533,970.0905562171524,180.44888506162857,195.71779699465165,139.44526433934064,216.80138764259303,136.89219471230282,26.797400366596122,174.13725253650907,110.66171234745002,247.80071414089073,0.5534245624307133,6903.769369880912,0.0,0.0,89,93.32661662404307,0.0,0.14913977405316714,False,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om90__om270,1.4381414617128765,0.1411152746137789,29.001473672522195,271.3055440529687,629.9372687811707,208.55005302403612,225.33384509437704,170.56283322728416,270.8948966753691,146.1050235892333,33.00827893178958,597.4690748408368,479.3415439570601,684.3456967942541,0.2995622735665827,890.44074699159,0.0,0.0,3,166.1738647543402,0.0,0.6460128624758222,False,False
20260724_230314__rp1__vinf25__inc0__toff56210__Om90__om90,1.2902304146693806,0.1838038244952438,26.796874021507733,294.31056923552194,535.2982274895237,220.68102724664624,238.26026675544244,179.16796505653224,289.6208903501773,146.94493142523547,46.81967287735415,639.4350502128336,542.8948913899738,712.4934700279288,0.23803527438827876,812.4446594658926,0.0,0.0,2,207.93444433009785,0.0,0.7316642741104769,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om0__om0,1.2736288301780512,0.158699711032569,23.72389543871415,313.1227539731839,524.9998922720882,222.96374629518013,240.71663782711124,174.97865129666621,275.90929850982906,147.53890820655354,40.81007376495219,658.295357151957,592.3556390920802,716.2740332253494,0.17300416933344676,760.1152468105539,0.0,0.0,2,212.44739142844801,0.0,0.7983229637359571,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om0__om180,1.2855805834427516,0.187891563914936,24.703186233679588,295.08689811928707,532.4071130622674,221.604743806079,239.1738647045503,176.90680198676364,284.5126921775927,147.17941540779924,47.59342406801586,648.708713130306,561.9541964485634,713.3859969584648,0.21227189930210844,811.9649992398979,0.0,0.0,2,209.60619528581026,0.0,0.7573506690681447,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om0__om270,1.9527820223219945,0.1316309194034016,25.1445318677848,152.41755523806262,996.7254435149372,179.30013403971378,194.27190570664985,136.50956986432485,215.58921072978083,132.3359083495317,26.704147877170534,110.24560150447572,49.702415625153186,167.8155190280853,0.7038270601371791,8151.072429952568,0.0,0.0,86,90.00901708128325,0.0,0.06698438763497738,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om180__om0,1.313048290807448,0.1733622856820713,27.66297902403298,299.7939700894764,549.561044640759,218.54563046796778,236.03488160238868,178.22820062780494,286.9055838585902,146.8228934508358,44.37944601119545,631.6179228822149,533.209327835114,709.7519677282648,0.2487385000963349,815.4132477256493,0.0,0.0,2,200.38401135274358,0.0,0.7186109539556793,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om180__om180,1.7250986413395173,0.2242282784323342,27.37995976972609,230.47710368938792,827.5910627597646,189.94288204312033,205.70848124085893,150.60542901068055,246.99167123668795,144.17627545228882,49.81100375413632,505.4228730806292,358.17377506525423,644.2898757067313,0.44407977127939813,1095.4000546719647,0.0,0.0,4,117.3200101209606,0.0,0.482713982567728,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om180__om270,1.1962398127329517,0.5073044735539706,35.37059000605261,332.940197072114,477.8837586121228,223.8190195980082,241.6908717376127,200.46790280147093,390.5072194708656,146.0341288580262,154.0576430198291,598.0446023821976,474.2994492473345,742.0,0.36078241341329587,815.3626841890964,0.21666666666666667,0.21666666666666667,2,275.9127855046775,0.0,0.6392175865867042,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om180__om90,1.8316713350460905,0.1121687091174995,28.65751283766745,189.04522494889525,905.4536332385724,184.06445432413807,199.9084764303955,144.47823348764635,220.23055431798713,143.69928819457937,23.853064443249146,377.1554749594911,332.86887264008675,466.8353544936641,0.2869673013494859,3369.791889836862,0.0,0.0,106,102.05927440004281,0.0,0.44861034048529214,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om270__om0,1.8938373614503068,0.1268362961758328,27.521165847833533,162.97525201353983,951.9385453300256,181.36695050374593,196.81526767364693,141.07244505589966,218.6645071291647,138.8726174234774,26.07299728697722,224.82526158568888,154.16324357957126,303.2923662203269,0.4917008776027707,5958.976243140798,0.0,0.0,84,95.63888909975911,0.0,0.20776717463554073,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om270__om180,1.969119244479332,0.3213383236266804,23.320304053565344,160.52851684231788,1009.25966551278,178.1844309500351,192.8152832006063,135.84543987925045,239.21869256896161,128.90018765485033,67.13144156421862,114.65973143046178,26.181734724534323,228.27027685951586,0.885303793885319,7779.6905530067015,0.0,0.0,45,92.66600116378989,0.0,0.0352853567716096,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om270__om270,1.3697021403062188,0.1170686436272501,25.210173274792176,281.25407336875963,585.5096994674283,214.72900091856212,231.941502443369,169.3336490574776,264.2310222864508,147.06415418846353,28.80516873709853,634.040062775669,552.5109550275328,692.3402442767003,0.2019661436773037,824.2929978225433,0.0,0.0,3,182.61752989510032,0.0,0.7446239286085347,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om270__om90,1.0651823732561845,0.3426741565257934,28.83719812584567,332.96848960284115,401.5418808758216,241.01145346020496,260.4298635835244,199.7386617121791,345.6418591051446,147.6866837216227,99.48997554206917,671.0535317396641,605.2796702941863,741.6301755673741,0.183852423708184,638.6930264191737,0.3055555555555556,0.3055555555555556,2,319.2085556760414,0.0,0.8157407955447256,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om90__om0,1.370878338663792,0.37557909292421,26.64257741018749,284.3245858365975,586.2640496483243,213.02229629656583,229.33312179352907,183.16405200621384,321.6041483445508,145.05804789964932,95.83643878502869,586.0827882825846,409.6068919835812,723.8276806459768,0.43410993674899345,1024.397669317665,0.16111111111111112,0.15555555555555556,3,195.35242396353314,0.0,0.5520308517298937,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om90__om180,1.9050634700771256,0.1370576085485094,25.936383418165224,166.83409854909672,960.4152921909756,181.23842663492485,196.52182447796167,139.05328217267171,217.07467869711985,136.52156223131206,27.729009219723928,163.36381482064468,103.89319496425016,234.32370409396768,0.5566253300494632,7157.993076171231,0.0,0.0,86,94.6448742956277,0.0,0.14001778297068757,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om90__om270,1.6833666330263763,0.1483920702151338,26.37854218547546,215.7494968390441,797.7429303293486,192.8295604080251,208.88669087841959,150.5041431211737,236.45182210923963,145.70523032980736,33.64914121212948,536.4672258871616,451.53209737516664,631.0811202085208,0.28451021126099907,993.9057455517033,0.0,0.0,3,121.4159560642141,0.0,0.6085338239557502,False,False
20260724_230314__rp1__vinf25__inc30__toff56210__Om90__om90,1.2569596850712133,0.2219789454817126,29.016842736425176,295.4177677044412,514.7269591233977,222.78805620834459,240.53793972768403,185.93779654658098,306.1747782948843,146.64963599125824,57.59471753203126,632.5513769169804,519.7280312290195,721.8620693210977,0.280017536150892,812.3482892665768,0.0,0.0,2,220.8655088211715,0.0,0.7004420906051475,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om0__om0,1.562683433691558,0.1683181613686444,21.55609041019413,244.9038023461104,713.5122020325166,201.35959315130282,217.64981005599907,150.34854018144415,247.55227733206343,146.4924616249843,38.365829709567564,597.9370755435712,507.7666562709054,666.9733116846597,0.23870018878510402,996.5161037522736,0.0,0.0,4,141.35036840278306,0.0,0.6843216391791178,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om0__om180,1.2986964032379953,0.1807347269363409,23.007161600640018,303.1249232337591,540.5754878952096,220.90569723522364,238.39859902013302,173.36727792470646,274.55458597763067,147.38707984897195,45.57959147406302,654.1031340025354,579.3383978762151,712.8310220606254,0.18727106432393292,808.3102923294391,0.0,0.0,2,205.11358100306413,0.0,0.7807795119625542,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om0__om270,1.907158147087456,0.1330220816470358,23.187064313765823,162.35969485899247,961.9997376135162,181.93660098490864,196.93377615315865,135.9516994268239,215.86777402787786,132.72686022118603,26.86712331367403,98.33773984967476,53.35081635239892,148.68909291991048,0.6411921324912805,8429.546566155263,0.0,0.0,76,94.38468130713856,0.0,0.07190136974716832,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om0__om90,1.3809972322704474,0.3112810149696278,37.37662975357571,238.0784003282048,592.7671182425687,210.06509025393956,226.18571485442334,184.85386547623773,327.4379382293591,143.85858991714326,80.26070389811352,563.1616150255281,341.1331556429613,724.51714250783,0.5291579237695199,945.1499959628978,0.05,0.022222222222222223,3,187.73428951006824,0.0,0.45974818819806107,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om0,1.350282845848041,0.1635904772674387,26.728617712489104,305.989449905297,573.1021238217993,215.74543484447986,233.05402572926505,174.23371329281684,277.3542976661221,146.85868223618374,41.40860620838383,628.2199369804848,536.0333266260076,704.3856409541178,0.23900588617915386,828.7914194854633,0.0,0.0,3,189.16425293964386,0.0,0.7224168822452932,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om180,1.8258716488453477,0.2774688518554106,24.81629404752704,221.298793698468,901.1565840652067,184.94307258334658,200.14939135412624,141.5673920514235,244.93244909244032,138.27798418283496,59.98628244747874,250.26840515297906,139.6954444709354,376.41209784387996,0.6288763159549796,4780.703684758209,0.0,0.0,89,106.23171593770677,0.0,0.18826879308751399,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om270,1.2455249741767902,0.40449018568599,23.18191720533871,308.7012896421743,507.71915948360567,223.9055316703045,241.2293199067663,186.55376148814918,329.8609173404694,146.8023093450487,111.27599870524543,637.9569716842954,531.5912144296492,738.5379648299901,0.2802113909580526,905.0143934168448,0.2222222222222222,0.2222222222222222,2,239.82223042379397,0.0,0.7164302081262118,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om180__om90,1.6921444941723425,0.1196395389590368,29.827024015905977,237.8953531889113,803.9907647265838,191.63675649171842,207.6354698642846,155.4365016214427,238.40496162667174,144.81856386104636,28.850046489822617,514.0354215405144,395.0123993375724,619.5268238923126,0.36239661608867757,1001.2049340840331,0.0,0.0,4,119.68889721870725,0.0,0.5323617241746259,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om270__om0,1.8331771976107183,0.114109975078164,27.725480549569767,162.93764185094997,906.5704566325844,184.27395041687652,200.03798607623992,143.4880818068225,221.30383251364003,141.96479600917274,24.04123306542948,325.19405496119845,253.95681651914887,404.66051124363315,0.3724200670367621,4861.314098843676,0.0,0.0,107,101.91434172799443,0.0,0.34225986053793644,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om270__om180,1.3924890513574828,0.2803874357145946,20.046579071231875,245.491042848829,600.1814605787583,213.39024734408122,230.06132466518864,161.01109011041723,280.69385803315464,146.87696750135677,68.79253173197729,640.4400841596953,537.4814026742911,715.3959511153206,0.24869381517138334,964.8799730623707,0.0,0.0,3,182.8077001430071,0.0,0.7243684672160258,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om270__om270,1.4842180758995764,0.0701853534696143,24.393610144543697,227.5897347039422,660.4523153125718,206.38973625712956,223.14223672237097,159.27603097704184,241.90468290073304,147.08343204188563,18.758280279349364,612.7787366114106,554.0802721320334,668.3993133698543,0.17103404948377499,841.6109065866181,0.0,0.0,3,154.8370926493254,0.0,0.7467389112291557,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om270__om90,0.8865345273119332,0.5216617964438558,6.123783451493145,346.68541903662805,304.88662585215366,266.8263067614855,286.6708665168477,181.24956925013032,422.56521087683774,148.9899333136178,185.66308208502386,736.6155225717558,730.8319369513233,742.0,0.015051297909267736,270.9233623668183,0.42777777777777776,0.42777777777777776,2,507.4347700438891,0.0,0.9849487020907323,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om90__om0,1.5666752495217515,0.3436143868970742,22.460329000003288,250.1850253250428,716.2479072100297,200.13495171110785,215.82272979390254,155.0063370944448,279.2869611006956,144.72763794352127,81.21270921420924,567.249171193081,389.5962099763329,703.1225682418683,0.4459056961427029,1144.4179415094736,0.0,0.0,3,147.612562504281,0.0,0.525062277596136,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om90__om180,1.8406858527862624,0.1330715758795633,25.08232574147057,169.46187166927416,912.1460965671592,184.62374513420647,200.10922291274477,140.45607806290923,219.53589027307441,138.6800316014746,27.2867321152641,202.65115509729068,149.3343454946255,270.6251367870124,0.44818745491423173,6825.2700099051035,0.0,0.0,89,101.32543836506272,0.0,0.20125922573399668,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om90__om270,1.730095579376637,0.1346928486641755,24.464116932802032,199.46959396534456,831.1894782877482,190.5882178456313,206.50263486383125,144.0159846147591,227.72854401683944,143.16594911452802,29.28671946416565,350.94256940165076,306.50825479504033,422.878572899292,0.27518613039768536,4500.795236170259,0.0,0.0,110,114.71854645431772,0.0,0.4130839013410248,False,False
20260724_230314__rp1__vinf25__inc60__toff56210__Om90__om90,1.2827997986727893,0.2290285590504046,31.003813377010363,285.4901281232989,530.6806067100842,220.0279336541217,237.45103768602962,187.04849467005621,310.3096391715106,146.13667859811332,58.27666955567684,616.9538817554007,481.6085557346376,716.2524448681257,0.3275994250556311,844.8627622762328,0.0,0.0,2,212.41258045102643,0.0,0.6490681344132583,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om0,1.780264218261398,0.2513848469966293,24.22691525357531,220.2643587231429,867.6040823237794,187.56313097152642,202.998527907778,142.41701651452104,243.27351027073735,139.85133808075693,54.664213513372914,280.40684733842926,180.9803992401674,391.0996549725807,0.5372524702102957,4576.208281973505,0.0,0.0,99,110.91861937472683,0.0,0.24390889385467307,False,False
20260724_230314__rp1__vinf25__inc90__toff56210__Om0__om180,1.3281148364525497,0.1701820990904731,22.87662070153065,312.3940067053575,559.047017311801,218.47399384597887,235.84510658719228,170.54752984776243,268.1724337142194,147.39517651647958,42.58320927365751,649.974758214073,580.0259714947005,708.9147761640786,0.18181142360551783,810.7515530827247,0.0,0.0,2,195.75314699421006,0.0,0.7817061610440708,False,False
