run,a_au,ecc,obliquity_deg,lon_perihelion_deg,days_per_year,T_global_K,T_equator_K,T_pole_K,T_max_anywhere_K,T_min_anywhere_K,equator_seasonal_range_K,pressure_mean_Pa,pressure_min_Pa,pressure_max_Pa,pressure_swing_frac,peak_cap_kg_m2,frac_year_equator_above_273K,frac_year_above_triple_point,frac_year_liquid_water_possible,frac_year_liquid_water_best_lat,best_water_lat_deg,spinup_years,S_mean_Wm2,collapsed_fraction,min_airborne_fraction,atmosphere_collapsed,permanently_collapsed
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om0__om90,1.5285896331738424,0.0434467059685437,34.6449266884573,111.66266465560132,690.2894837805478,200.8908041234681,217.3919518554021,166.67361712484012,260.7706346218835,145.6734412338386,16.43365267425144,548.8177424699255,449.38504631641297,642.5154923754407,0.3005848860468814,844.4375697138539,0.0,0.0,0.0,0.0,-81.4509211694784,3,145.7560505779777,0.0,0.6056402241461092,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om0,2.199506887691577,0.2426596639448098,22.734330999790167,347.7238164883786,1191.4693691473242,168.89579289948165,182.9786600753999,125.08058875907918,213.60059440279687,76.19045174966229,46.81833119355379,34.30998113851256,0.0,84.2119612412704,1.0,9898.996684787664,0.0,0.0,0.0,0.0,-81.4509211694784,69,72.49796838311295,0.17222222222222222,-0.016714722010589655,True,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om105,2.943304786055444,0.4620389538901471,20.47968406850334,77.90402274287295,1844.3687165724275,144.28319573756795,156.78242233229702,104.2721440410048,223.98383028025745,76.19045174966229,83.92256180936945,12.323911809222398,0.0,53.84186489847774,1.0,8043.76868648601,0.0,0.0,0.0,0.0,-81.4509211694784,39,44.28664428843319,0.6222222222222222,-0.11623746776174304,True,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om120,2.176400592647345,0.5739736122690039,17.358806937841948,92.80284379524925,1172.7437998894738,167.12534081118082,181.17483335243116,122.59633212218506,290.9528269983372,76.19045174966229,134.86295181756716,90.5431708262287,0.0,248.3273202810758,1.0,10056.47074509605,0.05,0.0,0.0,0.0,-81.4509211694784,38,87.72098293992873,0.25555555555555554,-0.08694093246074908,True,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om135,1.8342227751538676,0.4446550843353374,16.979878217681524,128.15498842289747,907.3461793992436,185.07981462353936,199.42464006284422,132.29717075475997,275.6114800547708,119.164488570819,102.48801451763165,83.01134342185853,3.4831561796674366,177.56473546084743,0.9803837390874526,14224.411387609123,0.0,0.0,0.0,0.0,-81.4509211694784,131,112.9095002694622,0.15555555555555556,0.004694280565589515,True,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om15,2.025659818641734,0.1884157119617881,22.923923617022982,359.3844639192104,1053.0395010040947,176.38463556712568,190.92194972212792,132.5805809310461,214.46407009184782,128.19547878316024,37.183129090358804,58.54898087708719,22.858895913627478,116.80847103186827,0.8043044677180048,7919.224871912656,0.0,0.0,0.0,0.0,-81.4509211694784,43,84.43336524129381,0.0,0.03080713734990226,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om150,1.5762507672389785,0.3659104330358986,14.187432342807805,149.1167589721948,722.8244905622072,200.83645832850078,216.44122869914588,138.7725000455224,276.06891845829773,136.6988505692883,87.25319364807241,155.20829938085544,107.08214981978716,203.99750347937714,0.47508107700635416,12371.684641230333,0.03888888888888889,0.0,0.0,0.0,-81.4509211694784,80,147.15028142584566,0.0,0.14431556579486138,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om165,1.4886485543991907,0.2520548415247425,12.115122061106009,169.43362714028,663.4117547697037,207.94278973301795,223.94673706679396,138.1474444628294,260.75380885341724,137.43127043251206,59.07040881259777,137.17407888446945,121.2274762207954,157.11628884968326,0.22842197261433228,10001.961330930553,0.0,0.0,0.0,0.0,-81.4509211694784,72,158.65991607582376,0.0,0.1633793480064628,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om180,1.4498857483544711,0.1377048820972344,13.907175322902482,193.92800259611303,637.6693807984597,210.8834032347439,227.33643665362808,141.81355886837633,246.21995364741937,141.51511696809305,31.946040378789913,248.12343984441952,236.4958473338558,268.69940955634553,0.11984976921111068,6874.633238423287,0.0,0.0,0.0,0.0,-81.4509211694784,104,163.41344942366823,0.0,0.31872755705371403,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om195,1.345044293066562,0.1526138339851551,17.5720701911198,230.7703527679597,569.7702530301107,218.2418371824225,235.41792170003797,157.1399966137654,260.9731148813188,147.89393576915026,37.34901381364671,669.8874549305676,623.8364549309671,708.2385769676981,0.11917187905535476,805.9046131624212,0.0,0.0,0.0,0.0,-81.4509211694784,3,190.30156632686672,0.0,0.8407499392600635,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om210,1.2290966077088858,0.2244846021937607,19.37254468907723,234.23537929422707,497.70719878270086,227.7564327093438,245.50984371152623,169.6916963354048,286.4939226168805,147.87201418868196,57.987474007936065,681.6421335736984,621.8495393859168,727.505867784848,0.1452308951412854,771.6411521872793,0.14444444444444443,0.14444444444444443,0.016666666666666666,0.06111111111111111,9.594068226860466,3,231.1288812340936,0.0,0.8380721555066264,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om225,1.180023112329906,0.2560482978252487,19.069553865800422,230.15091771297867,468.1991951318955,232.29823871622753,250.37785567620196,172.5626372380494,297.87973428233624,147.97207687130722,68.01220975467376,688.9808589720867,630.9659001389235,733.2303299763212,0.1394710852191564,744.5683435481158,0.23333333333333334,0.23333333333333334,0.016666666666666666,0.044444444444444446,28.540365484875558,3,252.77933446904257,0.0,0.8503583559823766,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om240,1.2219434267631355,0.2320470826987506,18.15298828571584,230.32985685733613,493.3686407303584,228.59296706051708,246.39985023293474,167.6877525310046,287.6998446805022,147.9828405090115,60.16583931269101,686.3283227622144,631.9537234097409,728.710924544402,0.13277857909863888,762.4918575323005,0.17222222222222222,0.17222222222222222,0.022222222222222223,0.044444444444444446,14.806506911897516,3,234.26908711780308,0.0,0.8516896541910255,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om255,1.3465128321322997,0.1619786861185265,17.400623444277425,236.03796577619525,570.7036329488902,218.11976777374434,235.26601530630563,157.18005669537825,262.53503699861017,147.85508789162552,39.56771680777677,669.5816027828507,620.3193126036791,708.5990505466187,0.12458348324745838,820.3922460501517,0.0,0.0,0.0,0.0,-81.4509211694784,3,190.17373126926623,0.0,0.8360098552610231,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om270,1.5530305248768377,0.0992277199510804,17.3968455635396,273.3267824558843,706.9112287713515,203.15746848319748,219.29033429276848,142.25153791820213,236.78145894756528,141.3074466294389,22.362399015880214,266.45360648636836,228.80739677420434,290.7359896103337,0.21300628422071433,7436.359971309635,0.0,0.0,0.0,0.0,-81.4509211694784,103,141.77080578073742,0.0,0.3083657638466366,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om285,1.8245479627235648,0.139093550899857,18.09325808449763,322.2767356064216,900.1768063412723,187.12539567489614,202.1001778341559,133.9304927201732,221.63379823196144,130.31333856162024,29.234560382423133,69.73575218995013,34.21968702560426,99.90024762053679,0.6574614393791591,8639.291180475626,0.0,0.0,0.0,0.0,-81.4509211694784,31,103.21192736282748,0.0,0.04611817658437234,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om30,1.8301017375181388,0.1175340668802306,23.135611259621463,3.394053608442655,904.2900293347072,185.79076348691643,201.08829839085462,138.5484286073079,216.84655388440393,137.28598469537314,24.042342250927327,147.85670425775302,118.2927515282307,198.67701753164738,0.4045977083917732,7402.682842431819,0.0,0.0,0.0,0.0,-81.4509211694784,84,102.29827423908317,0.0,0.15942419343427316,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om300,2.111101582174848,0.2197075543546837,19.112907104990366,336.8217242351528,1120.362564993117,173.3725519548935,187.4123884816628,124.79395867463455,215.28277667323357,76.19045174966229,43.09002063632299,27.220046493328844,0.0,60.068297153704904,1.0,8269.271074983872,0.0,0.0,0.0,0.0,-81.4509211694784,32,78.25702131803246,0.17777777777777778,-0.011993714918723697,True,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om315,2.334720195561643,0.2763275525282037,20.180512643717886,341.9474237753136,1303.0082107129224,163.94646966252304,177.76343196332493,117.54100202212595,212.22524981023312,76.19045174966229,52.32932574475835,21.265813551908376,0.0,54.098616095589456,1.0,8292.911785045255,0.0,0.0,0.0,0.0,-81.4509211694784,36,64.94958232237727,0.2777777777777778,-0.0326788809445866,True,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om330,2.4097222366869984,0.2944532852178947,21.164434244289524,344.2124360755556,1366.2978039384416,160.9184816876869,174.73367692761522,116.11473628387844,211.46496346138417,76.19045174966229,55.22750792160615,21.716501066750553,0.0,58.35561146950293,1.0,7806.857908260609,0.0,0.0,0.0,0.0,-81.4509211694784,35,61.31377915223643,0.29444444444444445,-0.041102829126017815,True,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om345,2.558089892601937,0.325390115289616,22.187114159260357,346.8558756501435,1494.4059737858488,155.35795321696602,169.2554257757465,114.27790675443978,209.73675796339415,76.19045174966229,59.95398914780483,22.52703509654451,0.0,71.6233308726679,1.0,5877.1394362210285,0.0,0.0,0.0,0.0,-81.4509211694784,21,54.98804970109551,0.3333333333333333,-0.06050884655122979,True,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om45,1.6620576696669922,0.0569090467187755,23.048702354862485,15.169927699365562,782.6435770728606,195.02934153326152,211.16287491410597,144.90843086329846,223.61855062519192,144.40898481769935,13.040256476711903,400.91766120573675,371.14354497075357,442.4083222320189,0.16108371764284057,3619.6465254800387,0.0,0.0,0.0,0.0,-81.4509211694784,105,123.37022571084172,0.0,0.5001934568338997,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om60,1.556180480401811,0.0321674029638305,22.5221954463597,82.91303216936399,709.0630225871693,201.8342921434808,218.3645316993961,151.73515336072194,231.45240731617665,147.13458671818023,8.408025641245693,601.736265865848,558.2641570991652,635.1349815647797,0.12103068906113168,873.362186424866,0.0,0.0,0.0,0.0,-81.4509211694784,3,140.57335642172114,0.0,0.7523775702145085,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om75,1.6197586312592112,0.1301977750617072,21.451502101926515,103.04390235643366,752.957297314489,197.819110056684,214.02746262799124,144.9924412825379,238.29408529310274,143.67455807656376,27.594495762711347,407.7385718033316,331.6023788656339,454.5890912731554,0.27054479477955784,5379.914679522847,0.0,0.0,0.0,0.0,-81.4509211694784,111,130.8006936268401,0.0,0.44690347556015353,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om180__om90,2.1945345483511227,0.4124783797217515,20.08233670892876,91.67155810099096,1187.431391002057,167.97332517721415,182.18636870847394,122.17035547442177,248.28287091488426,76.19045174966229,83.89069683808896,65.09965072242655,0.0,162.61564477637702,1.0,8480.95291900859,0.0,0.0,0.0,0.0,-81.4509211694784,37,77.5551171796094,0.2388888888888889,-0.06360995430293293,True,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om0,1.4352292751351174,0.3126801025343053,16.78452139365277,187.0400417950579,628.0248360716572,210.46845193205934,227.00835922485564,147.6449055389229,277.03617967397554,147.17757124525136,76.56780401979707,602.3992185685947,561.801960134149,662.7537855795173,0.15232176358992078,2027.3961449618882,0.07222222222222222,0.011111111111111112,0.0,0.005555555555555556,-27.1006853482402,200,173.89882827688348,0.0,0.7571454988330849,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om120,2.121600279517982,0.3144964145907866,19.12449706961629,326.9861723005092,1128.730442186377,172.22585986342608,186.3272764754076,123.80866319613503,229.81536266721855,76.19045174966229,63.49347585383164,40.02475929511775,0.0,90.58070169225367,1.0,8382.296235634334,0.0,0.0,0.0,0.0,-81.4509211694784,33,79.6317825983919,0.2,-0.021867321821266383,True,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om135,1.5010222190062168,0.1755903192052992,25.539954165688705,272.84819776827874,671.7003487605374,204.75972893501347,221.20267414798792,163.09982101802342,258.6394553060729,145.99510988424584,40.09923850469637,593.1088730998968,471.5449837221518,677.0376451403653,0.3035173345133714,968.8118925775783,0.0,0.0,0.0,0.0,-81.4509211694784,3,153.39964336528826,0.0,0.6355053688977788,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om15,1.4907209394430962,0.3377420433669519,19.6552092630872,169.69208894096946,664.7975650461804,205.7680452595705,222.11201709288233,151.0452921221298,277.11327626913044,147.03442361799546,81.87965206728704,619.3303354490573,550.0986392842128,709.1059638661244,0.22423633798676013,931.3481108373545,0.06111111111111111,0.06111111111111111,0.005555555555555556,0.027777777777777776,-16.127620213160757,3,162.66931937289334,0.0,0.7413728292240067,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om150,1.356770166775939,0.200905263352366,28.752317906222363,251.12527847403263,577.2372123614429,214.63764025136146,231.72162439682228,175.71754674787277,288.57259428595364,146.25208075047368,49.74889517467724,616.7186017719291,489.955917768836,710.5622075816141,0.3104672433446858,876.0954283254268,0.0,0.0,0.0,0.06666666666666667,-31.48143215916898,3,188.6826875211079,0.0,0.6603179484755202,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om165,1.3373258191572903,0.2133826719463016,29.760521077828376,250.68038839748272,564.8728956784728,215.91716836806157,233.03938231187763,178.6709433756155,296.4010870829437,146.14462774287364,53.382548244684486,616.3459500822277,482.1793708123965,714.5697825665919,0.3252172389930841,871.3366915035514,0.0,0.0,0.0,0.07222222222222222,-21.510188266887486,3,194.7345566772156,0.0,0.6498374269708848,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om180,1.4164156568612347,0.2084666613352676,29.148190680519004,258.49074008738376,615.7167530100102,209.926873400378,226.61950033214526,173.2756657367087,283.57584957476445,145.71231318383724,49.85804117697228,596.6108319524755,452.0117444209783,701.720857077762,0.35585248769242717,928.9716312633602,0.0,0.0,0.0,0.044444444444444446,-46.2382573073202,3,173.40625286273766,0.0,0.6091802485457929,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om195,1.5344823188124646,0.1806867202668728,27.512139063225067,276.8119041876302,694.2849085618558,202.00982906815125,218.29550163818607,164.18669809305337,259.4488511007183,145.39244391104276,41.05286002072756,571.4257134819408,430.80580439125254,668.7445103521375,0.35579911651999163,990.2912382887097,0.0,0.0,0.0,0.0,-81.4509211694784,3,146.92037234627585,0.0,0.580600814543467,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om210,1.7079709525524926,0.1760139856215213,25.485234877141824,300.3898380713348,815.2965656274525,191.5311633776002,207.3964514993929,150.48143655107418,240.71526065921,144.09775058645963,39.02503747110854,484.96677665812683,353.89118734887535,577.1215705012328,0.38679958359290023,2203.9387940632814,0.0,0.0,0.0,0.0,-81.4509211694784,185,118.48708349016998,0.0,0.47694230100926593,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om225,1.873642034165384,0.1935488918425549,23.54930345591721,315.79000039314457,936.7524202630024,183.2687530159123,198.31719346194865,137.91919404672475,228.88847842526096,133.12726821075267,40.75319531231559,143.10800296776506,57.340495231257854,216.05071859184636,0.7345970631109864,8892.877891857399,0.0,0.0,0.0,0.0,-81.4509211694784,84,98.7906319155967,0.0,0.07727829545991627,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om240,1.9543894032083104,0.2100098317271669,22.197734223367664,318.46958807986977,997.9563390130736,179.66565994149732,194.3284689892672,134.1852544218854,225.25873835160164,126.49851294138836,43.14354703873435,84.59395963632437,16.384117688402647,148.45749652794873,0.8896376533918032,8153.8562798199855,0.0,0.0,0.0,0.0,-81.4509211694784,42,91.11096421079904,0.0,0.022081021143399826,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om255,1.8915810080719335,0.2090611823562331,21.672771906153454,306.6784964145671,950.2378159767236,182.73706788705792,197.60157086753622,135.80618348023836,229.7905972329785,129.34930369092805,43.558921861892,106.24596288734121,28.525169657171705,170.9327740663124,0.8331205363454435,8535.502686728018,0.0,0.0,0.0,0.0,-81.4509211694784,44,97.24172621924724,0.0,0.0384436248748945,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om270,1.6895304128532185,0.2138157531380658,22.045918611083163,278.21565043572514,802.1284367658862,193.3003398800289,208.9571026418477,143.37122135656065,245.96830415104287,140.73493955052587,46.4888835539812,324.1707776401419,208.77619684364853,404.5202208737291,0.48389181536411263,7222.003473995256,0.0,0.0,0.0,0.0,-81.4509211694784,105,122.0190256586397,0.0,0.28136953752513283,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om285,1.411162468302129,0.2955615030576163,22.81084285137488,244.81833967851423,612.2945845256648,211.31536540027165,227.85254516525382,164.7930972958761,283.9297382944802,146.2899865299549,72.4578446061329,621.7385650018225,492.72627901338547,715.9077489125215,0.311746129634933,987.8567008413909,0.0,0.0,0.0,0.03333333333333333,-3.1847385367204044,3,178.8518929429402,0.0,0.6640515889668267,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om30,1.4957111488938637,0.3638070262110933,23.40388220441459,161.62985644554544,668.1384859899897,204.54974474393237,220.84320742332386,155.36613631120196,283.3333817957204,146.38932048736297,89.09860924273299,594.9998810938237,500.0537579684508,716.331956947115,0.301924543336591,970.8950728478,0.08333333333333333,0.08333333333333333,0.0,0.022222222222222223,-25.679288619456855,3,163.2795430053816,0.0,0.6739268975316048,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om300,1.1497597691597496,0.4598528617943935,21.49866754030148,229.3471420550485,450.3037408492197,232.87380465858553,250.6146237933652,183.5046663544484,355.4575404025842,147.34837657786366,136.46981650500248,676.2957152695544,576.0618999246985,741.3708264672659,0.2229773827630731,851.7142004234188,0.26666666666666666,0.19444444444444445,0.005555555555555556,0.011111111111111112,-58.821164461344075,3,289.8500200202083,0.0,0.7763637465292433,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om315,1.0232353242538368,0.5538900479692237,15.657481783464611,246.2571717634977,378.0577793934684,246.468942295106,264.81422038685724,199.85763864675982,412.44756919555664,147.98610904187748,188.33704065732132,698.4438671480353,632.2539676278165,742.0,0.14790570400563818,808.4451368409697,0.31666666666666665,0.31666666666666665,0.011111111111111112,0.011111111111111112,-20.1478862872471,2,390.3156692164607,0.0,0.8520942959943618,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om330,1.1072737993447863,0.4328588411235963,14.974850574260875,259.617835656962,425.576293458622,238.94780319198858,256.9360244511492,185.25025795945865,351.66885238235443,147.97126430632625,128.2869050032825,694.9914854365929,630.8913845953592,740.0253767413972,0.14747331047834455,826.8230003401644,0.3,0.3,0.005555555555555556,0.03333333333333333,50.05549481018513,3,307.85116370833623,0.0,0.8502579307215083,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om345,1.2977232307442144,0.3206364761437121,15.218540938155655,223.16758770859423,539.9679849068158,221.71247289898395,238.79326846233116,156.7671975161656,294.98679148182225,147.91767590038717,82.96331358435087,680.5290591641068,625.9946926271323,727.5339561434024,0.13956635653753047,862.7122548283809,0.18333333333333332,0.18333333333333332,0.016666666666666666,0.03333333333333333,-64.15806723683288,3,213.30017852982746,0.0,0.8436586154004477,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om45,1.4609130806681374,0.3979147213524747,28.037829710728477,160.87159237007518,644.958036774542,205.6985326426227,222.14944920997095,160.2385223383302,300.7243297375355,145.88426610649927,100.51225210974738,576.5859120295725,463.7992637205629,727.3239533673992,0.36232092787093984,949.1072421900163,0.11666666666666667,0.11666666666666667,0.0,0.03333333333333333,-48.11140308495899,2,173.7720942101219,0.0,0.6250663931543975,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om60,1.3935186023366182,0.4617855996367979,34.07655630035012,161.47899362047085,600.8472090221044,208.41142594884755,225.21997343069063,165.768318903843,338.1887681953009,145.3381194226261,124.64729859237616,558.1733249953141,427.29548936091027,739.1523482585476,0.42191147688616026,906.3936347661557,0.14444444444444443,0.14444444444444443,0.005555555555555556,0.011111111111111112,-67.25314872563517,2,197.53911165191775,0.0,0.5758699317532483,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om75,1.3165694015358786,0.5614715792713257,45.736300797681935,162.82552041287266,551.7731056980849,209.95026460616162,226.82321637734304,171.56549163215232,406.01439370227536,144.26504307670336,169.8874979156325,521.3325039576074,363.07169629255964,742.0,0.5106850454278171,855.2948946407471,0.15,0.11666666666666667,0.005555555555555556,0.011111111111111112,3.1847385367204106,2,237.21639664255886,0.0,0.4893149545721829,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om270__om90,2.2433348415157783,0.804329764626049,94.6389388015176,143.69800154026848,1227.2584882604665,142.98721892732104,155.82057138755664,81.83119754329041,929.8084034056048,76.19045174966229,412.9595714733966,0.0,0.0,0.0,,15119.629726755036,0.022222222222222223,0.0,0.0,0.0,-81.4509211694784,200,113.78619908944975,1.0,-2.786068174692981,True,True
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om0,1.599872560148778,0.1615806726030485,31.059632858313083,250.0481734990448,739.1336541593414,197.00789414858627,213.02682813449923,162.78579769504444,256.23566695571503,144.62565000393042,37.97260087441528,536.6151429705351,383.6014809962993,658.765821562765,0.4176967467949443,994.7759567141272,0.0,0.0,0.0,0.0,-81.4509211694784,3,134.70137382436747,0.0,0.5169831280273576,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om105,1.6076764904628456,0.0681217131581024,33.9068145151574,140.29773869270343,744.548312799653,195.94449519463114,212.1517254113755,162.03343671336611,252.36706010276586,145.26007340918173,20.360757504188868,524.9484959870068,422.2978294959142,625.010315193373,0.32433462419694825,895.3224783439686,0.0,0.0,0.0,0.0,-81.4509211694784,3,131.95044030862067,0.0,0.5691345410996147,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om120,1.5800300310858495,0.1107342024330871,32.29299062410091,135.31036288932103,725.4256451135851,198.00947968835655,214.35522836611975,161.0620087349328,256.59694979546015,145.26288836729006,27.85116880144684,540.0042837758728,422.47715734053827,643.0059356699384,0.34296538507009955,918.8821623122866,0.0,0.0,0.0,0.0,-81.4509211694784,3,137.13445463800875,0.0,0.5693762228309142,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om135,1.550362940519034,0.1496736224847745,30.312979226803428,137.26132007990074,705.0906573418856,200.39517063349382,216.7907964031204,160.2897086887342,259.55524907770683,145.5214113814405,35.38252918492743,557.3756324651227,439.24455016101615,661.5413956600297,0.33602862490143137,931.4429953344586,0.0,0.0,0.0,0.0,-81.4509211694784,3,143.1697502852439,0.0,0.5919737872789975,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om15,1.736052099885614,0.1432075863283066,32.67566601663664,271.8447299954487,835.4857058083321,188.48999024535013,204.1536721578101,158.10830072682086,243.06153835006236,143.1026225524545,31.17713481501673,475.9351809789556,303.5079035072349,604.0397089281013,0.4975365046019493,1053.467784187634,0.0,0.0,0.0,0.0,-81.4509211694784,4,114.07021756025819,0.0,0.40904030122268853,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om150,1.516355269043958,0.185160369724796,28.02855717502579,141.11769737102216,682.0187892118456,203.06109755361302,219.62168892719578,159.2525447383092,260.6757146096773,145.8997205781447,43.02567938375502,576.2357857092502,464.87223688228875,679.6262786740973,0.3159884314814584,932.5359660458749,0.0,0.0,0.0,0.0,-81.4509211694784,3,150.5814839022884,0.0,0.6265124486284215,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om165,1.471224742400635,0.2250520750377826,25.531840866817863,148.2336388166179,651.798598682349,206.62015037315888,223.3262747482889,158.77324764981125,262.8923961915474,146.4469038548385,52.77840449143146,599.6631982276131,504.3466244575214,698.1667785062732,0.27761297159316256,916.4971699032271,0.0,0.0,0.0,0.0,-81.4509211694784,3,161.3342441521493,0.0,0.679712431883452,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om180,1.41414505655253,0.2738438706149418,22.800137853601047,156.56070123248563,614.2367995043231,211.13852463667868,228.0324041626592,158.12914014077484,273.5258242178006,147.0480117178054,66.2620672598415,625.7307547010356,551.1999787065479,713.9095253772657,0.22791339922903242,882.5348022198948,0.0,0.0,0.0,0.027777777777777776,22.885380476158566,3,176.90377879706236,0.0,0.7428571141597682,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om195,1.3310983957269835,0.3447532759534782,19.933639629108725,166.2401708390942,560.9318915676531,217.77954057395831,234.9417025774363,158.65615860499605,295.0672629354017,147.67404125596255,88.72231886475404,655.8621394230485,604.1640728248746,727.9812135349423,0.1700828790743577,817.3293178209204,0.16111111111111112,0.16111111111111112,0.011111111111111112,0.03333333333333333,-48.11140308495899,2,204.57571569811867,0.0,0.8142372949122298,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om210,1.2197576884226948,0.447483942986676,17.51517595101018,178.56089527381172,492.0454709906274,226.9977743371758,244.5296515693401,161.13125988679602,335.1568939149304,148.22542632425734,128.05806345439498,685.895857910772,654.5922152530668,739.7036622504116,0.11506154604995333,697.6796418060673,0.23333333333333334,0.23333333333333334,0.011111111111111112,0.011111111111111112,-75.16488841802426,2,255.724110150263,0.0,0.8821997510149149,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om225,1.1010799504395492,0.5824106017373212,19.51252555146378,190.616741863674,422.0104199002992,236.34503733536073,254.53316955558137,170.24522272105557,406.35979312202414,148.33876331988085,197.41834591177258,698.8364504297414,665.4189598057519,742.0,0.10320894904885192,678.6746829335865,0.2611111111111111,0.2611111111111111,0.005555555555555556,0.011111111111111112,-54.2046324563124,2,345.2439688193896,0.0,0.896791050951148,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om240,1.1211331428665468,0.5618875480231846,32.0477905069277,202.70458400599645,433.5914196516256,231.71856400354156,249.7912180345584,187.62537192209453,437.97711078559325,147.02625064300537,185.01949509941366,665.6472488593633,549.4371675723652,742.0,0.25951864208576125,773.4864934754135,0.24444444444444444,0.14444444444444443,0.005555555555555556,0.005555555555555556,-67.25314872563517,3,327.23976453958977,0.0,0.7404813579142389,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om255,1.2983021869882994,0.345691970868239,33.24668227318846,224.9600514681513,540.3293709408679,217.46056285269418,234.42389764596632,183.65012776942166,331.1542190987313,145.56496057412738,91.86065987098179,610.8810011977782,442.1278509339552,733.6457696413752,0.39735514163725283,887.6083570661556,0.16111111111111112,0.08888888888888889,0.005555555555555556,0.011111111111111112,-8.305109528050382,3,215.1208975059725,0.0,0.5958596373772982,False,False
20260811_184731__rp0p75__vinf25__incm60__toff59132__Om90__om270,1.319135030452796,0.2717958664494317,28.09646845530686,239.34915713748825,553.3867705208864,217.54710133595347,234.65103344277975,177.76616178715153,302.22629395071067,146.27042402315024,69.18357752872659,625.8945314362214,491.2947730667022,723.7758563453345,0.3212059109743347,889.0281662500896,0.07777777777777778,0.06111111111111111,0.016666666666666666,0.022222222222222223,3.1847385367204106,3,203.1815890278595,0.0,0.6621223356694099,False,False
